rep,k,silhouette_null,cohort,stat
306,16,0.1240533657631841,soph_Forward,REB
306,32,0.08852876399491817,soph_Forward,REB
307,2,0.23116570165138364,soph_Forward,REB
307,4,0.15879922726497075,soph_Forward,REB
307,6,0.1023979831410468,soph_Forward,REB
307,8,0.11016874485241938,soph_Forward,REB
307,10,0.13382755422746856,soph_Forward,REB
307,16,0.14074886099839473,soph_Forward,REB
307,32,0.08968250532927019,soph_Forward,REB
308,2,0.28922960700191536,soph_Forward,REB
308,4,0.14185924243839326,soph_Forward,REB
308,6,0.07835725693742966,soph_Forward,REB
308,8,0.10467644291172842,soph_Forward,REB
308,10,0.045030754275115915,soph_Forward,REB
308,16,0.06481452479692007,soph_Forward,REB
308,32,0.0933388729223165,soph_Forward,REB
309,2,0.4820550580128003,soph_Forward,REB
309,4,0.13564257224892023,soph_Forward,REB
309,6,0.10573664461363241,soph_Forward,REB
309,8,0.1433224731090335,soph_Forward,REB
309,10,0.104544482733611,soph_Forward,REB
309,16,0.13152727863205013,soph_Forward,REB
309,32,0.10124903874320751,soph_Forward,REB
310,2,0.43310199582532044,soph_Forward,REB
310,4,0.19692416378307706,soph_Forward,REB
310,6,0.12116482629823273,soph_Forward,REB
310,8,0.04297265490883042,soph_Forward,REB
310,10,0.02575813738005308,soph_Forward,REB
310,16,0.010859340503360633,soph_Forward,REB
310,32,0.07237535582982846,soph_Forward,REB
311,2,0.37062235368704516,soph_Forward,REB
311,4,0.16332140476703166,soph_Forward,REB
311,6,0.08097446997008649,soph_Forward,REB
311,8,0.09614546097343402,soph_Forward,REB
311,10,0.1018710519750555,soph_Forward,REB
311,16,0.10868535191712081,soph_Forward,REB
311,32,0.06907952023130913,soph_Forward,REB
312,2,0.22860401079599937,soph_Forward,REB
312,4,0.12636008046183975,soph_Forward,REB
312,6,0.08472931512283387,soph_Forward,REB
312,8,0.05919548274297159,soph_Forward,REB
312,10,0.028352349635783213,soph_Forward,REB
312,16,0.08006205479129531,soph_Forward,REB
312,32,0.06178202858931936,soph_Forward,REB
313,2,0.23477135939928165,soph_Forward,REB
313,4,0.14710421590779235,soph_Forward,REB
313,6,0.1522091597377308,soph_Forward,REB
313,8,0.14764857134449966,soph_Forward,REB
313,10,0.14022001010796337,soph_Forward,REB
313,16,0.10680946834194241,soph_Forward,REB
313,32,0.09708796910884368,soph_Forward,REB
314,2,0.3276564663195111,soph_Forward,REB
314,4,0.1484862900262928,soph_Forward,REB
314,6,0.10504480069683082,soph_Forward,REB
314,8,0.10537576075956875,soph_Forward,REB
314,10,0.12223480352042666,soph_Forward,REB
314,16,0.14434897005125027,soph_Forward,REB
314,32,0.08851498495817597,soph_Forward,REB
315,2,0.4245132075376165,soph_Forward,REB
315,4,0.17479636987325203,soph_Forward,REB
315,6,0.11032733567578665,soph_Forward,REB
315,8,0.11054191853415164,soph_Forward,REB
315,10,0.10128579603590052,soph_Forward,REB
315,16,0.08795436640430311,soph_Forward,REB
315,32,0.0911007121798695,soph_Forward,REB
316,2,0.334867941298659,soph_Forward,REB
316,4,0.12412661495705664,soph_Forward,REB
316,6,0.08093656667489825,soph_Forward,REB
316,8,0.10751222252620166,soph_Forward,REB
316,10,0.10561408511651127,soph_Forward,REB
316,16,0.09064488103086518,soph_Forward,REB
316,32,0.07314106254473482,soph_Forward,REB
317,2,0.36269012250794913,soph_Forward,REB
317,4,0.12773005814063773,soph_Forward,REB
317,6,0.06682942234650349,soph_Forward,REB
317,8,0.045737928728486546,soph_Forward,REB
317,10,0.08607240081873377,soph_Forward,REB
317,16,0.08380836882211243,soph_Forward,REB
317,32,0.0669352291940602,soph_Forward,REB
318,2,0.26397215339614655,soph_Forward,REB
318,4,0.13467370700966502,soph_Forward,REB
318,6,0.13337671579403484,soph_Forward,REB
318,8,0.10114404831754466,soph_Forward,REB
318,10,0.09778608894400032,soph_Forward,REB
318,16,0.09745644915336225,soph_Forward,REB
318,32,0.10357234133843432,soph_Forward,REB
319,2,0.27952279380381256,soph_Forward,REB
319,4,0.11831991427994434,soph_Forward,REB
319,6,0.10978370091263956,soph_Forward,REB
319,8,0.11483435111081583,soph_Forward,REB
319,10,0.08385879650417995,soph_Forward,REB
319,16,0.0824959201350111,soph_Forward,REB
319,32,0.1234175788231412,soph_Forward,REB
320,2,0.30229563032840695,soph_Forward,REB
320,4,0.17753162751395535,soph_Forward,REB
320,6,0.130271295627638,soph_Forward,REB
320,8,0.15045213390558826,soph_Forward,REB
320,10,0.16205263887779892,soph_Forward,REB
320,16,0.1637562303257393,soph_Forward,REB
320,32,0.08355167553140244,soph_Forward,REB
321,2,0.3011376060223546,soph_Forward,REB
321,4,0.16457280039645242,soph_Forward,REB
321,6,0.12034984915581824,soph_Forward,REB
321,8,0.016633346456946366,soph_Forward,REB
321,10,0.04574181023934335,soph_Forward,REB
321,16,0.10545981431692336,soph_Forward,REB
321,32,0.0824592137089508,soph_Forward,REB
322,2,0.31376611699889684,soph_Forward,REB
322,4,0.1597249934424028,soph_Forward,REB
322,6,0.12691545811846416,soph_Forward,REB
322,8,0.0985421373849998,soph_Forward,REB
322,10,0.07637318104087196,soph_Forward,REB
322,16,0.09468491557093875,soph_Forward,REB
322,32,0.11783701720989878,soph_Forward,REB
323,2,0.407752501557809,soph_Forward,REB
323,4,0.23563731005622088,soph_Forward,REB
323,6,0.15991605144789123,soph_Forward,REB
323,8,0.11781581931435649,soph_Forward,REB
323,10,0.10512221062565852,soph_Forward,REB
323,16,0.04540366838193267,soph_Forward,REB
323,32,0.06834794904393918,soph_Forward,REB
324,2,0.31836657705215987,soph_Forward,REB
324,4,0.08592923579651207,soph_Forward,REB
324,6,0.06576795046460307,soph_Forward,REB
324,8,0.10732910198648979,soph_Forward,REB
324,10,0.10659057538337259,soph_Forward,REB
324,16,0.09954182131886313,soph_Forward,REB
324,32,0.09177655063737501,soph_Forward,REB
325,2,0.38425385329333217,soph_Forward,REB
325,4,0.17485964764090253,soph_Forward,REB
325,6,0.09647625258875052,soph_Forward,REB
325,8,0.13139546865584412,soph_Forward,REB
325,10,0.09781700087383897,soph_Forward,REB
325,16,0.1209080255341664,soph_Forward,REB
325,32,0.08364246668889855,soph_Forward,REB
326,2,0.27453332958229526,soph_Forward,REB
326,4,0.15894684886138966,soph_Forward,REB
326,6,0.0408251536346188,soph_Forward,REB
326,8,0.05305615373352656,soph_Forward,REB
326,10,0.06206703545366397,soph_Forward,REB
326,16,0.06443869384144807,soph_Forward,REB
326,32,0.09272241469852988,soph_Forward,REB
327,2,0.3082859770845804,soph_Forward,REB
327,4,0.09527505779029186,soph_Forward,REB
327,6,0.08259693192086134,soph_Forward,REB
327,8,0.11381358030691333,soph_Forward,REB
327,10,0.09973031561829455,soph_Forward,REB
327,16,0.11967544764991374,soph_Forward,REB
327,32,0.08069396709837316,soph_Forward,REB
328,2,0.2725544131154662,soph_Forward,REB
328,4,0.1261624576501898,soph_Forward,REB
328,6,0.17583898884326774,soph_Forward,REB
328,8,0.13387361190380678,soph_Forward,REB
328,10,0.1087964300463215,soph_Forward,REB
328,16,0.11136702032979691,soph_Forward,REB
328,32,0.09961656233537342,soph_Forward,REB
329,2,0.38650209957219156,soph_Forward,REB
329,4,0.22241450618874478,soph_Forward,REB
329,6,0.1306507637793503,soph_Forward,REB
329,8,0.0905581309615063,soph_Forward,REB
329,10,0.0950319657424622,soph_Forward,REB
329,16,0.024861718577610402,soph_Forward,REB
329,32,0.10006824090966386,soph_Forward,REB
330,2,0.17462547321434296,soph_Forward,REB
330,4,0.15114637839595,soph_Forward,REB
330,6,0.08529735215899756,soph_Forward,REB
330,8,0.10247916440369975,soph_Forward,REB
330,10,0.1175306472507465,soph_Forward,REB
330,16,0.125549362932582,soph_Forward,REB
330,32,0.09686700369581168,soph_Forward,REB
331,2,0.21412358871636358,soph_Forward,REB
331,4,0.062105959116805755,soph_Forward,REB
331,6,0.09603740239499829,soph_Forward,REB
331,8,0.09811700002912016,soph_Forward,REB
331,10,0.1228401973899863,soph_Forward,REB
331,16,0.1383739537434238,soph_Forward,REB
331,32,0.1098563487557148,soph_Forward,REB
332,2,0.3487553494152039,soph_Forward,REB
332,4,0.11934786810516403,soph_Forward,REB
332,6,0.06918910307462278,soph_Forward,REB
332,8,0.11413594875988517,soph_Forward,REB
332,10,0.08627861435418825,soph_Forward,REB
332,16,0.09830907484129679,soph_Forward,REB
332,32,0.0728755718988252,soph_Forward,REB
333,2,0.24474893090263106,soph_Forward,REB
333,4,0.10263332240047275,soph_Forward,REB
333,6,0.10546036655476651,soph_Forward,REB
333,8,0.10749210182812347,soph_Forward,REB
333,10,0.11346457292328375,soph_Forward,REB
333,16,0.11175783924417926,soph_Forward,REB
333,32,0.080160798243377,soph_Forward,REB
334,2,0.2291241625250648,soph_Forward,REB
334,4,0.15604939786531768,soph_Forward,REB
334,6,0.10298348356187,soph_Forward,REB
334,8,0.1013108371823086,soph_Forward,REB
334,10,0.12916414090464215,soph_Forward,REB
334,16,0.10970655678532765,soph_Forward,REB
334,32,0.06633747794345063,soph_Forward,REB
335,2,0.2818020853180333,soph_Forward,REB
335,4,0.14600509631947275,soph_Forward,REB
335,6,0.09521608618216042,soph_Forward,REB
335,8,0.027892833117749052,soph_Forward,REB
335,10,0.06393387546504452,soph_Forward,REB
335,16,0.08840668642870461,soph_Forward,REB
335,32,0.10430693331275502,soph_Forward,REB
336,2,0.31061573319978064,soph_Forward,REB
336,4,0.1528112346417829,soph_Forward,REB
336,6,0.11387888241850509,soph_Forward,REB
336,8,0.08854199999902193,soph_Forward,REB
336,10,0.07317079312359284,soph_Forward,REB
336,16,0.07115481247554607,soph_Forward,REB
336,32,0.05743316812392458,soph_Forward,REB
337,2,0.3130140732566087,soph_Forward,REB
337,4,0.193078055176527,soph_Forward,REB
337,6,0.09978029227728685,soph_Forward,REB
337,8,0.1077814274088519,soph_Forward,REB
337,10,0.1079736958615559,soph_Forward,REB
337,16,0.10870993490409046,soph_Forward,REB
337,32,0.10289380280535623,soph_Forward,REB
338,2,0.35294271358190477,soph_Forward,REB
338,4,0.190191473534449,soph_Forward,REB
338,6,0.06935243702525627,soph_Forward,REB
338,8,0.027680682967825686,soph_Forward,REB
338,10,0.03365829443583724,soph_Forward,REB
338,16,0.09762475229533553,soph_Forward,REB
338,32,0.10884598876513986,soph_Forward,REB
339,2,0.23773833029267372,soph_Forward,REB
339,4,0.18632286925804656,soph_Forward,REB
339,6,0.12884737687383013,soph_Forward,REB
339,8,0.053898368658190296,soph_Forward,REB
339,10,0.06049034993549097,soph_Forward,REB
339,16,0.06893354162255448,soph_Forward,REB
339,32,0.10735423118163193,soph_Forward,REB
340,2,0.32598585667782676,soph_Forward,REB
340,4,0.2110052814617733,soph_Forward,REB
340,6,0.13745364598988055,soph_Forward,REB
340,8,0.1118321648983971,soph_Forward,REB
340,10,0.09087694187981522,soph_Forward,REB
340,16,0.1547231316775499,soph_Forward,REB
340,32,0.11267880010118547,soph_Forward,REB
341,2,0.18732866120731964,soph_Forward,REB
341,4,0.14933692916821664,soph_Forward,REB
341,6,0.1113381762234983,soph_Forward,REB
341,8,0.12005041070387266,soph_Forward,REB
341,10,0.10830274070433814,soph_Forward,REB
341,16,0.11551576264042371,soph_Forward,REB
341,32,0.09477715669295451,soph_Forward,REB
342,2,0.2760734811187627,soph_Forward,REB
342,4,0.15510467259881008,soph_Forward,REB
342,6,0.11452578886232426,soph_Forward,REB
342,8,0.1021926508912099,soph_Forward,REB
342,10,0.12279503579082131,soph_Forward,REB
342,16,0.12706983338074468,soph_Forward,REB
342,32,0.06703848753800576,soph_Forward,REB
343,2,0.1751716418021676,soph_Forward,REB
343,4,0.09769964745690633,soph_Forward,REB
343,6,0.09060577328835447,soph_Forward,REB
343,8,0.10180091321317816,soph_Forward,REB
343,10,0.11302155524718831,soph_Forward,REB
343,16,0.11956809683258485,soph_Forward,REB
343,32,0.11401990696809074,soph_Forward,REB
344,2,0.2546581680874024,soph_Forward,REB
344,4,0.12614268607606757,soph_Forward,REB
344,6,0.10673792501018661,soph_Forward,REB
344,8,0.07219870937664594,soph_Forward,REB
344,10,0.05714101196579929,soph_Forward,REB
344,16,0.07535872664723399,soph_Forward,REB
344,32,0.09730016482611469,soph_Forward,REB
345,2,0.3636687366069353,soph_Forward,REB
345,4,0.14002150775961086,soph_Forward,REB
345,6,0.09168439185142215,soph_Forward,REB
345,8,0.027449749123321744,soph_Forward,REB
345,10,0.0713224268307036,soph_Forward,REB
345,16,0.06554877090413391,soph_Forward,REB
345,32,0.09124151436795,soph_Forward,REB
346,2,0.33332233626246577,soph_Forward,REB
346,4,0.17163818946089374,soph_Forward,REB
346,6,0.08136522362326694,soph_Forward,REB
346,8,0.045919848185991395,soph_Forward,REB
346,10,0.07569285078946575,soph_Forward,REB
346,16,0.08666447473000134,soph_Forward,REB
346,32,0.12185111543824793,soph_Forward,REB
347,2,0.3806317617679933,soph_Forward,REB
347,4,0.22436242257545805,soph_Forward,REB
347,6,0.12239288810363268,soph_Forward,REB
347,8,0.1205752611014565,soph_Forward,REB
347,10,0.12039516950335029,soph_Forward,REB
347,16,0.13527119459990383,soph_Forward,REB
347,32,0.09433678770224599,soph_Forward,REB
348,2,0.239361959851012,soph_Forward,REB
348,4,0.13604091649799396,soph_Forward,REB
348,6,0.07478474840049856,soph_Forward,REB
348,8,0.06843142113453607,soph_Forward,REB
348,10,0.049309604674977275,soph_Forward,REB
348,16,0.11245292110965875,soph_Forward,REB
348,32,0.10185869142006586,soph_Forward,REB
349,2,0.2599980074679133,soph_Forward,REB
349,4,0.15827373641163345,soph_Forward,REB
349,6,0.129760621758344,soph_Forward,REB
349,8,0.10635661480740329,soph_Forward,REB
349,10,0.09082908053354326,soph_Forward,REB
349,16,0.12297923554276476,soph_Forward,REB
349,32,0.09081571570782108,soph_Forward,REB
350,2,0.3197745050201698,soph_Forward,REB
350,4,0.09397150423156392,soph_Forward,REB
350,6,0.0922065540287831,soph_Forward,REB
350,8,0.10429029074687222,soph_Forward,REB
350,10,0.08621699774698484,soph_Forward,REB
350,16,0.09062130138785625,soph_Forward,REB
350,32,0.0863017986762739,soph_Forward,REB
351,2,0.24832662937919595,soph_Forward,REB
351,4,0.07347886353670126,soph_Forward,REB
351,6,0.117575630085939,soph_Forward,REB
351,8,0.10767763132040298,soph_Forward,REB
351,10,0.11342690068150225,soph_Forward,REB
351,16,0.09580492258426135,soph_Forward,REB
351,32,0.10956999839529943,soph_Forward,REB
352,2,0.2992227211975638,soph_Forward,REB
352,4,0.1092613883495156,soph_Forward,REB
352,6,0.07204796859716238,soph_Forward,REB
352,8,0.10157787706865407,soph_Forward,REB
352,10,0.09189053943050964,soph_Forward,REB
352,16,0.11138474457462456,soph_Forward,REB
352,32,0.0699360025330252,soph_Forward,REB
353,2,0.30136616942096817,soph_Forward,REB
353,4,0.18565289175159064,soph_Forward,REB
353,6,0.10296440538484167,soph_Forward,REB
353,8,0.031085109907104953,soph_Forward,REB
353,10,0.09068644449419354,soph_Forward,REB
353,16,0.09688093659936232,soph_Forward,REB
353,32,0.09615920447983514,soph_Forward,REB
354,2,0.36643373561273274,soph_Forward,REB
354,4,0.14767373398896302,soph_Forward,REB
354,6,0.1271969727316929,soph_Forward,REB
354,8,0.06723389747085673,soph_Forward,REB
354,10,0.07093091766613631,soph_Forward,REB
354,16,0.08941629313513773,soph_Forward,REB
354,32,0.08082390611396888,soph_Forward,REB
355,2,0.2653585721437166,soph_Forward,REB
355,4,0.18465041050218228,soph_Forward,REB
355,6,0.08253962636632277,soph_Forward,REB
355,8,0.11879472387685011,soph_Forward,REB
355,10,0.10812632063952417,soph_Forward,REB
355,16,0.10477987944073582,soph_Forward,REB
355,32,0.09222054205792837,soph_Forward,REB
356,2,0.3777040337457839,soph_Forward,REB
356,4,0.20308392638024522,soph_Forward,REB
356,6,0.11442030341699368,soph_Forward,REB
356,8,0.0897120755289333,soph_Forward,REB
356,10,0.08568980816229446,soph_Forward,REB
356,16,0.10686420536690625,soph_Forward,REB
356,32,0.11244072692440694,soph_Forward,REB
357,2,0.23035285948063453,soph_Forward,REB
357,4,0.17089753877078703,soph_Forward,REB
357,6,0.0802412547145066,soph_Forward,REB
357,8,0.040973860686732824,soph_Forward,REB
357,10,0.04593891404521451,soph_Forward,REB
357,16,0.10480639505382335,soph_Forward,REB
357,32,0.0658265918348549,soph_Forward,REB
358,2,0.3049242856486812,soph_Forward,REB
358,4,0.09596325467043472,soph_Forward,REB
358,6,0.101981554027433,soph_Forward,REB
358,8,0.1098265984184486,soph_Forward,REB
358,10,0.11003256864168699,soph_Forward,REB
358,16,0.1276829090749832,soph_Forward,REB
358,32,0.06526248556255229,soph_Forward,REB
359,2,0.35539215429600446,soph_Forward,REB
359,4,0.19647139052278503,soph_Forward,REB
359,6,0.11933742211522874,soph_Forward,REB
359,8,0.11451491983876784,soph_Forward,REB
359,10,0.11548716465360127,soph_Forward,REB
359,16,0.14066810185554032,soph_Forward,REB
359,32,0.09122300345637023,soph_Forward,REB
360,2,0.3148604929007685,soph_Forward,REB
360,4,0.1508900225609878,soph_Forward,REB
360,6,0.14979221689865624,soph_Forward,REB
360,8,0.07818114614522807,soph_Forward,REB
360,10,0.10139453714669378,soph_Forward,REB
360,16,0.09419794054853117,soph_Forward,REB
360,32,0.07787332356572889,soph_Forward,REB
361,2,0.28966210244121054,soph_Forward,REB
361,4,0.15998327810324006,soph_Forward,REB
361,6,0.13946811635515902,soph_Forward,REB
361,8,0.09197157216149006,soph_Forward,REB
361,10,0.10666002874749862,soph_Forward,REB
361,16,0.16048269923143096,soph_Forward,REB
361,32,0.14131378185466514,soph_Forward,REB
362,2,0.17592279958714813,soph_Forward,REB
362,4,0.09626346640532078,soph_Forward,REB
362,6,0.04278000028754201,soph_Forward,REB
362,8,0.02039526688986795,soph_Forward,REB
362,10,0.07623735822042454,soph_Forward,REB
362,16,0.08850117553577308,soph_Forward,REB
362,32,0.06587959740446903,soph_Forward,REB
363,2,0.29103622303052995,soph_Forward,REB
363,4,0.14590000835388658,soph_Forward,REB
363,6,0.08230779189421317,soph_Forward,REB
363,8,0.07127346527737742,soph_Forward,REB
363,10,0.09482745203647049,soph_Forward,REB
363,16,0.14205904277220707,soph_Forward,REB
363,32,0.10579890373763791,soph_Forward,REB
364,2,0.38487350898986866,soph_Forward,REB
364,4,0.12481116958355089,soph_Forward,REB
364,6,0.07887637815765121,soph_Forward,REB
364,8,0.08086382851250516,soph_Forward,REB
364,10,0.07416625183234195,soph_Forward,REB
364,16,0.09452885810818748,soph_Forward,REB
364,32,0.07250696302903895,soph_Forward,REB
365,2,0.1767851504534411,soph_Forward,REB
365,4,0.12063377265010446,soph_Forward,REB
365,6,0.09368841594067055,soph_Forward,REB
365,8,0.08540582940494056,soph_Forward,REB
365,10,0.08984074234539834,soph_Forward,REB
365,16,0.1206727200828496,soph_Forward,REB
365,32,0.07339873484066559,soph_Forward,REB
366,2,0.3519774443959765,soph_Forward,REB
366,4,0.21953125992010197,soph_Forward,REB
366,6,0.16979448846399295,soph_Forward,REB
366,8,0.12207161160001177,soph_Forward,REB
366,10,0.08394699309148854,soph_Forward,REB
366,16,0.09752317256423323,soph_Forward,REB
366,32,0.08319110783132165,soph_Forward,REB
367,2,0.2045980916830154,soph_Forward,REB
367,4,0.1316877931225831,soph_Forward,REB
367,6,0.08760640326824978,soph_Forward,REB
367,8,0.11368339316399087,soph_Forward,REB
367,10,0.12948422803787704,soph_Forward,REB
367,16,0.12601760327644482,soph_Forward,REB
367,32,0.09330107434308176,soph_Forward,REB
368,2,0.3851505053103082,soph_Forward,REB
368,4,0.20069331033166868,soph_Forward,REB
368,6,0.1097135621041391,soph_Forward,REB
368,8,0.07935405207356527,soph_Forward,REB
368,10,0.08989404103447173,soph_Forward,REB
368,16,0.08638931528598627,soph_Forward,REB
368,32,0.07244794036663574,soph_Forward,REB
369,2,0.30859167309761903,soph_Forward,REB
369,4,0.16606857969376893,soph_Forward,REB
369,6,0.17086926812622394,soph_Forward,REB
369,8,0.14546425149002917,soph_Forward,REB
369,10,0.12149309447442026,soph_Forward,REB
369,16,0.12303136333893198,soph_Forward,REB
369,32,0.08307994112426108,soph_Forward,REB
370,2,0.1950547396455182,soph_Forward,REB
370,4,0.09222228621896529,soph_Forward,REB
370,6,0.0758610178017789,soph_Forward,REB
370,8,0.09569925003533782,soph_Forward,REB
370,10,0.08322782069859085,soph_Forward,REB
370,16,0.03549610673967535,soph_Forward,REB
370,32,0.06567184170836635,soph_Forward,REB
371,2,0.37663935260113496,soph_Forward,REB
371,4,0.13067879812414948,soph_Forward,REB
371,6,0.09468567482135325,soph_Forward,REB
371,8,0.10134876750192696,soph_Forward,REB
371,10,0.09575902594262557,soph_Forward,REB
371,16,0.11145328859387957,soph_Forward,REB
371,32,0.09926318285310043,soph_Forward,REB
372,2,0.25797120039824956,soph_Forward,REB
372,4,0.09128888905023864,soph_Forward,REB
372,6,0.05273533864489768,soph_Forward,REB
372,8,0.10815699642695739,soph_Forward,REB
372,10,0.12942190942595566,soph_Forward,REB
372,16,0.16268194430115981,soph_Forward,REB
372,32,0.10139089724129073,soph_Forward,REB
373,2,0.32066656489853784,soph_Forward,REB
373,4,0.20797722266106525,soph_Forward,REB
373,6,0.07695742424681067,soph_Forward,REB
373,8,0.07519035025695843,soph_Forward,REB
373,10,0.10238099208115076,soph_Forward,REB
373,16,0.1401834384553546,soph_Forward,REB
373,32,0.10446865451078233,soph_Forward,REB
374,2,0.25314014645494415,soph_Forward,REB
374,4,0.18170703974864197,soph_Forward,REB
374,6,0.15992367581871914,soph_Forward,REB
374,8,0.0984599444495834,soph_Forward,REB
374,10,0.11758134150171065,soph_Forward,REB
374,16,0.07731580394577105,soph_Forward,REB
374,32,0.06615129765397368,soph_Forward,REB
375,2,0.2611011553576354,soph_Forward,REB
375,4,0.14524781865291705,soph_Forward,REB
375,6,0.1289601650134303,soph_Forward,REB
375,8,0.12497143092796413,soph_Forward,REB
375,10,0.08575442009906838,soph_Forward,REB
375,16,0.07702345207918286,soph_Forward,REB
375,32,0.07504807446121627,soph_Forward,REB
376,2,0.2262910346339188,soph_Forward,REB
376,4,0.17195395365875046,soph_Forward,REB
376,6,0.1483542187631164,soph_Forward,REB
376,8,0.12052598309157847,soph_Forward,REB
376,10,0.08824970492509687,soph_Forward,REB
376,16,0.12383128642888208,soph_Forward,REB
376,32,0.10153978323016079,soph_Forward,REB
377,2,0.3574340574319052,soph_Forward,REB
377,4,0.17192394151327828,soph_Forward,REB
377,6,0.09995280078641322,soph_Forward,REB
377,8,0.07792788156597753,soph_Forward,REB
377,10,0.0686606047776315,soph_Forward,REB
377,16,0.10015627853878438,soph_Forward,REB
377,32,0.09356499839120033,soph_Forward,REB
378,2,0.21068812518270827,soph_Forward,REB
378,4,0.14564269866276944,soph_Forward,REB
378,6,0.1264017303273649,soph_Forward,REB
378,8,0.09637336125808767,soph_Forward,REB
378,10,0.10844007603472272,soph_Forward,REB
378,16,0.0820211380087695,soph_Forward,REB
378,32,0.08856789380620786,soph_Forward,REB
379,2,0.35198911601377203,soph_Forward,REB
379,4,0.14736405702974514,soph_Forward,REB
379,6,0.14134307499911825,soph_Forward,REB
379,8,0.12669779150440483,soph_Forward,REB
379,10,0.14324641855189957,soph_Forward,REB
379,16,0.12943847933837027,soph_Forward,REB
379,32,0.11084212631798529,soph_Forward,REB
380,2,0.19880540369925181,soph_Forward,REB
380,4,0.16392845217216975,soph_Forward,REB
380,6,0.13598759112374018,soph_Forward,REB
380,8,0.11334300750794714,soph_Forward,REB
380,10,0.1094021041419285,soph_Forward,REB
380,16,0.12321858538665294,soph_Forward,REB
380,32,0.10746724935621325,soph_Forward,REB
381,2,0.18164664403504616,soph_Forward,REB
381,4,0.11705984519435413,soph_Forward,REB
381,6,0.0763185818978766,soph_Forward,REB
381,8,0.09710998501414356,soph_Forward,REB
381,10,0.11754099529980104,soph_Forward,REB
381,16,0.13548522926216278,soph_Forward,REB
381,32,0.08739518317321886,soph_Forward,REB
382,2,0.27826762116993803,soph_Forward,REB
382,4,0.22261514386441258,soph_Forward,REB
382,6,0.10712492634510505,soph_Forward,REB
382,8,0.11902407893562401,soph_Forward,REB
382,10,0.11399587745575106,soph_Forward,REB
382,16,0.09346066265611244,soph_Forward,REB
382,32,0.08240465866862465,soph_Forward,REB
383,2,0.2575962554773581,soph_Forward,REB
383,4,0.14598332890698,soph_Forward,REB
383,6,0.13509209161062624,soph_Forward,REB
383,8,0.09937034846390397,soph_Forward,REB
383,10,0.10731917535409286,soph_Forward,REB
383,16,0.1571494556324371,soph_Forward,REB
383,32,0.12152573950535828,soph_Forward,REB
384,2,0.3976358618643508,soph_Forward,REB
384,4,0.19066450390534534,soph_Forward,REB
384,6,0.08126707181533346,soph_Forward,REB
384,8,0.09821668131152532,soph_Forward,REB
384,10,0.07460215361380462,soph_Forward,REB
384,16,0.13707769973197284,soph_Forward,REB
384,32,0.09641064010824825,soph_Forward,REB
385,2,0.1392189039683168,soph_Forward,REB
385,4,0.15267524497123788,soph_Forward,REB
385,6,0.12176150178049391,soph_Forward,REB
385,8,0.09798979328885102,soph_Forward,REB
385,10,0.08547646259478475,soph_Forward,REB
385,16,0.11102428552491499,soph_Forward,REB
385,32,0.08701365961026221,soph_Forward,REB
386,2,0.296888303897215,soph_Forward,REB
386,4,0.10611949998738945,soph_Forward,REB
386,6,0.12359338997109134,soph_Forward,REB
386,8,0.11452562312895818,soph_Forward,REB
386,10,0.11568937735333086,soph_Forward,REB
386,16,0.1374575179017241,soph_Forward,REB
386,32,0.1116837843372812,soph_Forward,REB
387,2,0.35986692102140927,soph_Forward,REB
387,4,0.14635382214916362,soph_Forward,REB
387,6,0.05520582024378712,soph_Forward,REB
387,8,-0.00032207559375561684,soph_Forward,REB
387,10,0.025991320438600356,soph_Forward,REB
387,16,0.08114125469529998,soph_Forward,REB
387,32,0.07796690021120703,soph_Forward,REB
388,2,0.18580434520008932,soph_Forward,REB
388,4,0.11292064199044236,soph_Forward,REB
388,6,0.1225283297150432,soph_Forward,REB
388,8,0.09542619961240952,soph_Forward,REB
388,10,0.09733461403553177,soph_Forward,REB
388,16,0.15304183258035153,soph_Forward,REB
388,32,0.09260837578773812,soph_Forward,REB
389,2,0.3512758719423393,soph_Forward,REB
389,4,0.18529886762558995,soph_Forward,REB
389,6,0.0641488175260829,soph_Forward,REB
389,8,0.05060606819883557,soph_Forward,REB
389,10,0.02168744661670654,soph_Forward,REB
389,16,0.04423777752628993,soph_Forward,REB
389,32,0.06275952252050865,soph_Forward,REB
390,2,0.23185112923566428,soph_Forward,REB
390,4,0.060514641695472444,soph_Forward,REB
390,6,0.09681753923784972,soph_Forward,REB
390,8,0.08461042167158324,soph_Forward,REB
390,10,0.09809674397948098,soph_Forward,REB
390,16,0.12724407556506065,soph_Forward,REB
390,32,0.11121290974409226,soph_Forward,REB
391,2,0.3411416624456505,soph_Forward,REB
391,4,0.06755889080715044,soph_Forward,REB
391,6,0.0915020378694758,soph_Forward,REB
391,8,0.0993151556942094,soph_Forward,REB
391,10,0.11010383687906913,soph_Forward,REB
391,16,0.12539401510728723,soph_Forward,REB
391,32,0.1050081540167258,soph_Forward,REB
392,2,0.25425714295482343,soph_Forward,REB
392,4,0.17851979525708306,soph_Forward,REB
392,6,0.1371105852241135,soph_Forward,REB
392,8,0.10999695356946253,soph_Forward,REB
392,10,0.09821123279874708,soph_Forward,REB
392,16,0.12538828026199608,soph_Forward,REB
392,32,0.10341200528076323,soph_Forward,REB
393,2,0.2603535170757131,soph_Forward,REB
393,4,0.14227624369088657,soph_Forward,REB
393,6,0.1228059820459454,soph_Forward,REB
393,8,0.09017047540415601,soph_Forward,REB
