stan_idx,nba_api_id,name,drives_per_36,postup_per_36,fta_per_drive_eb,fta_per_postup_eb,fta_per_36_v6,actual,naive
207,1626209,Mario Hezonja,4.238712658125,0.9180984233124999,0.1980253964931742,0.11292656872244787,1.0373555053840107,,
208,1626220,Royce O'Neale,3.6578646000000004,0.0505087251375,0.10125992761777093,0.1087823190315566,0.41347851697173055,0.6454918032786885,1.0315614617940199
209,1626224,Cedi Osman,5.562667275000001,0.1475717351875,0.10211848591461631,0.06853819802975249,0.6359820066376258,1.474015748031496,2.5083870967741935
210,1627732,Ben Simmons,7.548634731249999,1.7302944587500002,0.1395476243093572,0.070942967370733,1.2937608935392921,1.5083798882681563,1.86038077969175
211,1627734,Domantas Sabonis,4.050665981250001,5.2326251374999995,0.183909838470858,0.09267624680249736,1.352887123476888,5.098976109215017,5.7631578947368425
212,1627736,Malik Beasley,4.5210899625000005,0.018811512011875,0.08973914674144343,0.11575378872807542,0.44868588529944603,0.5389221556886228,1.118546845124283
213,1627737,Marquese Chriss,2.9581273575,3.028862805625,0.24329811095077183,0.11064192306169572,1.1603086038895358,,
214,1627739,Kris Dunn,15.19142435,0.10402435873125,0.09009689776270773,0.09596612492280805,1.5165513232505645,0.9208633093525179,3.3650793650793647
215,1627741,Buddy Hield,7.08194925625,0.018822921618750002,0.05590917835244348,0.10693410907008503,0.4377546540444361,0.983788791106994,1.8673100120627262
216,1627742,Brandon Ingram,11.7799226375,1.574053838125,0.18152692562507805,0.11254205459529468,2.547072432820116,5.250356294536817,6.362573099415204
217,1627745,Damian Jones,0.9652565587500002,1.5137261587500002,0.14411897302323437,0.12688341798443467,0.36429638615220433,2.769230769230769,2.1932773109243695
218,1627746,Skal Labissiere,2.091500674375,2.19230712625,0.1542383152865678,0.056732344486135775,0.4916606898963604,,
219,1627747,Caris LeVert,14.419916818749998,0.18312608118749998,0.12404604948702236,0.16312570249003389,2.000466914528903,3.6974961676034748,2.8993288590604025
220,1627748,Thon Maker,2.716414796875,1.45870651325,0.2841437017614582,0.11749886631423524,1.0375733692453009,,
221,1627749,Dejounte Murray,13.219328424999999,0.11667206018750001,0.08543320105317258,0.10863326778760939,1.2562484113064876,3.3903666427030914,2.538033395176252
222,1627750,Jamal Murray,10.1383374375,0.604961553125,0.10588719430971513,0.1230025548754959,1.2627251151436294,3.5574650912996777,3.648991083998123
223,1627751,Jakob Poeltl,1.4290520337500001,2.6180527275,0.1421398037053557,0.09531638109490001,0.49793533576918647,2.918181818181818,3.7924528301886795
224,1627752,Taurean Prince,5.75391813125,0.12044191551875,0.1046476632842747,0.14930404830508515,0.6821282080105918,1.161290322580645,2.3294117647058825
225,1627756,Denzel Valentine,8.067911543750002,0.091551520400625,0.03156640848142311,0.12073266516063798,0.29230107548342515,,
226,1627759,Jaylen Brown,10.732785293749998,0.998373204375,0.15729016073014734,0.14688033927065683,2.0182832108047752,4.611443210930828,5.140722291407223
227,1627761,DeAndre' Bembry,6.281964725,0.1241041789375,0.08208349546871582,0.08703876063175606,0.5790922466594232,,
228,1627763,Malcolm Brogdon,17.10223455625,0.082243891125,0.11120134078930075,0.062032585071339595,2.0975825357530136,3.72192513368984,3.7916428162564397
229,1627774,Jake Layman,4.22854103125,0.5497807636875,0.13528992473277385,0.10493147816334587,0.6927451366514371,,
230,1627775,Patrick McCaw,6.646096406249999,0.12322275438875,0.08745147743846635,0.12073266516063798,0.6556967576179158,,
231,1627777,Georges Niang,4.70230468125,0.16012865162499998,0.10285560846498737,0.1264799052292743,0.5543026124457235,1.1796832332058984,1.0714285714285714
232,1627780,Gary Payton II,2.401453769375,0.37887806075,0.12625828391357288,0.11653406482630399,0.3820911955429508,1.2087591240875912,0.6866485013623979
233,1627783,Pascal Siakam,12.235556756249999,3.10163285125,0.18792782755022885,0.11588444815135482,2.924715872545288,5.359398496240601,6.436816295737458
234,1627788,Furkan Korkmaz,6.034504325,0.03678603549375,0.1341191367332389,0.12073266516063798,0.8951621654666359,2.4,3.6507042253521127
235,1627789,Timothe Luwawu-Cabarrot,4.67569646875,0.046334971076875,0.16154436501453362,0.11575378872807542,0.836765452047437,,
236,1627812,Yogi Ferrell,9.6526626875,0.102382076993125,0.17855241785759118,0.12073266516063798,1.909453834900635,,
237,1627814,Damion Lee,6.706304193749999,0.035711695825,0.10537112455565999,0.09936327879033466,0.7812191702657224,,2.4761904761904763
238,1627823,Juancho Hernangomez,1.7234285987500002,0.518879580375,0.30133025633039995,0.18972277065411386,0.6795408983583755,,0.9350649350649352
239,1627826,Ivica Zubac,0.399507555,2.9880028725,0.15400620565219403,0.16542375549479835,0.6113946292004435,3.331103678929766,3.9483870967741934
240,1627827,Dorian Finney-Smith,3.89885725,0.08325505124374999,0.09764427749511827,0.08915182350585249,0.42693578275403793,0.8566994309363684,1.0577689243027888
241,1627832,Fred VanVleet,13.524170218750001,0.0350234306875,0.09620858822636953,0.1643445824150352,1.437586958247141,3.0692479523454947,4.018934911242604
242,1627846,Abdel Nader,5.8351747750000005,0.81097840040625,0.15793534643482146,0.12224049268617827,1.1227862237029518,,
243,1627853,Ryan Arcidiacono,8.804451631249998,0.11092582797375,0.050552275546918046,0.12073266516063798,0.5043251793237716,,0.0
244,1627854,Bryn Forbes,5.370990093749999,0.03836422611375,0.1192600833205147,0.11575378872807542,0.7094840836804281,,2.0149253731343286
245,1627863,Danuel House Jr.,5.0394427875000005,0.07499995188125,0.14817330735692164,0.11739908910121923,0.8310674142026889,3.2662721893491127,2.6799007444168734
246,1627884,Derrick Jones Jr.,1.4524847825,0.13098339093125,0.17389857937893405,0.1821795671331446,0.30409229147853223,2.750561797752809,3.3863381858902573
247,1627936,Alex Caruso,5.3408666125,0.04931177974375,0.12685179606950686,0.09936327879033466,0.7506381327297751,1.6941176470588235,1.6685714285714286
248,1628021,David Nwaba,5.661999143749999,0.05500171469625,0.26338350627432283,0.12073266516063798,1.6477094596674493,,
249,1628035,Alfonzo McKinnie,4.3562608462500005,0.908173343375,0.0958260188806107,0.12224049268617827,0.5813045601442546,,
250,1628365,Markelle Fultz,13.293742881250001,0.5968759766875,0.08027962297233879,0.035418893069110426,1.1971930880709563,1.3054945054945055,2.8970174451322452
251,1628366,Lonzo Ball,5.3799898375,0.20891232362499998,0.06723788352414763,0.055860063010211125,0.4107498841778476,,
252,1628367,Josh Jackson,7.34836986875,0.415699709125,0.13243758892132199,0.21087076262679133,1.1669452328668921,,
253,1628368,De'Aaron Fox,15.83972995,0.16620274806250002,0.20601078655023597,0.052712956807001866,3.599107890424919,5.72696502444528,6.49712879409352
254,1628369,Jayson Tatum,9.9736604125,1.8738119375000002,0.19444787136422698,0.21087121247267246,2.567939035339343,6.756797583081571,8.193194291986828
255,1628370,Malik Monk,11.3018396125,0.034817746361250006,0.10625998115917072,0.10693410907008503,1.3251221158727067,3.938100320170758,4.327526132404181
256,1628371,Jonathan Isaac,4.10017787375,1.740118745625,0.08244559544796168,0.13078574048340125,0.6221867574114381,3.2262295081967216,2.612903225806452
257,1628372,Dennis Smith Jr.,13.026573681250001,0.09783114489999999,0.10051811874465441,0.09936327879033466,1.4510402537982494,1.971671388101983,2.7453237410071942
258,1628373,Frank Ntilikina,6.28981614375,0.049987313319375,0.08467558414365657,0.1982314914432112,0.5967532073808487,,1.9475409836065574
259,1628374,Lauri Markkanen,4.49900768125,1.7011998281249998,0.1988606241879384,0.1669594681398521,1.2965775836453686,5.470104223806912,6.324966974900925
260,1628378,Donovan Mitchell,13.898992181250001,0.0440631155125,0.1403235477499182,0.09936327879033466,2.150207563517655,5.888888888888889,5.4384236453201975
261,1628379,Luke Kennard,4.7139368062500004,0.015097336419375001,0.07412557254597431,0.12615910160506671,0.38646072421893274,1.6199999999999999,1.0652503793626706
262,1628380,Zach Collins,1.57926615625,4.411242386875,0.14303786419473433,0.19892736270552883,1.213752839487005,3.814257684761282,3.5475364330326165
263,1628381,John Collins,2.83210353125,3.2648603262499996,0.14619535169595171,0.13138229824002146,0.927283747374415,3.5071090047393363,3.0056285178236397
264,1628382,Justin Jackson,5.995794512500001,0.3664258757,0.16188871750642628,0.12224049268617827,1.1169879200031485,,0.6666666666666666
265,1628384,OG Anunoby,5.861014375,2.29568795,0.10865876674780796,0.11791529807913977,0.9983020550795751,1.8791788856304985,2.5175879396984926
266,1628385,Harry Giles III,2.8464400912500003,2.495779041875,0.12065455746768296,0.10056765051776403,0.6538736644229735,,
267,1628386,Jarrett Allen,0.7122089925,2.09152106625,0.1724722194191296,0.17454458210594917,0.536689929711246,4.63088897992626,3.570915619389587
268,1628389,Bam Adebayo,4.30027825,4.44172528125,0.22043730181477397,0.11830695108739638,1.6207715810827792,5.768944099378882,5.5704387990762125
269,1628390,Terrance Ferguson,5.206137799375,0.08657194908812499,0.09022573394071205,0.12615910160506671,0.5287143875928754,,
270,1628392,Isaiah Hartenstein,1.3106019549999999,0.9954837656250001,0.23204088240058146,0.1356662984182311,0.4830835149051041,2.979441222983658,1.5671367259350093
271,1628396,Tony Bradley,0.5433580781249999,1.22450694,0.1685891344989851,0.18745680120085031,0.35326106434824395,,4.363636363636363
272,1628398,Kyle Kuzma,7.9044886312500005,0.9235744875,0.14941966416367153,0.057329493383931236,1.357437503551397,3.789473684210526,3.8089285714285714
273,1628400,Semi Ojeleye,2.7512565325000002,0.520518145125,0.11620083997525972,0.09191630873883966,0.40429666925493796,,
274,1628401,Derrick White,10.36843455,0.053416009881250004,0.14473818344073822,0.09279358385811141,1.6562315493718165,2.299159663865546,2.9767441860465116
275,1628402,Frank Jackson,6.49168590625,0.031357740111250004,0.13862866393973702,0.12615910160506671,0.9942787890427247,,0.0
276,1628404,Josh Hart,5.349138718750001,0.091594368875,0.1455516227116778,0.0715155201498149,0.8636388635124991,1.5299334811529932,2.5798045602605866
277,1628407,Dwayne Bacon,9.49292488125,0.15627158431250002,0.17804561797617174,0.15382618515240032,1.8856335724006514,,
278,1628408,PJ Dozier,7.572538775000001,0.12609851723125,0.11546599064111768,0.11116929470808311,0.9772278720027825,,0.0
279,1628410,Edmond Sumner,10.178207749999999,0.039243241988125004,0.19294453814106197,0.12073266516063798,2.165424288084527,,5.275440976933514
280,1628411,Wes Iwundu,3.87076185,0.296112043116875,0.24067592979089808,0.13322890685917155,1.0681548801662024,,
281,1628415,Dillon Brooks,8.94562048125,0.34193681187499997,0.13125466473444744,0.1436153867208789,1.3455879850375687,2.376290974405029,2.5051965657478537
282,1628418,Thomas Bryant,0.7953616675,1.8146504175000002,0.2570459070761475,0.18432512918724894,0.5928231473026693,3.81941309255079,4.1922365988909425
283,1628420,Monte Morris,7.09469491875,0.03135761186875,0.06116612579823847,0.10300977440311539,0.4809036566672868,1.44,1.6363636363636365
284,1628422,Damyean Dotson,6.8317676125,0.047752977485624994,0.10188797742566681,0.12615910160506671,0.7723094027201907,,
285,1628425,Sterling Brown,5.2892698000000005,0.06291468601875,0.07161229298183198,0.10693410907008503,0.4240549109218346,,0.0
286,1628427,Vlatko Čančar,3.1080584625,1.3358907206250001,0.1307171389969207,0.10506485490843044,0.6012948422680676,,1.6621621621621623
287,1628432,Davon Reed,4.52117011875,0.12334398954375,0.061536328262899155,0.11575378872807542,0.3217431169329695,,2.497109826589595
288,1628436,Luke Kornet,0.49263052625,0.6262659443749999,0.11626921816617665,0.16416274313832113,0.17609603164405,1.9696048632218845,1.7397769516728625
289,1628449,Chris Boucher,1.3989122337499997,0.342036646125,0.2768708949725699,0.19277924218691467,0.49858121234522784,4.697872340425532,3.9763313609467454
290,1628464,Daniel Theis,1.271271219375,0.6949634557500001,0.15935190653457648,0.23873024582368618,0.4053371180755799,1.7733990147783252,4.0
291,1628467,Maxi Kleber,1.6556468549999999,0.29752463349999997,0.1832945918897168,0.08522393334473993,0.36171006754799434,1.9448275862068964,1.470967741935484
292,1628470,Torrey Craig,3.0168481437500003,0.0967186844125,0.08157492820339428,0.16411156162567636,0.2881690075706925,1.231939163498099,0.8290685772773798
293,1628539,Mychal Mulder,4.529891174375,0.06677482873,0.12421574215270072,0.12615910160506671,0.6282188511482054,,
294,1628960,Grayson Allen,7.1425064874999995,0.01364837451625,0.13298787522951683,0.12615910160506671,1.0467474910783043,2.1058495821727017,2.3002028397565923
295,1628963,Marvin Bagley III,3.5346718,3.4396519762499995,0.198807653938835,0.11454324023317178,1.2063795596994535,4.315889628924833,3.9272727272727272
296,1628964,Mo Bamba,0.661621470625,1.439699235,0.2049072843261078,0.16609091220511663,0.41216121984375037,2.435723951285521,2.8949416342412455
297,1628966,Keita Bates-Diop,4.27280245,0.9402947025,0.18179664167059384,0.13662737259554011,0.9957762436599622,2.2567164179104475,3.706245710363761
298,1628969,Mikal Bridges,6.430965137499999,0.33357295756249994,0.14655888230783976,0.087850382641779,1.0690015321408484,3.997197898423818,4.286003372681281
299,1628970,Miles Bridges,7.433913749999999,1.5675989899999998,0.15961960630511424,0.07728769034699574,1.4385299405494145,2.937354988399072,
300,1628971,Bruce Brown,6.5650027875,0.09547552925000001,0.11712029730926259,0.1650201145702405,0.8631155071919898,2.739549839228296,2.414730381411662
301,1628972,Troy Brown Jr.,2.77157626875,0.08673186226250001,0.09728562823335814,0.07743421281891918,0.3039856071808887,1.6106408706166868,0.7536231884057971
302,1628973,Jalen Brunson,15.9310361375,0.544434559375,0.09719519478834258,0.1607064934488705,1.7995057624653723,6.556247709783804,5.9393939393939394
303,1628975,Jevon Carter,4.9661485687499995,0.024296847059999998,0.042519877364322375,0.12073266516063798,0.23550279633849022,0.25149700598802394,0.7562189054726369
304,1628976,Wendell Carter Jr.,2.5032780874999996,2.613807266875,0.24886814274346122,0.16232255210830626,1.1519926381534071,3.4334519572953734,4.153846153846154
305,1628977,Hamidou Diallo,7.395614537499999,0.219267687625,0.21086987936711934,0.10623247836541012,1.7410862647752152,,5.349397590361446
306,1628978,Donte DiVincenzo,5.7196425500000005,0.032803202073125,0.08334715137669922,0.10693410907008503,0.5282460640861752,1.7367752856538299,1.3502377179080822
307,1628981,Bruno Fernando,2.6917646681250007,1.9611384307500004,0.12824752502561182,0.1414081530288381,0.6847864319611153,5.060029282576867,4.422604422604422
308,1628983,Shai Gilgeous-Alexander,20.80983550625,0.824545329375,0.18910131391056223,0.22134904479016443,4.529447513291681,9.148003132341424,11.007033512618948
309,1628984,Devonte' Graham,6.9316631875,0.013054586938125001,0.14507911631840872,0.12615910160506671,1.108015177301212,1.8343949044585988,3.522031366691561
310,1628988,Aaron Holiday,10.745007343749998,0.025640329425625,0.07273874942086546,0.12073266516063798,0.8631414242104971,1.7872340425531916,1.3617021276595744
311,1628989,Kevin Huerter,5.42933315,0.0357833112875,0.06849865685124752,0.10300977440311539,0.4131468651156821,1.0811501597444089,2.1378059836808703
312,1628990,Chandler Hutchison,7.34069889375,0.8247443609749999,0.24696694308859427,0.1274983794026969,2.1098698889059975,,
313,1628991,Jaren Jackson Jr.,5.949010637499999,3.3238952393749996,0.3083649662685797,0.16420460135430334,2.6182918930180623,7.067796610169491,6.154189944134078
314,1628995,Kevin Knox II,3.84577310625,0.221759508875,0.24457897117533356,0.16972240934597854,1.0760560666262415,1.4117647058823528,2.271293375394322
315,1628997,Caleb Martin,4.68439430625,0.11416989523749999,0.19194572063791063,0.10493147816334587,1.0022424024077377,2.0273037542662116,1.9585941261434763
316,1628998,Cody Martin,5.0824090875,0.24773193312499997,0.11558867621537698,0.09485772681305561,0.6720650490888054,1.5755968169761274,1.8666666666666667
317,1629001,De'Anthony Melton,6.717240481249999,0.030580997029999998,0.08368308499121822,0.09936327879033466,0.6216738376557209,2.7827788649706457,1.4553903345724906
318,1629002,Chimezie Metu,3.54308858125,1.354546839375,0.21587537313807698,0.20625431985866927,1.1486713772716648,2.682188591385332,3.808695652173913
319,1629003,Shake Milton,11.275755737499999,0.02824434603125,0.10522688513032195,0.11116929470808311,1.3086178135527928,3.0309278350515467,2.663265306122449
320,1629004,Svi Mykhailiuk,6.8843625875,0.045961080355,0.061230821286324524,0.12073266516063798,0.46979259688943187,0.7826086956521738,2.9936034115138592
321,1629006,Josh Okogie,5.216000081250001,0.0758938760125,0.26509601062532306,0.14905622980457003,1.5334585947828565,3.809128630705394,5.12759643916914
322,1629008,Michael Porter Jr.,3.1335860812500003,0.5949505454999999,0.14220164636742932,0.11291016897681576,0.5640547730543714,1.542656797818465,2.4013340744858254
323,1629010,Jerome Robinson,8.033751493750001,0.084922911943125,0.136098201184381,0.12615910160506671,1.2145022178719542,,
324,1629011,Mitchell Robinson,0.13961527199999998,0.5688721325,0.32286005181517424,0.23292011764451706,0.19533575377656667,3.101827676240209,2.7605279698302954
325,1629012,Collin Sexton,13.34018218125,0.1211858669375,0.1582274431518746,0.06490121170328048,2.330512830057436,6.422372227579556,6.256768558951965
326,1629013,Landry Shamet,4.75613245,0.017332347504999998,0.1394092999736239,0.12615910160506671,0.7317593017089018,2.2778541953232465,2.2779156327543424
327,1629014,Anfernee Simons,7.58733705625,0.02469456204375,0.13187663443881342,0.11575378872807542,1.1037960608935573,4.04801010739103,2.9613970588235294
328,1629016,Omari Spellman,3.4386004118749995,3.728368439375,0.25812351281101825,0.0760089060639605,1.2880701063415665,,
329,1629018,Gary Trent Jr.,4.56443006875,0.052749452737499994,0.14295666762133863,0.14905622980457003,0.7264161814452882,1.733199598796389,3.491012298959319
330,1629020,Jarred Vanderbilt,1.684427849375,0.14863279492499998,0.1429390644093965,0.08915182350585249,0.2794235681106425,2.2229845626072042,2.6631186801490156
331,1629021,Moritz Wagner,3.36287969375,1.096108253125,0.29286548808458324,0.15263068817637643,1.2673882758571124,5.197452229299363,5.902702702702703
332,1629022,Lonnie Walker IV,7.32479080625,0.0191765537325,0.14430645155441946,0.12073266516063798,1.1652627866760028,2.0926108374384236,2.9467181467181467
333,1629023,P.J. Washington,4.78772091875,2.0467743625,0.11278928351536327,0.09204174636947135,0.8012315287306998,2.3513513513513513,2.635254522507362
334,1629026,Kenrich Williams,5.74376368125,0.42288146374999996,0.08139425595061227,0.06143097584208918,0.5428361313927057,0.4897959183673469,1.1651452282157677
335,1629027,Trae Young,16.887611725000003,0.023035037587499998,0.13205027497119312,0.11116929470808311,2.455832016852689,7.560371517027863,9.04600865119937
336,1629028,Deandre Ayton,0.549141808125,5.565453506250001,0.24135645830621433,0.0721932080520796,0.5877595512775833,1.5950644980370163,3.531142717018146
337,1629029,Luka Dončić,16.9596503625,3.4943963343749997,0.17189523764667677,0.21708061878417084,4.041233732810723,8.341463414634147,10.457932189200502
338,1629048,Goga Bitadze,0.70039827375,2.63176375125,0.17263486171884623,0.21285290125222892,0.7492008799010579,3.2693110647181625,3.3230769230769233
339,1629052,Oshae Brissett,4.5306507625,0.14729827275,0.36416709089183985,0.17573049959427606,1.8433785777948777,4.742857142857143,4.802207911683532
340,1629056,Terence Davis,6.64883491875,0.028678933185625005,0.10330970745914185,0.11575378872807542,0.7592297741304157,,1.849462365591398
341,1629057,Robert Williams III,0.20908523912500002,0.847153875,0.26517480486908307,0.09957928277115675,0.153783424030812,,1.79126213592233
342,1629059,Elie Okobo,7.1513184,0.6943232051375,0.13743121137349043,0.13322890685917155,1.1828500994826525,,
343,1629060,Rui Hachimura,4.3463677625,2.5274201675,0.17589427562195664,0.14902383079075587,1.2552617490052485,2.643287671232877,2.924232081911263
344,1629065,Ky Bowman,8.840143037499999,0.128146156701875,0.08719144146214991,0.11116929470808311,0.8635338052344436,,
345,1629066,Rodions Kurucs,4.7290279875,1.0218189068249999,0.1539350398967116,0.11292656872244787,0.927688976425143,,
346,1629067,Isaac Bonga,6.857626718750001,0.097881942949375,0.16558106919272447,0.1982314914432112,1.2703860925265773,,
347,1629109,Gary Clark,1.7293068462499996,0.45965334679375,0.14574355304762493,0.11739908910121923,0.336598029127768,,
348,1629111,Jock Landale,0.46466351875,3.6480160381249997,0.2317529845136712,0.13986353781823763,0.6797027450122471,3.070866141732284,3.8571428571428568
349,1629117,Wenyen Gabriel,1.67114661,0.49839481325,0.10420285318657899,0.10134395185375142,0.2471122992945713,,2.9560117302052786
350,1629130,Duncan Robinson,3.4033988999999996,0.077470586125,0.04789921941579929,0.09485772681305561,0.18740571780181073,1.7016806722689075,1.6575539568345323
351,1629134,Kendrick Nunn,9.0134326875,0.0767144385125,0.0646526269863806,0.07743421281891918,0.6475506659268333,,1.5311203319502076
352,1629139,Yuta Watanabe,4.096817812499999,0.035399630188125,0.1363252379785053,0.12073266516063798,0.6190509104361507,1.3161290322580645,1.8232758620689653
353,1629162,Jordan McLaughlin,8.45882194375,0.026059499685,0.06255596498070909,0.12073266516063798,0.5855256023551015,1.035143769968051,0.9529411764705882
354,1629164,Brandon Goodwin,11.785264593749998,0.057802726246875,0.07267983285920408,0.12073266516063798,0.9498827118754398,,
355,1629216,Gabe Vincent,7.708655418749999,0.051520893487500004,0.06212338647012699,0.10693410907008503,0.5328368326463879,0.3317972350230415,1.5990888382687927
356,1629234,Drew Eubanks,1.3623003699999998,1.3139136925,0.19274543847784878,0.18917595886757246,0.5622518712823164,2.87381974248927,2.844500632111252
357,1629308,Juan Toscano-Anderson,4.4701214375,0.6691860375,0.1004315507051025,0.0651052269684905,0.5417596103302121,,1.2360515021459229
358,1629312,Haywood Highsmith,2.86400480625,0.2667320386875,0.08850873433720056,0.20471819540131403,0.3389037763679319,0.9501466275659824,1.0381050463439754
359,1629599,Amir Coffey,6.094922393749999,0.034713214320625,0.19758045649839076,0.12073266516063798,1.3292714245366721,1.7518848526387936,3.617224880382775
360,1629604,CJ Elleby,4.780091575,0.26758414193125,0.1675459057754684,0.13322890685917155,0.9201881868799513,,
361,1629611,Terance Mann,6.73337971875,0.141458272625,0.11471098354603641,0.1650201145702405,0.8753096775304557,1.8230277185501067,2.2643923240938166
362,1629614,Andrew Nembhard,10.151296656249999,0.10056791010625,0.04763995855697036,0.10693410907008503,0.5437976410586655,1.1900826446280992,1.0751445086705202
363,1629622,Max Strus,3.7385451187500003,0.024575695620625,0.0719216836711131,0.12073266516063798,0.29903450351651384,1.5582329317269077,1.4095908490981082
364,1629626,Bol Bol,4.13773253125,0.8204949403124999,0.19940706607313866,0.15922536602386364,1.0513103825883232,1.4615384615384617,2.57313037723362
365,1629627,Zion Williamson,12.07306600625,5.31385495625,0.23601954818158452,0.19985621380868113,4.302635167870812,8.047058823529412,9.319415448851775
366,1629628,RJ Barrett,10.7225171125,1.17698505,0.18604305676936655,0.18952329066192475,2.4397075335679554,5.699673558215451,5.692617991125454
367,1629629,Cam Reddish,6.252864924999999,0.0579075864,0.1969122238788688,0.20471819540131403,1.3674323020421577,1.975609756097561,2.7327935222672064
368,1629630,Ja Morant,18.9843578625,0.22004624056250002,0.1791179741044633,0.07599982211481976,3.7588795146594167,,9.180092355053874
369,1629631,De'Andre Hunter,6.25347744375,0.9773165975000001,0.2038804961546351,0.25109130076140174,1.6723935576101068,4.195005945303211,3.5068235294117645
370,1629632,Coby White,8.52924396875,0.051274286193750004,0.09022938583262269,0.08442097308387206,0.8513087770567284,3.25,1.4549653579676673
371,1629633,Jarrett Culver,8.3854217625,0.2067837552125,0.15041681638943288,0.14905622980457003,1.421343937788196,,3.366906474820144
372,1629634,Brandon Clarke,2.81436659375,0.5234593546875,0.14039360690680447,0.10157859299174589,0.49312047619131366,,4.520623281393218
373,1629635,Sekou Doumbouya,3.8965165687499996,1.1601435773125002,0.1999002981494682,0.2810233656544276,1.2154365042338136,,
374,1629636,Darius Garland,14.565031468749998,0.0630530721125,0.08363617631563205,0.08195605360385358,1.3456642330131483,3.31578947368421,4.7186606778276845
375,1629637,Jaxson Hayes,1.47091950875,0.7575182337499998,0.4116060889589805,0.09693262137067439,0.7467544197338755,3.3507377979568673,4.922570016474465
376,1629638,Nickeil Alexander-Walker,9.92641453125,0.018341598733125,0.113946661935897,0.12615910160506671,1.2467353364907001,1.2155844155844155,2.4489795918367347
377,1629639,Tyler Herro,10.10372858125,0.06346303960625,0.10241592770342642,0.08442097308387206,1.1441543822178395,2.840085287846482,2.8047945205479454
378,1629640,Keldon Johnson,9.67889205,0.7874570043750001,0.18195759444006884,0.1395277353371994,2.058122007434862,3.9019127023050513,5.697967086156825
379,1629641,Romeo Langford,6.248332237499999,0.06656112930625,0.15863128124274795,0.11575378872807542,1.0987742165006296,,2.382978723404255
380,1629642,Nassir Little,4.26634559375,0.2588228053125,0.18673379352027386,0.17743664604309875,0.9268551024519144,1.5652173913043477,1.6915219611848826
381,1629643,Chuma Okeke,3.769688175,0.6474438600000001,0.09839720038040015,0.14690489693202533,0.5126433798746399,0.5846867749419953,1.4594594594594597
382,1629645,Kevin Porter Jr.,11.035489881250001,0.16475655125000002,0.14369343887033248,0.15043237165948065,1.7715634303471983,,4.69101678183613
383,1629646,Charles Bassey,0.40316922693749996,1.8383585075,0.194738454276189,0.26366950809848577,0.619554798991399,1.064039408866995,2.611764705882353
384,1629647,Darius Bazley,6.0511372125000005,0.470782627375,0.19805503867091281,0.24812364781116114,1.4467975692006043,,4.07108239095315
385,1629649,Ignas Brazdeikis,8.036415525,0.53981009735,0.11648560966151908,0.12224049268617827,1.102324755597956,,
386,1629650,Moses Brown,0.884217864375,2.164562654,0.38299730972886165,0.2261802123111351,0.9110577343035285,5.552238805970149,8.786440677966102
387,1629651,Nic Claxton,1.6786421024999998,0.7863263106249999,0.2465143134019242,0.1814916884109905,0.6121730946129328,3.3361702127659574,3.9047619047619047
388,1629652,Luguentz Dort,9.82043683125,0.18194944724999998,0.1618965895719755,0.05699430102407141,1.760291843919535,2.4844167408726623,4.102067751869775
389,1629655,Daniel Gafford,0.9149505637500001,1.1482912812500001,0.19981471399905118,0.164914725745042,0.409409799635918,3.47682119205298,4.191780821917808
390,1629656,Quentin Grimes,3.6375540749999997,0.01941118520625,0.1184026294782719,0.12615910160506671,0.4764593515397245,1.5804878048780486,1.664936290703162
391,1629659,Talen Horton-Tucker,12.830823225,0.33087149425000006,0.13346041463950883,0.08396501116250196,1.9142074781310745,3.900596421471173,4.606245239908606
392,1629660,Ty Jerome,10.7125733375,0.04138153974750001,0.09785419859826255,0.11575378872807542,1.158366383762887,,1.806609547123623
393,1629661,Cameron Johnson,4.612059025,0.08595736715625002,0.11669577583081737,0.1087823190315566,0.6023142926207022,2.4525,3.6090225563909772
394,1629667,Jalen McDaniels,6.06768854375,0.22149451075,0.16975718179189936,0.13694750284027268,1.166403510049838,2.4758364312267656,2.601047120418848
395,1629669,Jaylen Nowell,9.2721745,0.020384677988125002,0.12188474602470237,0.12615910160506671,1.2459791813597834,1.5283018867924527,2.848920863309352
396,1629670,Jordan Nwora,5.73430581875,0.17045549175000002,0.15110862335439587,0.1087823190315566,0.9735501620335082,2.687323943661972,2.6060606060606064
397,1629671,Miye Oni,3.811196133125,0.07073335924749999,0.06355588865966973,0.12615910160506671,0.2762623755685523,,
398,1629672,Eric Paschall,6.71133495,2.09853443875,0.21818728281226904,0.09483116404847591,1.8296678404465925,,
399,1629673,Jordan Poole,8.88334500625,0.04503711068749999,0.15849264568740784,0.17016230022126486,1.557169318038939,3.360613810741688,6.073170731707317
400,1629675,Naz Reid,4.341717925,2.981097534375,0.1905130954835029,0.10932468968604787,1.2683678529250857,2.7128309572301426,3.6546762589928057
401,1629676,Isaiah Roby,4.53455266875,1.213131353125,0.18179533861545794,0.0780312242745313,1.0109249288327171,,3.100840336134454
402,1629680,Matisse Thybulle,2.25247321875,0.02230831456625,0.09018172938386858,0.12073266516063798,0.2264077997836041,0.7016129032258065,0.8414023372287145
403,1629684,Grant Williams,2.6522651625000004,0.7596868237499999,0.17912358372843953,0.09656838518564193,0.6032894677935828,2.370649106302916,2.147677261613692
404,1629685,Dylan Windler,6.314558556249999,0.07540691654125001,0.16435982918915437,0.12615910160506671,1.152110338011397,,0.0
