nba_api_id,n_games,var_3pm,mean_3pa,sum_3pm,sum_3pa,season,p,binom_var,dispersion
1627789,40,1.7429487179487178,3.725,51,149,2017-18,0.3422818791946309,0.8385906040268456,2.0784262422917883
1627812,81,1.857716049382716,4.407407407407407,133,357,2017-18,0.37254901960784315,1.0302590171871218,1.803154370300752
1627819,59,0.5037989479836353,1.3220338983050848,20,78,2017-18,0.2564102564102564,0.25206431986093003,1.9986920332936982
1627832,73,1.6697108066971074,3.5616438356164384,108,260,2017-18,0.4153846153846154,0.8649104320337196,1.9305014078405884
1627835,45,1.2090909090909092,2.2444444444444445,36,101,2017-18,0.3564356435643564,0.5148514851485149,2.3484265734265737
1627854,66,1.4759906759906767,3.272727272727273,86,216,2017-18,0.39814814814814814,0.7842312008978676,1.8820861428374853
1628021,70,0.3097308488612838,0.7428571428571429,18,52,2017-18,0.34615384615384615,0.16813186813186815,1.8421900161030604
1628366,52,1.9653092006033173,5.673076923076923,90,295,2017-18,0.3050847457627119,1.2027379400260756,1.6340294383335983
1628367,76,0.6966666666666668,2.8421052631578947,57,216,2017-18,0.2638888888888889,0.5520833333333334,1.2618867924528303
1628368,71,0.9983903420523136,2.140845070422535,47,152,2017-18,0.3092105263157895,0.4572831727205337,2.183308727746417
1628369,79,1.0441415124959426,3.0632911392405062,105,242,2017-18,0.43388429752066116,0.7524322627889947,1.3876883862285319
1628370,42,2.2700348432055746,5.119047619047619,75,215,2017-18,0.3488372093023256,1.1627906976744187,1.952229965156794
1628372,69,1.6052855924978684,4.913043478260869,106,339,2017-18,0.31268436578171094,1.0558761916976616,1.5203350592808178
1628373,74,0.6057015920029619,2.0945945945945947,50,155,2017-18,0.3225806451612903,0.4577157802964255,1.323313763861709
1628374,68,2.23595258999122,5.897058823529412,145,401,2017-18,0.36159600997506236,1.3613026257884702,1.6425095696088519
1628378,79,2.363518338201884,6.962025316455696,187,550,2017-18,0.34,1.5622784810126582,1.5128662187485726
1628379,68,1.1911764705882355,2.7941176470588234,77,190,2017-18,0.4052631578947368,0.673452012383901,1.7687622112400876
1628380,54,0.5062893081761006,2.0185185185185186,33,109,2017-18,0.30275229357798167,0.4260958205912335,1.1882052902410398
1628381,73,0.31240487062404887,0.6438356164383562,16,47,2017-18,0.3404255319148936,0.14456426697755753,2.1610103046595
1628382,61,0.8568306010928963,2.9672131147540983,55,181,2017-18,0.30386740331491713,0.6276605379947469,1.3651178451178454
1628384,74,1.410773787486116,2.6621621621621623,73,197,2017-18,0.37055837563451777,0.6209356564686515,2.272012845114074
1628390,41,1.6597560975609755,2.707317073170732,36,111,2017-18,0.32432432432432434,0.5932762030323007,2.797611111111111
1628393,35,0.48235294117647054,1.4285714285714286,14,50,2017-18,0.28,0.288,1.6748366013071896
1628398,77,2.3773069036226944,5.636363636363637,159,434,2017-18,0.3663594470046083,1.3084265964450297,1.816920345460565
1628400,53,0.7365747460087083,2.1320754716981134,39,113,2017-18,0.34513274336283184,0.4818834529971615,1.528532970840663
1628404,61,1.8300546448087425,3.2131147540983607,77,196,2017-18,0.39285714285714285,0.766393442622951,2.3878787878787864
1628411,46,0.14685990338164248,0.9565217391304348,8,44,2017-18,0.18181818181818182,0.1422924901185771,1.0320987654320986
1628412,49,0.5705782312925171,1.7551020408163265,31,86,2017-18,0.36046511627906974,0.4046037019458946,1.410215053763441
1628414,52,0.5199849170437405,1.0576923076923077,21,55,2017-18,0.38181818181818183,0.24965034965034966,2.082852748942714
1628415,82,1.558566696778078,3.2195121951219514,94,264,2017-18,0.3560606060606061,0.7381744271988175,2.1113799656978616
1628416,44,1.55338266384778,4.2272727272727275,69,186,2017-18,0.3709677419354839,0.9864369501466277,1.574740953911833
1628425,34,1.2201426024955437,2.323529411764706,29,79,2017-18,0.3670886075949367,0.5398361876396129,2.2602089864158827
1628455,30,0.9712643678160918,3.2,25,96,2017-18,0.2604166666666667,0.6163194444444445,1.5759106362311797
1628462,44,0.9767441860465116,5.25,88,231,2017-18,0.38095238095238093,1.2380952380952381,0.7889087656529516
1628464,53,0.40711175616836004,1.0566037735849056,16,56,2017-18,0.2857142857142857,0.21563342318059298,1.8879807692307697
1628467,55,0.7575757575757578,2.1636363636363636,40,119,2017-18,0.33613445378151263,0.4828113063407181,1.56909282700422
1628470,31,0.5913978494623655,1.7096774193548387,15,53,2017-18,0.2830188679245283,0.346926354230067,1.7046783625730988
