team_abbr,game_date,truly_fresh_out_pts_loss,truly_fresh_count
DAL,2025-01-17,0.0,0
DAL,2025-01-20,25.961448197994113,3
DAL,2025-01-22,11.922218848829853,1
DAL,2025-01-23,0.0,0
DAL,2025-01-25,0.0,0
DAL,2025-01-27,3.7612105263157902,1
DAL,2025-01-29,0.0,0
DAL,2025-01-31,0.0,0
DAL,2025-02-02,46.879798671161964,2
DAL,2025-02-04,0.0,0
DAL,2025-02-06,0.0,0
DAL,2025-02-08,0.0,0
DAL,2025-02-10,46.15123625117934,2
DAL,2025-02-12,12.308131084601678,1
DAL,2025-02-13,0.0,0
DAL,2025-02-21,0.0,0
DAL,2025-02-23,0.0,0
DAL,2025-02-25,0.0,0
DAL,2025-02-27,0.0,0
DAL,2025-03-01,0.0,0
DAL,2025-03-03,13.630767910767911,1
DAL,2025-03-05,35.235035030758716,3
DAL,2025-03-07,0.0,0
DAL,2025-03-09,0.0,0
DAL,2025-03-10,0.0,0
DAL,2025-03-12,0.0,0
DAL,2025-03-14,0.0,0
DAL,2025-03-16,9.293333333333335,1
DAL,2025-03-19,0.0,0
DAL,2025-03-21,0.0,0
DAL,2025-03-24,0.0,0
DAL,2025-03-25,40.2861926688998,2
DAL,2025-03-27,0.0,0
DAL,2025-03-29,0.0,0
DAL,2025-03-31,0.0,0
DAL,2025-04-02,0.0,0
DAL,2025-04-04,0.0,0
DAL,2025-04-05,0.0,0
DAL,2025-04-09,0.0,0
DAL,2025-04-11,13.16142380422692,1
DAL,2025-04-13,30.78542983912639,2
DAL,2025-10-22,10.869578947368424,1
DAL,2025-10-24,0.0,0
DAL,2025-10-26,0.0,0
DAL,2025-10-27,5.882619883040936,1
DAL,2025-10-29,0.0,0
DAL,2025-11-01,24.657269423558898,1
DAL,2025-11-03,0.0,0
DAL,2025-11-05,0.0,0
DAL,2025-11-07,0.0,0
DAL,2025-11-08,8.003085137085138,1
DAL,2025-11-10,0.0,0
DAL,2025-11-12,0.0,0
DAL,2025-11-14,0.0,0
DAL,2025-11-16,0.0,0
DAL,2025-11-17,13.261816860993065,2
DAL,2025-11-19,0.7466666666666666,1
DAL,2025-11-21,10.94600482850483,1
DAL,2025-11-22,4.300277163496976,1
DAL,2025-11-24,0.0,0
DAL,2025-11-28,0.0,0
DAL,2025-11-29,30.1259344508224,2
DAL,2025-12-01,0.0,0
DAL,2025-12-03,0.0,0
DAL,2025-12-05,0.0,0
DAL,2025-12-06,15.36692307692308,1
DAL,2025-12-12,9.344533333333333,1
DAL,2025-12-15,17.526857142857143,1
DAL,2025-12-18,0.0,0
DAL,2025-12-20,0.0,0
DAL,2025-12-22,10.627656096763646,1
DAL,2025-12-23,8.282145363408521,1
DAL,2025-12-25,0.0,0
DAL,2025-12-27,25.89770117711294,1
DAL,2025-12-29,0.0,0
DAL,2026-01-01,0.0,0
DAL,2026-01-03,0.0,0
DAL,2026-01-06,0.0,0
DAL,2026-01-08,0.0,0
DAL,2026-01-10,0.0,0
DAL,2026-01-12,0.0,0
DAL,2026-01-14,0.0,0
DAL,2026-01-15,0.0,0
DAL,2026-01-17,0.0,0
DAL,2026-01-19,0.0,0
DAL,2026-01-22,0.0,0
DAL,2026-01-24,0.0,0
DAL,2026-01-28,0.0,0
DAL,2026-01-29,0.0,0
DAL,2026-01-31,0.0,0
DAL,2026-02-03,0.0,0
DAL,2026-02-05,0.0,0
DAL,2026-02-07,0.0,0
DAL,2026-02-10,0.0,0
DAL,2026-02-12,0.0,0
DAL,2026-02-20,0.0,0
DAL,2026-02-22,0.0,0
DAL,2026-02-24,0.0,0
DAL,2026-02-26,0.0,0
DAL,2026-02-27,0.0,0
DAL,2026-03-01,0.0,0
DAL,2026-03-03,0.0,0
DAL,2026-03-05,0.0,0
DAL,2026-03-06,0.0,0
DAL,2026-03-08,0.0,0
DAL,2026-03-10,0.0,0
DAL,2026-03-12,0.0,0
DAL,2026-03-13,0.0,0
DAL,2026-03-15,0.0,0
DAL,2026-03-16,0.0,0
DAL,2026-03-18,0.0,0
DAL,2026-03-21,0.0,0
DAL,2026-03-23,0.0,0
DAL,2026-03-25,0.0,0
DAL,2026-03-27,0.0,0
DAL,2026-03-30,0.0,0
DAL,2026-03-31,0.0,0
DAL,2026-04-03,0.0,0
DAL,2026-04-05,0.0,0
DAL,2026-04-07,0.0,0
DAL,2026-04-08,0.0,0
DAL,2026-04-10,0.0,0
DAL,2026-04-12,0.0,0
DEN,2018-10-17,0.0,0
DEN,2018-10-20,0.0,0
DEN,2018-10-21,0.0,1
DEN,2018-10-23,0.0,0
DEN,2018-10-25,0.0,0
DEN,2018-10-29,0.0,0
DEN,2018-10-31,0.0,0
DEN,2018-11-01,0.0,0
DEN,2018-11-03,0.0,0
DEN,2018-11-05,0.0,0
DEN,2018-11-07,0.0,0
DEN,2018-11-09,0.0,0
DEN,2018-11-11,0.0,0
DEN,2018-11-13,0.0,0
DEN,2018-11-15,0.0,0
DEN,2018-11-17,0.0,0
DEN,2018-11-19,0.0,0
DEN,2018-11-21,0.0,0
DEN,2018-11-23,0.0,0
DEN,2018-11-24,0.0,0
DEN,2018-11-27,0.0,0
DEN,2018-11-30,0.0,0
DEN,2018-12-03,0.0,0
DEN,2018-12-05,17.76763076923077,1
DEN,2018-12-07,0.0,0
DEN,2018-12-08,15.071070958027482,1
DEN,2018-12-10,0.0,0
DEN,2018-12-14,0.0,0
DEN,2018-12-16,0.0,0
DEN,2018-12-18,0.0,0
DEN,2018-12-22,0.0,0
DEN,2018-12-26,0.0,0
DEN,2018-12-28,0.0,0
DEN,2018-12-29,0.0,0
DEN,2019-01-01,0.0,0
DEN,2019-01-03,0.0,0
DEN,2019-01-05,0.0,0
DEN,2019-01-07,0.0,0
DEN,2019-01-08,12.145306865177833,1
DEN,2019-01-10,0.0,0
DEN,2019-01-12,7.839206349206349,1
DEN,2019-01-13,0.0,0
DEN,2019-01-15,0.0,0
DEN,2019-01-17,0.0,0
DEN,2019-01-19,0.0,0
DEN,2019-01-23,0.0,0
DEN,2019-01-25,0.0,0
DEN,2019-01-26,21.18862737529434,1
DEN,2019-01-28,0.0,0
DEN,2019-01-30,0.0,0
DEN,2019-02-01,9.749029149724405,1
DEN,2019-02-02,0.0,0
DEN,2019-02-04,0.0,0
DEN,2019-02-06,0.0,0
DEN,2019-02-08,0.0,0
DEN,2019-02-11,0.0,0
DEN,2019-02-13,0.0,0
DEN,2019-02-22,11.681611285266456,1
DEN,2019-02-24,0.0,0
DEN,2019-02-26,0.0,0
DEN,2019-02-28,0.0,0
DEN,2019-03-02,0.0,0
DEN,2019-03-04,0.0,0
DEN,2019-03-06,0.0,0
DEN,2019-03-08,0.0,0
DEN,2019-03-12,0.0,0
DEN,2019-03-14,1.5184615384615385,1
DEN,2019-03-16,0.0,0
DEN,2019-03-18,0.0,0
DEN,2019-03-21,0.0,0
DEN,2019-03-22,0.0,0
DEN,2019-03-24,0.0,0
DEN,2019-03-26,0.0,0
DEN,2019-03-28,0.0,0
DEN,2019-03-29,0.0,0
DEN,2019-03-31,0.0,0
DEN,2019-04-02,0.0,0
DEN,2019-04-03,0.0,0
DEN,2019-04-05,0.0,0
DEN,2019-04-07,0.0,0
DEN,2019-04-09,0.0,0
DEN,2019-04-10,0.0,0
DEN,2019-10-23,0.0,0
DEN,2019-10-25,0.0,0
DEN,2019-10-28,0.0,0
DEN,2019-10-29,0.0,0
DEN,2019-10-31,8.652444996605176,1
DEN,2019-11-02,0.0,0
DEN,2019-11-05,0.0,0
DEN,2019-11-08,0.0,0
DEN,2019-11-10,0.0,0
DEN,2019-11-12,0.0,0
DEN,2019-11-14,0.0,0
DEN,2019-11-17,0.0,0
DEN,2019-11-20,0.0,0
DEN,2019-11-22,0.0,0
DEN,2019-11-24,0.0,0
DEN,2019-11-26,0.0,0
DEN,2019-11-30,0.0,0
DEN,2019-12-03,0.0,0
DEN,2019-12-05,0.0,0
DEN,2019-12-06,0.0,0
DEN,2019-12-08,0.0,0
DEN,2019-12-10,0.0,0
DEN,2019-12-12,0.0,0
DEN,2019-12-14,10.656915360501568,1
DEN,2019-12-15,0.0,0
DEN,2019-12-18,0.0,0
DEN,2019-12-20,0.0,0
DEN,2019-12-22,0.0,0
DEN,2019-12-23,0.0,0
DEN,2019-12-25,0.0,0
DEN,2019-12-28,12.755665934065933,1
DEN,2019-12-29,0.0,0
DEN,2019-12-31,0.0,0
DEN,2020-01-02,0.5555555555555556,1
DEN,2020-01-04,0.0,0
DEN,2020-01-06,0.4375,1
DEN,2020-01-08,7.659714745801702,1
DEN,2020-01-11,0.0,0
DEN,2020-01-12,0.0,0
DEN,2020-01-15,7.9804033579033575,1
DEN,2020-01-16,22.29763187855788,1
DEN,2020-01-19,0.0,0
DEN,2020-01-20,0.0,0
DEN,2020-01-22,11.771191553544496,1
DEN,2020-01-24,0.0,0
DEN,2020-01-26,0.0,0
DEN,2020-01-28,0.0,0
DEN,2020-01-30,0.0,0
DEN,2020-01-31,0.0,0
DEN,2020-02-02,14.218181818181813,1
DEN,2020-02-04,0.0,0
DEN,2020-02-05,0.0,0
DEN,2020-02-08,0.0,0
DEN,2020-02-10,0.0,0
DEN,2020-02-12,0.0,0
DEN,2020-02-21,0.0,0
DEN,2020-02-23,0.0,0
DEN,2020-02-25,0.0,0
DEN,2020-02-28,4.092424242424242,1
DEN,2020-03-01,14.062330184435448,1
DEN,2020-03-03,0.0,0
DEN,2020-03-05,0.0,0
DEN,2020-03-07,0.0,0
DEN,2020-03-09,0.0,0
DEN,2020-03-11,0.0,0
DEN,2020-08-01,48.48145889725815,3
DEN,2020-08-03,0.0,0
DEN,2020-08-05,0.0,0
DEN,2020-08-06,3.010571428571428,1
DEN,2020-08-08,0.0,0
DEN,2020-08-10,14.506425339366515,1
DEN,2020-08-12,0.0,0
DEN,2020-08-14,0.0,0
DEN,2020-12-23,0.0,0
DEN,2020-12-25,0.0,0
DEN,2020-12-28,0.0,0
DEN,2020-12-29,0.0,0
DEN,2021-01-01,14.530904347826086,1
DEN,2021-01-03,0.0,0
DEN,2021-01-05,0.0,0
DEN,2021-01-07,0.0,0
DEN,2021-01-09,0.0,0
DEN,2021-01-10,0.0,0
DEN,2021-01-12,0.0,0
DEN,2021-01-14,0.0,0
DEN,2021-01-17,0.0,0
DEN,2021-01-19,0.0,0
DEN,2021-01-22,0.26666666666666666,1
DEN,2021-01-23,0.0,0
DEN,2021-01-25,0.0,0
DEN,2021-01-27,8.556018306636156,1
DEN,2021-01-29,0.0,0
DEN,2021-01-31,0.0,0
DEN,2021-02-04,11.281832518038401,1
DEN,2021-02-06,20.60243240751217,2
DEN,2021-02-08,0.0,0
DEN,2021-02-10,0.0,0
DEN,2021-02-12,0.0,0
DEN,2021-02-14,0.0,0
DEN,2021-02-16,14.221333333333336,1
DEN,2021-02-17,0.0,0
DEN,2021-02-19,6.505042130365659,1
DEN,2021-02-21,5.27228078817734,1
DEN,2021-02-23,0.0,0
DEN,2021-02-25,0.0,0
DEN,2021-02-27,0.0,0
DEN,2021-03-01,14.172068133718135,3
DEN,2021-03-02,0.0,0
DEN,2021-03-04,0.0,0
DEN,2021-03-12,0.0,0
DEN,2021-03-13,10.155762175838076,1
DEN,2021-03-15,0.0,0
DEN,2021-03-17,0.0,0
DEN,2021-03-19,0.0,0
DEN,2021-03-21,0.0,0
DEN,2021-03-23,0.0,0
DEN,2021-03-24,0.0,0
DEN,2021-03-26,0.0,0
DEN,2021-03-28,0.0,0
DEN,2021-03-30,0.0,0
DEN,2021-04-01,0.0,0
DEN,2021-04-04,0.0,0
DEN,2021-04-06,22.486293152235426,1
DEN,2021-04-07,0.0,0
DEN,2021-04-09,0.0,0
DEN,2021-04-11,0.0,0
DEN,2021-04-12,0.0,0
DEN,2021-04-14,22.903897205289397,1
DEN,2021-04-16,0.0,0
DEN,2021-04-19,9.736987083092346,1
DEN,2021-04-21,0.0,0
DEN,2021-04-23,0.0,0
DEN,2021-04-24,13.02008128342246,1
DEN,2021-04-26,0.0,0
DEN,2021-04-28,0.0,0
DEN,2021-04-29,0.0,0
DEN,2021-05-01,0.5333333333333333,1
DEN,2021-05-03,0.0,0
DEN,2021-05-05,13.292255979314804,1
DEN,2021-05-07,0.0,0
DEN,2021-05-08,0.0,0
DEN,2021-05-11,0.0,0
DEN,2021-05-13,9.505408135723926,1
DEN,2021-05-14,7.3407356321839075,1
DEN,2021-05-16,0.0,0
DEN,2021-10-20,0.0,0
DEN,2021-10-22,0.0,0
DEN,2021-10-25,0.0,0
DEN,2021-10-26,0.0,0
DEN,2021-10-29,0.0,0
DEN,2021-10-30,0.0,0
DEN,2021-11-01,0.0,0
DEN,2021-11-03,0.0,0
DEN,2021-11-06,0.0,0
DEN,2021-11-08,11.110984126984123,1
DEN,2021-11-10,0.0,0
DEN,2021-11-12,0.0,0
DEN,2021-11-14,19.529825667452442,1
DEN,2021-11-15,0.0,0
DEN,2021-11-18,0.0,0
DEN,2021-11-19,27.78272735072735,1
DEN,2021-11-21,0.0,0
DEN,2021-11-23,7.523504413206933,1
DEN,2021-11-26,5.457662337662337,1
DEN,2021-11-29,6.494623776223775,1
DEN,2021-12-01,9.929197994987469,2
DEN,2021-12-04,0.0,0
DEN,2021-12-06,0.0,0
DEN,2021-12-08,0.0,0
DEN,2021-12-09,0.0,0
DEN,2021-12-11,15.91700258343807,1
DEN,2021-12-13,5.9834848484848475,1
DEN,2021-12-15,0.0,0
DEN,2021-12-17,8.150000000000002,2
DEN,2021-12-22,0.0,0
DEN,2021-12-23,16.001199837199838,1
DEN,2021-12-26,0.0,0
DEN,2021-12-28,14.219271428571428,1
DEN,2022-01-01,22.213524369535058,3
DEN,2022-01-03,0.0,0
DEN,2022-01-05,7.728850361197109,1
DEN,2022-01-07,0.0,0
DEN,2022-01-09,0.0,0
DEN,2022-01-11,14.817639257294429,1
DEN,2022-01-13,0.0,0
DEN,2022-01-15,0.0,0
DEN,2022-01-16,0.0,0
DEN,2022-01-19,0.0,0
DEN,2022-01-21,0.0,0
DEN,2022-01-23,14.177533960292584,1
DEN,2022-01-25,17.522119218867253,1
DEN,2022-01-26,0.0,0
DEN,2022-01-28,15.615336768928332,1
DEN,2022-01-30,8.308095238095238,1
DEN,2022-02-01,0.0,0
DEN,2022-02-02,43.654289569591285,2
DEN,2022-02-04,0.0,0
DEN,2022-02-06,0.0,0
DEN,2022-02-08,5.3828875637369284,1
DEN,2022-02-11,15.476272401433693,1
DEN,2022-02-12,9.782471264367816,1
DEN,2022-02-14,0.0,0
DEN,2022-02-16,0.0,0
DEN,2022-02-24,0.0,0
DEN,2022-02-26,0.0,0
DEN,2022-02-27,0.0,0
DEN,2022-03-02,0.0,0
DEN,2022-03-04,28.13514156431804,2
DEN,2022-03-06,0.0,0
DEN,2022-03-07,11.945807591833455,1
DEN,2022-03-09,0.0,0
DEN,2022-03-10,8.816149425287357,1
DEN,2022-03-12,12.931670496586765,1
DEN,2022-03-14,0.0,0
DEN,2022-03-16,0.0,0
DEN,2022-03-18,0.0,0
DEN,2022-03-20,0.0,0
DEN,2022-03-22,0.0,0
DEN,2022-03-24,0.0,0
DEN,2022-03-26,0.0,0
DEN,2022-03-28,4.306321358952935,1
DEN,2022-03-30,0.0,0
DEN,2022-04-01,0.0,0
DEN,2022-04-03,0.0,0
DEN,2022-04-05,0.0,0
DEN,2022-04-07,0.0,0
DEN,2022-04-10,82.96712161428886,4
DEN,2022-10-19,0.0,0
DEN,2022-10-21,0.0,0
DEN,2022-10-22,0.0,0
DEN,2022-10-24,0.0,0
DEN,2022-10-26,13.033999999999997,1
DEN,2022-10-28,11.074116883116883,1
DEN,2022-10-30,0.0,0
DEN,2022-11-03,0.0,0
DEN,2022-11-05,0.0,0
DEN,2022-11-07,0.0,0
DEN,2022-11-09,0.0,0
DEN,2022-11-11,0.0,0
DEN,2022-11-13,0.0,0
DEN,2022-11-16,39.34924653919539,2
DEN,2022-11-18,17.496521739130433,1
DEN,2022-11-20,0.0,0
DEN,2022-11-22,7.561654135338347,1
DEN,2022-11-23,33.21904311315924,2
DEN,2022-11-25,0.0,0
DEN,2022-11-28,1.04,1
DEN,2022-11-30,0.0,0
DEN,2022-12-02,0.0,0
DEN,2022-12-04,0.0,0
DEN,2022-12-06,0.0,0
DEN,2022-12-08,0.0,0
DEN,2022-12-10,0.0,0
DEN,2022-12-14,0.0,0
DEN,2022-12-16,0.0,0
DEN,2022-12-18,0.0,0
DEN,2022-12-20,17.405111111111108,1
DEN,2022-12-23,0.0,0
DEN,2022-12-25,7.607856209150329,1
DEN,2022-12-27,19.224665898617513,1
DEN,2022-12-28,27.338691002272398,2
DEN,2022-12-30,0.0,0
DEN,2023-01-01,0.0,0
DEN,2023-01-02,0.0,0
DEN,2023-01-05,0.0,0
DEN,2023-01-06,0.0,0
DEN,2023-01-09,0.0,0
DEN,2023-01-11,0.0,0
DEN,2023-01-13,0.0,0
DEN,2023-01-15,4.849953163451613,1
DEN,2023-01-17,0.0,0
DEN,2023-01-18,0.0,0
DEN,2023-01-20,23.343512605042015,1
DEN,2023-01-22,0.0,0
DEN,2023-01-24,6.2376578947368415,1
DEN,2023-01-25,55.580359738388594,3
DEN,2023-01-28,0.0,0
DEN,2023-01-31,0.0,0
DEN,2023-02-02,19.653909877209333,1
DEN,2023-02-04,0.0,0
DEN,2023-02-05,54.513928518482565,3
DEN,2023-02-07,3.570756302521008,1
DEN,2023-02-09,0.0,0
DEN,2023-02-11,19.991019188950222,1
DEN,2023-02-13,0.0,0
DEN,2023-02-15,0.0,0
DEN,2023-02-23,0.0,0
DEN,2023-02-25,0.0,0
DEN,2023-02-26,0.0,0
DEN,2023-02-28,0.0,0
DEN,2023-03-03,7.7278278501684055,1
DEN,2023-03-06,0.0,0
DEN,2023-03-08,0.0,0
DEN,2023-03-10,0.0,0
DEN,2023-03-12,0.0,0
DEN,2023-03-14,0.0,0
DEN,2023-03-16,0.0,0
DEN,2023-03-18,0.0,0
DEN,2023-03-19,0.0,0
DEN,2023-03-22,0.0,0
DEN,2023-03-25,0.0,0
DEN,2023-03-27,0.0,0
DEN,2023-03-30,27.859633778163193,1
DEN,2023-03-31,0.0,0
DEN,2023-04-02,3.9229864253393663,1
DEN,2023-04-04,0.0,0
DEN,2023-04-06,68.70783279490772,4
DEN,2023-04-08,14.73175842098256,1
DEN,2023-04-09,0.0,0
DEN,2023-10-24,0.0,0
DEN,2023-10-27,0.0,0
DEN,2023-10-29,0.0,0
DEN,2023-10-30,0.0,0
DEN,2023-11-01,0.0,0
DEN,2023-11-03,0.0,0
DEN,2023-11-04,0.0,0
DEN,2023-11-06,18.34150968162733,1
DEN,2023-11-08,0.0,0
DEN,2023-11-12,0.0,0
DEN,2023-11-14,0.0,0
DEN,2023-11-17,0.0,0
DEN,2023-11-19,0.0,0
DEN,2023-11-20,0.0,0
DEN,2023-11-22,0.0,0
DEN,2023-11-24,0.0,0
DEN,2023-11-26,14.118302148302146,1
DEN,2023-11-27,0.0,0
DEN,2023-11-29,0.0,0
DEN,2023-12-01,13.135641025641025,1
DEN,2023-12-02,0.0,0
DEN,2023-12-06,0.0,0
DEN,2023-12-08,0.0,0
DEN,2023-12-11,0.0,0
DEN,2023-12-12,14.98550928381963,1
DEN,2023-12-14,10.240444405130475,1
DEN,2023-12-16,0.0,0
DEN,2023-12-18,0.0,0
DEN,2023-12-20,0.0,0
DEN,2023-12-22,0.0,0
DEN,2023-12-23,0.0,0
DEN,2023-12-25,0.0,0
DEN,2023-12-28,16.66948484848485,1
DEN,2023-12-29,0.0,0
DEN,2024-01-01,0.0,0
DEN,2024-01-04,0.0,0
DEN,2024-01-05,6.932851282051282,1
DEN,2024-01-07,0.0,0
DEN,2024-01-10,0.0,0
DEN,2024-01-12,0.0,0
DEN,2024-01-14,0.0,0
DEN,2024-01-16,0.0,0
DEN,2024-01-19,0.0,0
DEN,2024-01-21,0.0,0
DEN,2024-01-23,0.0,0
DEN,2024-01-25,0.0,0
DEN,2024-01-27,0.0,0
DEN,2024-01-29,0.0,0
DEN,2024-01-31,33.250645382224334,1
DEN,2024-02-02,0.0,0
DEN,2024-02-04,0.0,0
DEN,2024-02-08,10.168253119429592,1
DEN,2024-02-09,0.0,0
DEN,2024-02-12,0.0,0
DEN,2024-02-14,35.41300103236422,3
DEN,2024-02-22,0.0,0
DEN,2024-02-23,14.378641162758809,1
DEN,2024-02-25,0.0,0
DEN,2024-02-28,0.0,0
DEN,2024-02-29,0.0,0
DEN,2024-03-02,0.0,0
DEN,2024-03-05,0.0,0
DEN,2024-03-07,0.0,0
DEN,2024-03-09,0.0,0
DEN,2024-03-11,0.0,0
DEN,2024-03-13,0.0,0
DEN,2024-03-15,0.0,0
DEN,2024-03-17,0.0,0
DEN,2024-03-19,2.2024444444444446,1
DEN,2024-03-21,0.0,0
DEN,2024-03-23,45.2562055567079,2
DEN,2024-03-25,11.521726279602753,1
DEN,2024-03-27,0.0,0
DEN,2024-03-29,0.0,0
DEN,2024-03-31,0.0,0
DEN,2024-04-02,0.0,0
DEN,2024-04-04,0.0,0
DEN,2024-04-06,16.726420711337283,1
DEN,2024-04-09,0.0,0
DEN,2024-04-10,0.0,0
DEN,2024-04-12,0.0,0
DEN,2024-04-14,0.0,0
DEN,2024-10-24,0.0,0
DEN,2024-10-26,0.0,0
DEN,2024-10-28,0.0,0
DEN,2024-10-29,0.0,0
DEN,2024-11-01,0.0,0
DEN,2024-11-02,20.127590327169276,1
DEN,2024-11-04,0.0,0
DEN,2024-11-06,18.643315748578907,1
DEN,2024-11-08,0.0,0
DEN,2024-11-10,0.0,0
DEN,2024-11-15,0.0,0
DEN,2024-11-17,0.0,0
DEN,2024-11-19,0.0,0
DEN,2024-11-22,2.44076923076923,1
DEN,2024-11-23,0.0,0
DEN,2024-11-25,0.0,0
DEN,2024-11-27,0.0,0
DEN,2024-12-01,0.0,0
DEN,2024-12-03,0.0,0
DEN,2024-12-05,0.0,0
DEN,2024-12-07,31.72775599863146,2
DEN,2024-12-08,0.0,0
DEN,2024-12-13,0.0,0
DEN,2024-12-16,12.794473121907332,1
DEN,2024-12-19,0.0,0
DEN,2024-12-22,0.0,0
DEN,2024-12-23,20.598749815715756,1
DEN,2024-12-25,0.0,0
DEN,2024-12-27,14.041792025646162,1
DEN,2024-12-28,0.0,0
DEN,2024-12-30,0.0,0
DEN,2025-01-01,0.0,0
DEN,2025-01-03,0.0,0
DEN,2025-01-04,0.0,0
DEN,2025-01-07,32.55365955429113,1
DEN,2025-01-08,0.0,0
DEN,2025-01-10,0.0,0
DEN,2025-01-12,0.0,0
DEN,2025-01-14,0.0,0
DEN,2025-01-15,43.45832064172173,2
DEN,2025-01-17,0.0,0
DEN,2025-01-19,0.0,0
DEN,2025-01-21,0.0,0
DEN,2025-01-23,0.0,0
DEN,2025-01-25,0.0,0
DEN,2025-01-27,0.0,0
DEN,2025-01-29,0.0,0
DEN,2025-01-31,0.0,0
DEN,2025-02-01,17.822708864503603,2
DEN,2025-02-03,9.137257219251337,1
DEN,2025-02-05,0.0,0
DEN,2025-02-06,24.37841991341991,1
DEN,2025-02-08,24.176042538235972,1
DEN,2025-02-10,0.0,0
DEN,2025-02-12,9.087776998597475,1
DEN,2025-02-20,0.0,0
DEN,2025-02-22,0.0,0
DEN,2025-02-24,0.0,0
DEN,2025-02-27,0.0,0
DEN,2025-02-28,16.901738095238095,1
DEN,2025-03-02,0.0,0
DEN,2025-03-05,7.607128427128427,1
DEN,2025-03-07,0.0,0
DEN,2025-03-09,0.0,0
DEN,2025-03-10,21.222051781551784,1
DEN,2025-03-12,0.0,0
DEN,2025-03-14,0.0,0
DEN,2025-03-15,18.80499300699301,1
DEN,2025-03-17,69.12356193791945,3
DEN,2025-03-19,0.0,0
DEN,2025-03-21,0.0,0
DEN,2025-03-23,0.0,0
DEN,2025-03-24,21.235638446049734,1
DEN,2025-03-26,0.0,0
DEN,2025-03-28,25.356980627243782,1
DEN,2025-04-01,0.0,0
DEN,2025-04-02,48.10903445854761,2
DEN,2025-04-04,0.0,0
DEN,2025-04-06,0.0,0
DEN,2025-04-09,0.0,0
DEN,2025-04-11,0.0,0
DEN,2025-04-13,0.0,0
DEN,2025-10-23,16.03774478680361,2
DEN,2025-10-25,0.0,0
DEN,2025-10-27,0.0,0
DEN,2025-10-29,0.0,0
DEN,2025-10-31,0.0,0
DEN,2025-11-03,0.0,0
DEN,2025-11-05,0.0,0
DEN,2025-11-07,0.0,0
DEN,2025-11-08,36.9885426216175,2
DEN,2025-11-11,0.0,0
DEN,2025-11-12,0.0,0
DEN,2025-11-15,19.88409111822155,2
DEN,2025-11-17,4.103896103896103,1
DEN,2025-11-19,20.12719713261649,1
DEN,2025-11-21,0.0,0
DEN,2025-11-22,0.0,0
DEN,2025-11-24,0.0,0
DEN,2025-11-28,0.0,0
DEN,2025-11-29,0.0,0
DEN,2025-12-01,0.0,0
DEN,2025-12-03,0.0,0
DEN,2025-12-05,0.0,0
DEN,2025-12-07,0.0,0
DEN,2025-12-11,0.0,0
DEN,2025-12-15,0.0,0
DEN,2025-12-18,13.99574879227053,1
DEN,2025-12-20,0.0,0
DEN,2025-12-22,0.0,0
DEN,2025-12-23,0.0,0
DEN,2025-12-25,15.169380553733,1
DEN,2025-12-27,0.0,0
DEN,2025-12-29,0.0,0
DEN,2025-12-31,0.0,0
DEN,2026-01-02,0.0,0
DEN,2026-01-04,0.0,0
DEN,2026-01-05,0.0,0
DEN,2026-01-07,0.0,0
DEN,2026-01-09,0.0,0
DEN,2026-01-11,0.0,0
DEN,2026-01-13,0.0,0
DEN,2026-01-14,0.0,0
DEN,2026-01-17,0.0,0
DEN,2026-01-18,0.0,0
DEN,2026-01-20,0.0,0
DEN,2026-01-22,0.0,0
DEN,2026-01-23,0.0,0
DEN,2026-01-27,0.0,0
DEN,2026-01-29,0.0,0
DEN,2026-01-30,0.0,0
DEN,2026-02-01,0.0,0
DEN,2026-02-03,0.0,0
DEN,2026-02-04,0.0,0
DEN,2026-02-07,0.0,0
DEN,2026-02-09,0.0,0
DEN,2026-02-11,0.0,0
DEN,2026-02-19,0.0,0
DEN,2026-02-20,0.0,0
DEN,2026-02-22,0.0,0
DEN,2026-02-25,0.0,0
DEN,2026-02-27,0.0,0
DEN,2026-03-01,0.0,0
DEN,2026-03-02,0.0,0
DEN,2026-03-05,0.0,0
DEN,2026-03-06,0.0,0
DEN,2026-03-09,0.0,0
DEN,2026-03-11,0.0,0
DEN,2026-03-12,0.0,0
DEN,2026-03-14,0.0,0
DEN,2026-03-17,0.0,0
DEN,2026-03-18,0.0,0
DEN,2026-03-20,0.0,0
DEN,2026-03-22,0.0,0
DEN,2026-03-24,0.0,0
DEN,2026-03-25,0.0,0
DEN,2026-03-27,0.0,0
DEN,2026-03-29,0.0,0
DEN,2026-04-01,0.0,0
DEN,2026-04-04,0.0,0
DEN,2026-04-06,0.0,0
DEN,2026-04-08,0.0,0
DEN,2026-04-10,0.0,0
DEN,2026-04-12,0.0,0
DET,2018-10-17,0.0,0
DET,2018-10-20,0.0,0
DET,2018-10-23,0.0,0
DET,2018-10-25,0.0,0
DET,2018-10-27,4.126794258373206,1
DET,2018-10-30,0.0,0
DET,2018-10-31,0.0,0
DET,2018-11-03,0.0,0
DET,2018-11-05,0.0,0
DET,2018-11-07,4.296445623342175,1
DET,2018-11-09,0.0,0
DET,2018-11-11,0.0,0
DET,2018-11-14,0.0,0
DET,2018-11-19,0.0,0
DET,2018-11-21,0.0,0
DET,2018-11-23,0.0,0
DET,2018-11-25,0.0,0
DET,2018-11-27,0.0,0
DET,2018-11-30,0.0,0
DET,2018-12-01,0.0,0
DET,2018-12-03,0.0,0
DET,2018-12-05,10.342275434243176,1
DET,2018-12-07,0.0,0
