stan_idx,nba_api_id,name,pct_3PT_mean,pct_3PT_sd
445,1630162,Anthony Edwards,0.36448293625,0.004528111660056093
446,1630163,LaMelo Ball,0.36466768937500005,0.0047748971620221415
447,1630164,James Wiseman,0.3468898175,0.011958562134740268
448,1630165,Killian Hayes,0.36406755937499996,0.004631637523487197
449,1630166,Deni Avdija,0.355846205625,0.005296339694623387
450,1630167,Obi Toppin,0.355957476875,0.0050856056054776055
451,1630169,Tyrese Haliburton,0.364572445625,0.004686783869914781
452,1630170,Devin Vassell,0.364497481875,0.004353988003218599
453,1630171,Isaac Okoro,0.35582958437500006,0.005313493230717515
454,1630172,Patrick Williams,0.35639493375000003,0.005229393436323274
455,1630173,Precious Achiuwa,0.356051680625,0.005336229973832146
456,1630174,Aaron Nesmith,0.36447719125,0.00459721475375835
457,1630175,Cole Anthony,0.36451002375,0.004523872198204314
458,1630177,Theo Maledon,0.36425681499999996,0.00494163003340244
459,1630178,Tyrese Maxey,0.364759433125,0.004883010433050265
460,1630180,Saddiq Bey,0.364257773125,0.004684660190360955
461,1630181,R.J. Hampton,0.364286044375,0.0047330311198169675
462,1630182,Josh Green,0.36438538000000004,0.004454497781804364
463,1630183,Jaden McDaniels,0.35619612500000003,0.005173397213086872
464,1630184,Kira Lewis Jr.,0.3643799287500001,0.004630505719942848
465,1630185,Nico Mannion,0.36425810374999995,0.0045365436449995656
466,1630186,Jahmi'us Ramsey,0.36435212687499996,0.004608777126394563
467,1630188,Jalen Smith,0.355864316875,0.005303598058885612
468,1630190,Elijah Hughes,0.36435036499999995,0.004532057427705986
469,1630191,Isaiah Stewart,0.35595404125,0.0051404909389374896
470,1630192,Zeke Nnaji,0.35604217437499996,0.0051498930689353505
471,1630193,Immanuel Quickley,0.36431209875,0.004366996897497002
472,1630197,Aleksej Pokusevski,0.356020711875,0.0050676971542909875
473,1630198,Isaiah Joe,0.36451469125,0.004611938209790265
474,1630199,Cassius Stanley,0.364370999375,0.004765101542005648
475,1630200,Tre Jones,0.364229451875,0.0045756782863509956
476,1630201,Malachi Flynn,0.364390428125,0.004661482716886761
477,1630202,Payton Pritchard,0.36453774625,0.0043187623360878445
478,1630205,Lamar Stevens,0.35603315375,0.005175729180160119
479,1630206,Jay Scrubb,0.364307646875,0.004703098663081367
480,1630210,Markus Howard,0.36432816125,0.004483047244090611
481,1630214,Xavier Tillman,0.35603322312499996,0.005317448641697467
482,1630215,Jared Butler,0.3642771431249999,0.004610804964850523
483,1630217,Desmond Bane,0.36493036374999993,0.004641016552188317
484,1630219,Skylar Mays,0.364366418125,0.004694581116648905
485,1630221,Josh Hall,0.356056848125,0.005326671499990306
486,1630222,Mason Jones,0.36426745874999994,0.004755719809429319
487,1630223,Jalen Harris,0.36439753687500004,0.004891418269647387
488,1630224,Jalen Green,0.36412138624999996,0.0045789870740766386
489,1630227,Daishen Nix,0.36422584562499993,0.00445283079293873
490,1630228,Jonathan Kuminga,0.35600388874999994,0.00529676698587199
491,1630230,Naji Marshall,0.35558724062499997,0.005159316109013345
492,1630231,KJ Martin,0.355981373125,0.005198546859955457
493,1630233,Nathan Knight,0.35603896000000007,0.005117965000090367
494,1630235,Trent Forrest,0.36445028937499996,0.004649197250804392
495,1630237,Anthony Lamb,0.3558879975,0.0054567521028991
496,1630240,Saben Lee,0.36416064875000004,0.004400205540838227
497,1630241,Sam Merrill,0.364446986875,0.004527611492741259
498,1630243,Trevelin Queen,0.364244015625,0.004740305843416737
499,1630245,Ayo Dosunmu,0.36425083999999996,0.004525342809185841
500,1630249,Vít Krejčí,0.36446460062499997,0.004578337774905278
501,1630256,Jae'Sean Tate,0.3559062775,0.005371219826468075
502,1630264,Anthony Gill,0.3560871375,0.005145949605135455
503,1630267,Facundo Campazzo,0.36427256375,0.004510703602647367
504,1630271,Brodric Thomas,0.364330850625,0.004593844278984881
505,1630284,Kevon Harris,0.36448747812500004,0.004698444911433089
506,1630314,Brandon Williams,0.36436398562500005,0.004642627732536647
507,1630322,Lindy Waters III,0.35621036062499994,0.0052599600566995384
508,1630346,Matt Ryan,0.356183050625,0.005252455845298666
509,1630526,Jeremiah Robinson-Earl,0.35592256125000005,0.00513862028211352
510,1630527,Brandon Boston,0.36426116625000005,0.0046209694607691285
511,1630528,Josh Christopher,0.36429703187499995,0.0045711448062393505
512,1630529,Herbert Jones,0.35598980437500005,0.005282923668514988
513,1630530,Trey Murphy III,0.35626281,0.005155286269708987
514,1630532,Franz Wagner,0.35608173125,0.005214660181667972
515,1630533,Ziaire Williams,0.35595952,0.00522188184142939
516,1630534,Ochai Agbaji,0.364207509375,0.0045287501131561795
517,1630535,Greg Brown III,0.35612910562500005,0.005309988063848955
518,1630537,Chris Duarte,0.364218235,0.004732013323869133
519,1630538,Bones Hyland,0.36442151312500004,0.004559484846019091
520,1630540,Miles McBride,0.36433704750000007,0.004746438383171506
521,1630541,Moses Moody,0.36430205375,0.0045495717574142005
522,1630543,Isaiah Jackson,0.355924411875,0.005162683631696211
523,1630544,Tre Mann,0.364289338125,0.004524620381871443
524,1630547,James Bouknight,0.36440605312499996,0.004423685074578968
525,1630548,Johnny Juzang,0.36422854250000003,0.004543907005754381
526,1630550,JT Thor,0.35600024375000006,0.005190768435341336
527,1630551,Justin Champagnie,0.36435190875,0.004690401632901326
528,1630552,Jalen Johnson,0.355945359375,0.005293756094704836
529,1630553,Keon Johnson,0.36425996874999994,0.004809078283857879
530,1630556,Kessler Edwards,0.356111355,0.0052881328188903315
531,1630557,Corey Kispert,0.35628778250000004,0.005217678030043034
532,1630558,Davion Mitchell,0.364109345,0.004776599742989253
533,1630559,Austin Reaves,0.364215906875,0.004631216028831168
534,1630560,Cam Thomas,0.364381284375,0.004654383165603779
535,1630561,David Duke Jr.,0.36438911812499997,0.004729240793898264
536,1630563,Joshua Primo,0.36428684125,0.004638926305035298
537,1630567,Scottie Barnes,0.35569356125,0.005385276242566247
538,1630568,Luka Garza,0.34679418,0.012193225016688571
539,1630570,Trendon Watford,0.364281125,0.004633157697308069
540,1630572,Sandro Mamukelashvili,0.3560288125,0.0053272269778557165
541,1630573,Sam Hauser,0.35651053875000005,0.005056405104765483
542,1630577,Julian Champagnie,0.35610302062500004,0.005175201758284368
543,1630578,Alperen Sengun,0.34686779812500007,0.012146224604372813
544,1630580,Joe Wieskamp,0.364094163125,0.004568776004469384
545,1630581,Josh Giddey,0.36424443625,0.00449912897011032
546,1630583,Santi Aldama,0.3559295349999999,0.005272427629780707
547,1630586,Usman Garuba,0.35613169499999997,0.0052784328246625436
548,1630587,Isaiah Livers,0.35605877625000004,0.0053546788385192565
549,1630591,Jalen Suggs,0.3641676875,0.0045504869053864735
550,1630593,McKinley Wright IV,0.364455065625,0.0045168436433884185
551,1630595,Cade Cunningham,0.36428414187499997,0.004502418816508131
552,1630596,Evan Mobley,0.346628773125,0.01205331525972845
553,1630598,Aaron Wiggins,0.36443740999999996,0.0044489975292924125
554,1630613,Duane Washington Jr.,0.36435391125000005,0.0046244375162957305
555,1630625,Dalano Banton,0.35591589562500003,0.004932861798411837
556,1630631,Jose Alvarado,0.36429187125,0.004639206930033779
557,1630647,Eugene Omoruyi,0.35585648500000006,0.005340835300168411
558,1630678,Terry Taylor,0.355907156875,0.0051285155041215615
559,1630688,Ish Wainright,0.35609311437499996,0.005351099804950695
560,1630691,Jamorko Pickett,0.35607960125000004,0.0050399213247578015
561,1630692,Jordan Goodwin,0.36424599999999996,0.004709923725231652
562,1630699,MarJon Beauchamp,0.35603903875,0.005206104013895462
563,1630700,Dyson Daniels,0.36434435,0.0045676272021149015
564,1630702,Jaden Hardy,0.36442416625,0.004665327837608086
565,1630792,Malcolm Hill,0.35591464375000004,0.005222884512947413
566,1630846,Olivier Sarr,0.34684985562500004,0.012003358206863646
567,1631093,Jaden Ivey,0.36435048125,0.004606344438071086
568,1631094,Paolo Banchero,0.355934055,0.005166249066728685
569,1631095,Jabari Smith Jr.,0.35578947375,0.005244468083901449
570,1631097,Bennedict Mathurin,0.36431542000000006,0.004623983756443138
571,1631098,Johnny Davis,0.364188146875,0.004502885656476604
572,1631099,Keegan Murray,0.356312143125,0.005209830305911146
573,1631100,AJ Griffin,0.35604906625,0.005095724730900497
574,1631101,Shaedon Sharpe,0.3643148925,0.004663731231234681
575,1631102,TyTy Washington Jr.,0.36420103374999996,0.004694269491104119
576,1631103,Malaki Branham,0.355945618125,0.005070553149415405
577,1631104,Blake Wesley,0.36434195312499995,0.004709066623379599
578,1631106,Tari Eason,0.355945023125,0.005048181195375245
579,1631107,Nikola Jović,0.35602425875,0.005083328632333191
580,1631108,Max Christie,0.36457026875000004,0.004668908282754486
581,1631110,Jeremy Sochan,0.35575784187500004,0.0051028085024936495
582,1631114,Jalen Williams,0.36433685,0.00455656265154996
583,1631116,Patrick Baldwin Jr.,0.35598087999999994,0.005405599108271904
584,1631119,Jaylin Williams,0.35610320625,0.0050595312533584505
585,1631121,Bryce McGowens,0.36443054062499997,0.004505929503260078
586,1631128,Christian Braun,0.36414636875,0.00485663394585421
587,1631133,Jabari Walker,0.35594590374999996,0.005138536978385574
588,1631172,Ousmane Dieng,0.35593978187499997,0.005090463838325196
589,1631216,Caleb Houstan,0.364328620625,0.004552875217700305
590,1631219,John Butler Jr.,0.35584998874999996,0.005441355751085702
591,1631222,Jake LaRavia,0.35605400062500003,0.005306459899912051
592,1631223,David Roddy,0.35587560375000005,0.005308902389900002
593,1631260,AJ Green,0.3642826075,0.004724840712758871
594,1631323,Simone Fontecchio,0.355998200625,0.005181495035375853
