alpha,thresh_mult,direction,n_total,n_adjusted,mae,rmse,bias,coverage_50,coverage_80,coverage_90,z_err_sd,fantasypros_n,fantasypros_model_mae,fantasypros_consensus_mae,fantasypros_h2h_wins,hash_n,hash_model_mae,hash_consensus_mae,hash_h2h_wins,razzball_n,razzball_model_mae,razzball_consensus_mae,razzball_h2h_wins
0.95,3.0,over_projection_only,199,6,2.1837703639348645,3.1015530778527514,0.3124978095665941,0.47738693467336685,0.7336683417085427,0.8040201005025126,1.5518847289652524,182,1.7813861947375411,1.905871967339483,96,89,2.328141797271781,2.041939537738436,39,114,2.0867891080210716,2.0775412759164693,58
0.05,1.0,both,199,45,1.9818425688552406,2.6379015789822455,0.06218717689942471,0.49246231155778897,0.7386934673366834,0.8241206030150754,1.2252437524297604,182,1.5919339408896471,1.905871967339483,101,89,2.101849433968297,2.041939537738436,41,114,1.8728333254197902,2.0775412759164693,59
0.1,1.0,both,199,45,2.0000994398337815,2.675405628376873,0.028661358329426984,0.47738693467336685,0.7386934673366834,0.8140703517587939,1.2696894973829302,182,1.6039649161784804,1.905871967339483,99,89,2.104643569217977,2.041939537738436,40,114,1.8861227592289749,2.0775412759164693,59
0.15,1.0,both,199,45,2.037995687543557,2.7246339610412402,-0.004864460240570389,0.46733668341708545,0.7185929648241206,0.8040201005025126,1.326542849935472,182,1.6314627109915276,1.905871967339483,97,89,2.111696739599016,2.041939537738436,40,114,1.9034861865693007,2.0775412759164693,59
0.2,1.0,both,199,45,2.0866014767657526,2.7849649147382296,-0.03839027881056819,0.4623115577889447,0.7035175879396985,0.7889447236180904,1.3968931596880707,182,1.6682165297826237,1.905871967339483,97,89,2.1325672775224964,2.041939537738436,40,114,1.931636856991006,2.0775412759164693,60
0.25,1.0,both,199,45,2.1392839812698607,2.855694896227809,-0.07191609738056541,0.4623115577889447,0.7035175879396985,0.7788944723618091,1.4812107615684513,182,1.7084629689598423,1.905871967339483,95,89,2.1596470285325626,2.041939537738436,40,114,1.9646350709627658,2.0775412759164693,60
0.3,1.0,both,199,45,2.193712380747142,2.936072463975507,-0.10544191595056279,0.44221105527638194,0.6884422110552764,0.7688442211055276,1.5790627073305405,182,1.7502689585146325,1.905871967339483,94,89,2.189717215864178,2.041939537738436,40,114,1.9999679238171384,2.0775412759164693,58
0.35,1.0,both,199,45,2.2486519698695826,3.0253287584069044,-0.1389677345205605,0.4371859296482412,0.6733668341708543,0.7638190954773869,1.6888473976910363,182,1.7925320031219092,1.905871967339483,93,89,2.220629721276155,2.041939537738436,39,114,2.03603046105355,2.0775412759164693,58
0.4,1.0,both,199,45,2.304547444621148,3.122702529625184,-0.17249355309055805,0.4321608040201005,0.6633165829145728,0.7487437185929648,1.807616561946482,182,1.8353709392117932,1.905871967339483,92,89,2.251542226688132,2.041939537738436,38,114,2.0730124039902655,2.0775412759164693,57
0.45,1.0,both,199,45,2.3607373489288124,3.2274591383883067,-0.20601937166055573,0.4271356783919598,0.6633165829145728,0.7386934673366834,1.9310772777150091,182,1.878538898874028,1.905871967339483,91,89,2.2831275668210953,2.041939537738436,38,114,2.1105196301740667,2.0775412759164693,57
0.5,1.0,both,199,45,2.4190886607493134,3.338903757337109,-0.2395451902305531,0.4271356783919598,0.6582914572864321,0.7336683417085427,2.053866315145002,182,1.9241222207390294,1.905871967339483,89,89,2.31965218696421,2.041939537738436,37,114,2.151882960927197,2.0775412759164693,57
0.55,1.0,both,199,45,2.4774399725698153,3.4563895210043305,-0.27307100880055046,0.4271356783919598,0.6683417085427136,0.7336683417085427,2.170134457316473,182,1.9697055426040306,1.905871967339483,89,89,2.356176807107325,2.041939537738436,36,114,2.1932462916803264,2.0775412759164693,57
0.6,1.0,both,199,45,2.5357912843903163,3.57932160477544,-0.30659682737054805,0.4221105527638191,0.6582914572864321,0.7236180904522613,2.2743631467834318,182,2.0152888644690314,1.905871967339483,88,89,2.3927014272504397,2.041939537738436,36,114,2.2346096224334566,2.0775412759164693,56
0.65,1.0,both,199,45,2.5941425962108178,3.707158236341001,-0.3401226459405455,0.4221105527638191,0.6582914572864321,0.7185929648241206,2.362206897481288,182,2.0608721863340325,1.905871967339483,87,89,2.4292260473935543,2.041939537738436,36,114,2.275972953186587,2.0775412759164693,56
0.7,1.0,both,199,45,2.6547241811582163,3.8394095428183515,-0.37364846451054307,0.4221105527638191,0.6582914572864321,0.7135678391959799,2.431100023275395,182,2.106455508199034,1.905871967339483,86,89,2.4657506675366694,2.041939537738436,33,114,2.317336283939717,2.0775412759164693,56
0.75,1.0,both,199,45,2.715880580091613,3.97563498010737,-0.40717428308054054,0.4271356783919598,0.6582914572864321,0.7135678391959799,2.480443251646558,182,2.1520388300640354,1.905871967339483,84,89,2.502275287679784,2.041939537738436,33,114,2.358699614692847,2.0775412759164693,54
0.8,1.0,both,199,45,2.7773722253111783,4.1154399232617935,-0.440700101650538,0.4321608040201005,0.6582914572864321,0.7135678391959799,2.511358508300057,182,2.1976221519290364,1.905871967339483,84,89,2.538799907822899,2.041939537738436,33,114,2.4000629454459768,2.0775412759164693,54
0.85,1.0,both,199,45,2.8429343662107835,4.258471843074198,-0.4742259202205355,0.4271356783919598,0.6582914572864321,0.7185929648241206,2.526160687854135,182,2.2432054737940375,1.905871967339483,85,89,2.5753245279660137,2.041939537738436,33,114,2.4414262761991066,2.0775412759164693,54
0.9,1.0,both,199,45,2.9093633247923885,4.4044163658638675,-0.507751738790533,0.4221105527638191,0.6532663316582915,0.7236180904522613,2.527756328575931,182,2.288788795659039,1.905871967339483,85,89,2.6118491481091284,2.041939537738436,34,114,2.482789606952237,2.0775412759164693,54
0.95,1.0,both,199,45,2.975819468684611,4.55299341300624,-0.5412775573605305,0.4221105527638191,0.6633165829145728,0.7236180904522613,2.51913601436659,182,2.33437211752404,1.905871967339483,85,89,2.6483737682522435,2.041939537738436,34,114,2.524152937705367,2.0775412759164693,53
0.05,1.5,both,199,40,1.9835801884108046,2.6386161140970645,0.06280004379922575,0.49246231155778897,0.7386934673366834,0.8241206030150754,1.2248305062340015,182,1.5928908818773435,1.905871967339483,101,89,2.101849433968297,2.041939537738436,41,114,1.8751111351543794,2.0775412759164693,59
0.1,1.5,both,199,40,2.00289515476365,2.6766976890240013,0.02988709212902918,0.47738693467336685,0.7386934673366834,0.8140703517587939,1.2688317451495768,182,1.6052943682002048,1.905871967339483,99,89,2.104643569217977,2.041939537738436,40,114,1.8897453414036995,2.0775412759164693,59
0.15,1.5,both,199,40,2.0413040377456353,2.726364828184154,-0.003025859541167075,0.46733668341708545,0.7236180904522613,0.8040201005025126,1.325218838632552,182,1.6326955469271747,1.905871967339483,97,89,2.111696739599016,2.041939537738436,40,114,1.9077045838520628,2.0775412759164693,59
0.2,1.5,both,199,40,2.09042246224004,2.786998200819699,-0.035938811211363796,0.4623115577889447,0.7085427135678392,0.7889447236180904,1.395093165323897,182,1.6693527496321934,1.905871967339483,97,89,2.1325672775224964,2.041939537738436,40,114,1.9364510693818062,2.0775412759164693,60
0.25,1.5,both,199,40,2.1436176020163566,2.8578999113797385,-0.06885176288155986,0.457286432160804,0.7085427135678392,0.7788944723618091,1.478938540890634,182,1.7095025727233344,1.905871967339483,95,89,2.1596470285325626,2.041939537738436,40,114,1.9700450984616038,2.0775412759164693,60
0.3,1.5,both,199,40,2.198558636765847,2.9383267300686353,-0.10176471455175612,0.4371859296482412,0.6934673366834171,0.7738693467336684,1.5763357681780983,182,1.7512119461920468,1.905871967339483,94,89,2.189717215864178,2.041939537738436,40,114,2.0059737664240136,2.0775412759164693,58
0.35,1.5,both,199,40,2.2539359158054615,3.0275196413709375,-0.13467766622195276,0.4321608040201005,0.678391959798995,0.7688442211055276,1.6856963665791687,182,1.7933332224582996,1.905871967339483,93,89,2.220629721276155,2.041939537738436,39,114,2.0425600335895133,2.0775412759164693,58
0.4,1.5,both,199,40,2.3093131948450756,3.1247280717235593,-0.16759061789214924,0.4271356783919598,0.6683417085427136,0.7537688442211056,1.804084149416764,182,1.8354544987245518,1.905871967339483,92,89,2.251542226688132,2.041939537738436,38,114,2.079146300755012,2.0775412759164693,57
0.45,1.5,both,199,40,2.364984903440789,3.229228236378949,-0.20050356956234577,0.4221105527638191,0.6683417085427136,0.7437185929648241,1.9272172514379906,182,1.8779047985631547,1.905871967339483,91,89,2.2831275668210953,2.041939537738436,38,114,2.116257851167598,2.0775412759164693,57
0.5,1.5,both,199,40,2.4228180195493394,3.3403358543889583,-0.23341652123254203,0.4271356783919598,0.6633165829145728,0.7386934673366834,2.0497425076185687,182,1.922770460604524,1.905871967339483,89,89,2.31965218696421,2.041939537738436,37,114,2.1572255061495116,2.0775412759164693,57
0.55,1.5,both,199,40,2.4806511356578897,3.4574139721307846,-0.26632947290273834,0.4271356783919598,0.6683417085427136,0.7386934673366834,2.1658193571599575,182,1.9676361226458932,1.905871967339483,89,89,2.356176807107325,2.041939537738436,36,114,2.198193161131426,2.0775412759164693,57
0.6,1.5,both,199,40,2.53848425176644,3.5798768507217362,-0.2992424245729348,0.4221105527638191,0.6582914572864321,0.7286432160804021,2.2699353753318277,182,2.012501784687262,1.905871967339483,88,89,2.3927014272504397,2.041939537738436,36,114,2.23916081611334,2.0775412759164693,56
0.65,1.5,both,199,40,2.5963173678749905,3.7071908900218546,-0.33215537624313113,0.4221105527638191,0.6582914572864321,0.7236180904522613,2.3577471436782704,182,2.0573674467286316,1.905871967339483,88,89,2.4292260473935543,2.041939537738436,36,114,2.280128471095254,2.0775412759164693,56
0.7,1.5,both,199,40,2.6563807571104383,3.8388734624715277,-0.3650683279133276,0.4221105527638191,0.6582914572864321,0.7185929648241206,2.4266857716425148,182,2.1022331087700006,1.905871967339483,88,89,2.4657506675366694,2.041939537738436,33,114,2.321096126077168,2.0775412759164693,56
0.75,1.5,both,199,40,2.717018960331884,3.9744903778666627,-0.397981279583524,0.4271356783919598,0.6582914572864321,0.7185929648241206,2.4761434213423357,182,2.1470987708113705,1.905871967339483,86,89,2.502275287679784,2.041939537738436,33,114,2.3620637810590823,2.0775412759164693,54
0.8,1.5,both,199,40,2.7776579482971404,4.113652538039727,-0.4308942312537204,0.4271356783919598,0.6582914572864321,0.7185929648241206,2.507229346168724,182,2.1919644328527395,1.905871967339483,86,89,2.538799907822899,2.041939537738436,33,114,2.403031436040996,2.0775412759164693,54
0.85,1.5,both,199,40,2.841758422184061,4.256012192271791,-0.4638071829239167,0.4221105527638191,0.6582914572864321,0.7236180904522613,2.522243771698551,182,2.236830094894109,1.905871967339483,87,89,2.5753245279660137,2.041939537738436,33,114,2.44399909102291,2.0775412759164693,54
0.9,1.5,both,199,40,2.9067257137529823,4.401259080637156,-0.4967201345941132,0.4221105527638191,0.6532663316582915,0.7286432160804021,2.524078726555298,182,2.281695756935478,1.905871967339483,87,89,2.6118491481091284,2.041939537738436,34,114,2.4849667460048246,2.0775412759164693,54
0.95,1.5,both,199,40,2.9717201906325217,4.549116655582198,-0.5296330862643096,0.4221105527638191,0.6633165829145728,0.7286432160804021,2.5157120245482076,182,2.3265614189768473,1.905871967339483,87,89,2.6483737682522435,2.041939537738436,34,114,2.5259344009867384,2.0775412759164693,54
0.05,2.0,both,199,34,1.9834318856736968,2.6372378662144964,0.0658312304072325,0.49246231155778897,0.7386934673366834,0.8241206030150754,1.222226602355917,182,1.5929260242203034,1.905871967339483,101,89,2.103245985829588,2.041939537738436,41,114,1.8762014256425796,2.0775412759164693,59
0.1,2.0,both,199,34,2.002598549289434,2.6737067897874587,0.0359494653450428,0.4824120603015075,0.7386934673366834,0.8190954773869347,1.2633538711859231,182,1.6053646528861236,1.905871967339483,99,89,2.1074366729405583,2.041939537738436,40,114,1.8919259223801006,2.0775412759164693,59
0.15,2.0,both,199,34,2.0408591295343115,2.721556892309677,0.0060677002828533125,0.4723618090452261,0.7236180904522613,0.8090452261306532,1.316652521169854,182,1.6328009739560532,1.905871967339483,96,89,2.115886395182888,2.041939537738436,40,114,1.9109754553166645,2.0775412759164693,59
0.2,2.0,both,199,34,2.0898292512916075,2.780200590598426,-0.023814064779336588,0.46733668341708545,0.7085427135678392,0.7939698492462312,1.3833046199060148,182,1.6694933190040315,1.905871967339483,96,89,2.138153484967659,2.041939537738436,40,114,1.9408122313346088,2.0775412759164693,60
0.25,2.0,both,199,34,2.1416920202686813,2.8489714311330236,-0.05369582984152588,0.4623115577889447,0.7085427135678392,0.7839195979899497,1.46389499012599,182,1.709222037484461,1.905871967339483,94,89,2.166629787839016,2.041939537738436,40,114,1.9754965509026068,2.0775412759164693,60
0.3,2.0,both,199,34,2.1940381127002886,2.9271557171464657,-0.08357759490371539,0.44221105527638194,0.6934673366834171,0.7788944723618091,1.558118088795396,182,1.749459156571815,1.905871967339483,93,89,2.196145741389702,2.041939537738436,40,114,2.0109925275799054,2.0775412759164693,58
0.35,2.0,both,199,34,2.2463842051318967,3.014020977862814,-0.11345935996590525,0.4371859296482412,0.6834170854271356,0.7738693467336684,1.6645027885333767,182,1.7896962756591694,1.905871967339483,92,89,2.2256616949403885,2.041939537738436,39,114,2.0464885042572045,2.0775412759164693,58
0.4,2.0,both,199,34,2.2987302975635036,3.1088396232571682,-0.14334112502809482,0.4321608040201005,0.6733668341708543,0.7587939698492462,1.7802247983274613,182,1.8299333947465237,1.905871967339483,92,89,2.2551776484910744,2.041939537738436,38,114,2.081984480934503,2.0775412759164693,57
0.45,2.0,both,199,34,2.3513708195512106,3.2109071361272985,-0.17322289009028458,0.4271356783919598,0.6733668341708543,0.7537688442211056,1.9010994013401168,182,1.8704995374062283,1.905871967339483,91,89,2.2853664367627475,2.041939537738436,38,114,2.1180057408588877,2.0775412759164693,57
0.5,2.0,both,199,34,2.4061727490517546,3.3195549334354197,-0.20310465515247408,0.4321608040201005,0.6683417085427136,0.7487437185929648,2.0218462896175917,182,1.9134810422686994,1.905871967339483,90,89,2.320494505044572,2.041939537738436,37,114,2.157883105352601,2.0775412759164693,57
0.55,2.0,both,199,34,2.4609746785522977,3.434158522974796,-0.23298642021466356,0.4321608040201005,0.6733668341708543,0.7487437185929648,2.136664711892066,182,1.956462547131171,1.905871967339483,90,89,2.355622573326396,2.041939537738436,36,114,2.1977604698463145,2.0775412759164693,57
0.6,2.0,both,199,34,2.515776608052841,3.554141816431671,-0.2628681852768533,0.4321608040201005,0.6633165829145728,0.7386934673366834,2.240043672548381,182,1.9994440519936418,1.905871967339483,89,89,2.39075064160822,2.041939537738436,36,114,2.237637834340028,2.0775412759164693,56
0.65,2.0,both,199,34,2.570578537553385,3.6789785032341222,-0.2927499503390428,0.4321608040201005,0.6633165829145728,0.7336683417085427,2.327603728955436,182,2.042425556856113,1.905871967339483,89,89,2.425878709890044,2.041939537738436,36,114,2.2775151988337416,2.0775412759164693,56
0.7,2.0,both,199,34,2.6276107401808253,3.808191314623272,-0.3226317154012324,0.4321608040201005,0.6633165829145728,0.7286432160804021,2.3967104600267906,182,2.085407061718584,1.905871967339483,89,89,2.4610067781718685,2.041939537738436,34,114,2.317392563327455,2.0775412759164693,56
0.75,2.0,both,199,34,2.6852177567942643,3.9413498748332736,-0.35251348046342207,0.4371859296482412,0.6633165829145728,0.7286432160804021,2.446673624765991,182,2.128388566581055,1.905871967339483,87,89,2.4961348464536925,2.041939537738436,34,114,2.3572699278211684,2.0775412759164693,55
0.8,2.0,both,199,34,2.7428255581515137,4.078067688070806,-0.3823952455256117,0.4371859296482412,0.6633165829145728,0.7286432160804021,2.4785164045440085,182,2.1713700714435267,1.905871967339483,87,89,2.5312629147355166,2.041939537738436,34,114,2.3971472923148824,2.0775412759164693,55
0.85,2.0,both,199,34,2.8031176108965985,4.21799867077846,-0.41227701058780114,0.4321608040201005,0.6633165829145728,0.7336683417085427,2.4944595451392977,182,2.2143515763059973,1.905871967339483,88,89,2.5663909830173406,2.041939537738436,34,114,2.437024656808595,2.0775412759164693,55
0.9,2.0,both,199,34,2.8634096636416833,4.3608335201487956,-0.44215877564999084,0.4321608040201005,0.6582914572864321,0.7386934673366834,2.4973280507051325,182,2.2573330811684684,1.905871967339483,88,89,2.6015190512991646,2.041939537738436,35,114,2.476902021302309,2.0775412759164693,55
0.95,2.0,both,199,34,2.9237289016973853,4.5062961154123675,-0.47204054071218043,0.4321608040201005,0.6683417085427136,0.7386934673366834,2.490047068561701,182,2.3003145860309395,1.905871967339483,88,89,2.636647119580989,2.041939537738436,35,114,2.516779385796022,2.0775412759164693,55
0.05,2.5,both,199,29,1.985200994920405,2.6415613086694365,0.06466238193074972,0.49246231155778897,0.7386934673366834,0.8241206030150754,1.2192546614945825,182,1.5940968125745016,1.905871967339483,101,89,2.1053408546035186,2.041939537738436,41,114,1.8762014256425796,2.0775412759164693,59
0.1,2.5,both,199,29,2.0053930661718,2.6818215953579245,0.03361176839207726,0.4824120603015075,0.7386934673366834,0.8190954773869347,1.2571971186897555,182,1.6071838819371096,1.905871967339483,99,89,2.11162641048842,2.041939537738436,40,114,1.8919259223801006,2.0775412759164693,59
0.15,2.5,both,199,29,2.0446790540523345,2.732907129670639,0.0025611548534049174,0.4723618090452261,0.7236180904522613,0.8090452261306532,1.3071873586646658,182,1.6352686437038266,1.905871967339483,97,89,2.1221710015046797,2.041939537738436,40,114,1.9109754553166645,2.0775412759164693,59
0.2,2.5,both,199,29,2.0946745834452876,2.794224235398593,-0.028489458685267567,0.46733668341708545,0.7085427135678392,0.7939698492462312,1.3705259548725857,182,1.6726094294485923,1.905871967339483,97,89,2.146532960063382,2.041939537738436,40,114,1.9408122313346088,2.0775412759164693,60
0.25,2.5,both,199,29,2.1475627600580185,2.8651160821476056,-0.05954007222393973,0.4623115577889447,0.7085427135678392,0.7839195979899497,1.4479372742094436,182,1.7129865886258093,1.905871967339483,95,89,2.1771041317086692,2.041939537738436,40,114,1.9754965509026068,2.0775412759164693,60
0.3,2.5,both,199,29,2.2009342601252833,2.9448912779388974,-0.09059068576261203,0.4472361809045226,0.6934673366834171,0.7788944723618091,1.5392642546754645,182,1.7538721484099506,1.905871967339483,94,89,2.208714954033286,2.041939537738436,40,114,2.0109925275799054,2.0775412759164693,58
0.35,2.5,both,199,29,2.2543057601925485,3.032848908499745,-0.12164129930128455,0.44221105527638194,0.6834170854271356,0.7738693467336684,1.643179558772649,182,1.7947577081940926,1.905871967339483,93,89,2.240325776357903,2.041939537738436,39,114,2.0464885042572045,2.0775412759164693,58
0.4,2.5,both,199,29,2.307677260259813,3.12829885926894,-0.15269191283995695,0.4371859296482412,0.6733668341708543,0.7537688442211056,1.7569846330794845,182,1.8356432679782344,1.905871967339483,93,89,2.27193659868252,2.041939537738436,38,114,2.081984480934503,2.0775412759164693,57
0.45,2.5,both,199,29,2.361343189883177,3.2305770989447624,-0.18374252637862945,0.4321608040201005,0.6733668341708543,0.7487437185929648,1.876589913078417,182,1.8768578513347265,1.905871967339483,92,89,2.3042202557281235,2.041939537738436,38,114,2.1180057408588877,2.0775412759164693,57
0.5,2.5,both,199,29,2.4171705270193775,3.3390562169207514,-0.21479313991730176,0.4371859296482412,0.6733668341708543,0.7437185929648241,1.9967682197446024,182,1.920487796893985,1.905871967339483,91,89,2.3414431927838786,2.041939537738436,37,114,2.157883105352601,2.0775412759164693,57
0.55,2.5,both,199,29,2.472997864155578,3.453151869740981,-0.24584375345597395,0.4371859296482412,0.6733668341708543,0.7437185929648241,2.111721162221546,182,1.9641177424532437,1.905871967339483,91,89,2.378666129839633,2.041939537738436,36,114,2.1977604698463145,2.0775412759164693,57
0.6,2.5,both,199,29,2.528825201291779,3.5723259424976748,-0.2768943669946465,0.4371859296482412,0.6633165829145728,0.7386934673366834,2.2158866144104503,182,2.0077476880125023,1.905871967339483,90,89,2.415889066895388,2.041939537738436,36,114,2.237637834340028,2.0775412759164693,56
0.65,2.5,both,199,29,2.5846525384279806,3.6960872326821406,-0.3079449805333187,0.4371859296482412,0.6633165829145728,0.7336683417085427,2.304786984950999,182,2.051377633571761,1.905871967339483,89,89,2.453112003951143,2.041939537738436,36,114,2.2775151988337416,2.0775412759164693,56
0.7,2.5,both,199,29,2.6427101486910782,3.823990378120439,-0.33899559407199115,0.4371859296482412,0.6633165829145728,0.7286432160804021,2.3756584384580535,182,2.0950075791310194,1.905871967339483,89,89,2.490334941006898,2.041939537738436,34,114,2.317392563327455,2.0775412759164693,56
0.75,2.5,both,199,29,2.7013425729401743,3.9556336256694995,-0.3700462076106636,0.4371859296482412,0.6633165829145728,0.7286432160804021,2.427670904080604,182,2.1386375246902785,1.905871967339483,87,89,2.527557878062652,2.041939537738436,34,114,2.3572699278211684,2.0775412759164693,55
0.8,2.5,both,199,29,2.7599757819330812,4.090655905512527,-0.4010968211493359,0.4371859296482412,0.6633165829145728,0.7286432160804021,2.4617168481180904,182,2.1822674702495366,1.905871967339483,87,89,2.5647808151184073,2.041939537738436,34,114,2.3971472923148824,2.0775412759164693,55
0.85,2.5,both,199,29,2.821293242313822,4.228733555367321,-0.4321474346880082,0.4321608040201005,0.6633165829145728,0.7286432160804021,2.4799085732352855,182,2.225897415808795,1.905871967339483,87,89,2.602003752174162,2.041939537738436,34,114,2.437024656808595,2.0775412759164693,55
0.9,2.5,both,199,29,2.8826107026945644,4.3695769378147284,-0.46319804822668065,0.4321608040201005,0.6582914572864321,0.7286432160804021,2.484990183948425,182,2.2695273613680538,1.905871967339483,87,89,2.6392266892299165,2.041939537738436,34,114,2.476902021302309,2.0775412759164693,55
0.95,2.5,both,199,29,2.943928163075306,4.512927114067197,-0.49424866176535304,0.4321608040201005,0.6582914572864321,0.7286432160804021,2.4798324418073467,182,2.3131573069273124,1.905871967339483,87,89,2.6764496262856716,2.041939537738436,34,114,2.516779385796022,2.0775412759164693,55
0.05,3.0,both,199,22,1.9890807073548902,2.642044834175116,0.06592230740505231,0.49246231155778897,0.7386934673366834,0.8241206030150754,1.2159202139251297,182,1.5974226988385738,1.905871967339483,100,89,2.112146368713759,2.041939537738436,41,114,1.8800531559837044,2.0775412759164693,59
0.1,3.0,both,199,22,2.0131524910407697,2.6819677559057933,0.036131619340682465,0.4824120603015075,0.7386934673366834,0.8190954773869347,1.249985661908386,182,1.6138356544652548,1.905871967339483,98,89,2.125237438708902,2.041939537738436,40,114,1.8996293830623496,2.0775412759164693,59
0.15,3.0,both,199,22,2.055551873587571,2.731935033557575,0.0063409312763127446,0.47738693467336685,0.7236180904522613,0.8090452261306532,1.295585379597721,182,1.644676067105484,1.905871967339483,95,89,2.1425875438354027,2.041939537738436,40,114,1.9225306463400382,2.0775412759164693,58
0.2,3.0,both,199,22,2.105253078988365,2.791407325592958,-0.023449756788057118,0.46733668341708545,0.7085427135678392,0.7939698492462312,1.3540892115259433,182,1.6816695929610057,1.905871967339483,94,89,2.1699787859699904,2.041939537738436,40,114,1.95327104289597,2.0775412759164693,58
0.25,3.0,both,199,22,2.1550581340553308,2.859791694005485,-0.05324044485242673,0.4623115577889447,0.7085427135678392,0.7839195979899497,1.4263292885366525,182,1.7187530124950525,1.905871967339483,92,89,2.1975538556269556,2.041939537738436,39,114,1.9841549539211263,2.0775412759164693,58
0.3,3.0,both,199,22,2.2048631891222974,2.9364655718678914,-0.08303113291679645,0.4472361809045226,0.6984924623115578,0.7738693467336684,1.5122873913440076,182,1.7558364320290993,1.905871967339483,92,89,2.2251289252839204,2.041939537738436,39,114,2.015038864946282,2.0775412759164693,57
0.35,3.0,both,199,22,2.254668244189263,3.0207978122280905,-0.11282182098116635,0.4472361809045226,0.6884422110552764,0.7688442211055276,1.610795683409691,182,1.7929198515631464,1.905871967339483,92,89,2.252703994940885,2.041939537738436,38,114,2.0459227759714382,2.0775412759164693,57
0.4,3.0,both,199,22,2.30447329925623,3.1121659075140164,-0.14261250904553618,0.4472361809045226,0.678391959798995,0.7537688442211056,1.7193254397158029,182,1.8300032710971932,1.905871967339483,92,89,2.280279064597851,2.041939537738436,37,114,2.076806686996594,2.0775412759164693,57
0.45,3.0,both,199,22,2.354278354323196,3.2099691112777076,-0.17240319710990612,0.4472361809045226,0.678391959798995,0.7487437185929648,1.8339583201637264,182,1.86708669063124,1.905871967339483,92,89,2.3078541342548156,2.041939537738436,37,114,2.10769059802175,2.0775412759164693,57
0.5,3.0,both,199,22,2.404083409390162,3.3136376689003555,-0.20219388517427575,0.45226130653266333,0.678391959798995,0.7437185929648241,1.949631087835468,182,1.9041701101652868,1.905871967339483,91,89,2.3354292039117803,2.041939537738436,37,114,2.138574509046906,2.0775412759164693,57
0.55,3.0,both,199,22,2.453888464457128,3.4226386534496593,-0.23198457323864544,0.45226130653266333,0.678391959798995,0.7437185929648241,2.060691505476387,182,1.9412535296993336,1.905871967339483,91,89,2.3630042735687455,2.041939537738436,37,114,2.169458420072062,2.0775412759164693,57
0.6,3.0,both,199,22,2.503693519524094,3.536479032788678,-0.2617752613030153,0.45226130653266333,0.678391959798995,0.7437185929648241,2.1616929069091264,182,1.9783369492333802,1.905871967339483,90,89,2.3905793432257103,2.041939537738436,37,114,2.200342331097218,2.0775412759164693,56
0.65,3.0,both,199,22,2.5534985745910603,3.6547066082729702,-0.291565949367385,0.45226130653266333,0.678391959798995,0.7437185929648241,2.248229398272996,182,2.0154203687674275,1.905871967339483,89,89,2.4181544128826755,2.041939537738436,37,114,2.231226242122374,2.0775412759164693,56
0.7,3.0,both,199,22,2.6055339027849236,3.776909408721399,-0.32135663743175485,0.45226130653266333,0.678391959798995,0.7437185929648241,2.317555986713082,182,2.0525037883014736,1.905871967339483,89,89,2.4457294825396407,2.041939537738436,36,114,2.26211015314753,2.0775412759164693,56
0.75,3.0,both,199,22,2.658144044964785,3.902714032152019,-0.35114732549612465,0.45226130653266333,0.678391959798995,0.7437185929648241,2.368807224600714,182,2.089587207835521,1.905871967339483,88,89,2.4733045521966055,2.041939537738436,36,114,2.292994064172687,2.0775412759164693,56
0.8,3.0,both,199,22,2.7107541871446466,4.0317833272335255,-0.3809380135604944,0.45226130653266333,0.678391959798995,0.7437185929648241,2.402793666440885,182,2.1266706273695672,1.905871967339483,88,89,2.5008796218535707,2.041939537738436,36,114,2.323877975197843,2.0775412759164693,56
0.85,3.0,both,199,22,2.7633643293245087,4.163813711574298,-0.4107287016248642,0.4472361809045226,0.678391959798995,0.7437185929648241,2.4215140379893385,182,2.1637540469036143,1.905871967339483,88,89,2.5284546915105355,2.041939537738436,36,114,2.3547618862229984,2.0775412759164693,56
0.9,3.0,both,199,22,2.8159744715043695,4.2985323422726465,-0.440519389689234,0.4472361809045226,0.678391959798995,0.7437185929648241,2.427585017732047,182,2.2008374664376613,1.905871967339483,88,89,2.5560297611675002,2.041939537738436,36,114,2.3856457972481544,2.0775412759164693,56
0.95,3.0,both,199,22,2.868584613684231,4.435694287974288,-0.47031007775360384,0.4472361809045226,0.678391959798995,0.7437185929648241,2.423752211198063,182,2.2379208859717084,1.905871967339483,88,89,2.5836048308244655,2.041939537738436,36,114,2.416529708273311,2.0775412759164693,56
