name,nba_api_id,reconstructed_pts_per36_no_ft,actual_pts_per36,err
De'Andre Hunter,1629631,13.563202827971693,16.095044552133814,-2.5318417241621205
Coby White,1629632,14.372305556201965,16.829813664596273,-2.4575081083943076
Jarrett Culver,1629633,13.31590464618035,13.530784708249495,-0.21488006206914534
Brandon Clarke,1629634,12.721448954831422,18.04272151898734,-5.321272564155917
Sekou Doumbouya,1629635,12.37901761219267,11.897560975609757,0.48145663658291227
Darius Garland,1629636,15.896366201434905,19.640989399293286,-3.744623197858381
Jaxson Hayes,1629637,10.738183622765446,16.086999505684627,-5.348815882919181
Nickeil Alexander-Walker,1629638,15.204339226726576,16.68270448214738,-1.4783652554208029
Tyler Herro,1629639,16.615359983961735,20.172088142707242,-3.556728158745507
Keldon Johnson,1629640,16.668391475589203,19.793041926851025,-3.1246504512618216
Romeo Langford,1629641,10.714315977480519,10.29023746701847,0.42407851046204925
Nassir Little,1629642,11.224637797660712,12.723287671232876,-1.4986498735721643
Chuma Okeke,1629643,11.073425226289785,11.456470588235295,-0.3830453619455092
Kevin Porter Jr.,1629645,15.372709736381399,18.25796661608498,-2.8852568797035794
Charles Bassey,1629646,10.79031129811966,14.251107828655835,-3.460796530536175
Darius Bazley,1629647,12.233967764432194,13.78453550899314,-1.5505677445609454
Ignas Brazdeikis,1629649,13.729659320413274,13.726618705035971,0.0030406153773032685
Moses Brown,1629650,11.7131305580786,15.957366771159874,-4.244236213081274
Nic Claxton,1629651,10.576511001090116,14.756152125279643,-4.179641124189526
Luguentz Dort,1629652,14.799600550731363,16.33666191155492,-1.5370613608235573
Daniel Gafford,1629655,9.937808723588487,16.012567324955114,-6.074758601366627
Quentin Grimes,1629656,12.09128749751217,13.304886441844461,-1.2135989443322917
Talen Horton-Tucker,1629659,14.501046965891469,16.378416924173997,-1.8773699582825287
Ty Jerome,1629660,13.044639373320809,14.547584187408493,-1.5029448140876838
Cameron Johnson,1629661,14.28870167033341,16.351389878831075,-2.062688208497665
Jalen McDaniels,1629667,12.13859647766268,13.756243756243755,-1.6176472785810745
Jaylen Nowell,1629669,16.465523232748613,19.124282982791584,-2.6587597500429716
Jordan Nwora,1629670,14.366683398191281,16.320362674726105,-1.9536792765348245
Miye Oni,1629671,10.899053955136061,7.721893491124261,3.1771604640118003
Eric Paschall,1629672,13.637948747697077,18.093264248704664,-4.455315501007586
Jordan Poole,1629673,17.62476830825002,21.55273298130441,-3.9279646730543902
Naz Reid,1629675,16.986375248614465,20.644233000696218,-3.6578577520817532
Isaiah Roby,1629676,12.516325946667468,14.588811188811189,-2.0724852421437205
Matisse Thybulle,1629680,8.501453127514733,8.105263157894736,0.3961899696199964
Grant Williams,1629684,9.155989069208626,10.457507777959718,-1.3015187087510913
Dylan Windler,1629685,12.288382692620637,10.056680161943321,2.2317025306773157
Armoni Brooks,1629717,14.790169751441384,13.457205559619604,1.3329641918217803
John Konchar,1629723,9.243447666948192,9.657545839210155,-0.4140981722619621
Garrison Mathews,1629726,11.433656695067771,13.356265356265357,-1.9226086611975859
Dean Wade,1629731,9.30685775750258,9.93221412733608,-0.625356369833499
Nicolo Melli,1629740,12.585704248249906,11.858032378580322,0.7276718696695834
Javonte Green,1629750,10.32643108570285,11.538618577747533,-1.2121874920446825
Anthony Edwards,1630162,18.376152628700197,23.00052465897167,-4.6243720302714735
LaMelo Ball,1630163,18.769651314846104,21.982547993019196,-3.2128966781730917
James Wiseman,1630164,14.557434566967725,18.949589683470105,-4.39215511650238
Killian Hayes,1630165,11.725988545429441,11.383240223463687,0.3427483219657539
Deni Avdija,1630166,10.777223653538645,11.78132118451025,-1.004097530971606
Obi Toppin,1630167,14.665433526474907,16.974030354131536,-2.308596827656629
Onyeka Okongwu,1630168,9.295176651431076,14.76627906976744,-5.471102418336365
Tyrese Haliburton,1630169,14.473283039884691,17.62126245847176,-3.14797941858707
Devin Vassell,1630170,15.465378410438,16.52119760479042,-1.05581919435242
Isaac Okoro,1630171,8.929075131873171,10.684110862454812,-1.7550357305816409
Patrick Williams,1630172,10.833126347114499,12.481724065075005,-1.6485977179605058
Precious Achiuwa,1630173,12.705918257550751,14.723192019950124,-2.0172737623993733
Aaron Nesmith,1630174,12.324147321052994,13.561805101373446,-1.2376577803204523
Cole Anthony,1630175,14.536093116291223,18.062717770034844,-3.526624653743621
Theo Maledon,1630177,11.795678379441913,13.374045801526718,-1.5783674220848045
Tyrese Maxey,1630178,15.003411453242258,19.356977365888433,-4.353565912646175
Saddiq Bey,1630180,15.030780051977796,17.2979386029957,-2.2671585510179035
R.J. Hampton,1630181,12.056704235958634,13.55921052631579,-1.5025062903571555
Josh Green,1630182,9.662982243972147,11.50380416804499,-1.8408219240728432
Jaden McDaniels,1630183,11.094619669277385,12.730635031402652,-1.636015362125267
Kira Lewis Jr.,1630184,14.307415803014484,14.48721399730821,-0.1797981942937259
Jalen Smith,1630188,14.322226993073778,17.75613886536833,-3.433911872294553
Isaiah Stewart,1630191,11.010250046863316,13.014734144778988,-2.0044840979156717
Zeke Nnaji,1630192,10.635695913208252,13.495060373216246,-2.8593644600079937
Immanuel Quickley,1630193,15.136660757058252,18.86223542517638,-3.725574668118128
Paul Reed,1630194,10.797489145368377,14.370731707317074,-3.573242561948696
Aleksej Pokusevski,1630197,13.235725617737288,13.209148160424263,0.02657745731302441
Isaiah Joe,1630198,13.617011745093237,15.708542713567839,-2.0915309684746024
Tre Jones,1630200,11.974689417931177,14.620041140170438,-2.64535172223926
Malachi Flynn,1630201,13.42031202424833,13.157699443413728,0.2626125808346025
Payton Pritchard,1630202,14.403592216542702,15.122722585080785,-0.7191303685380834
Lamar Stevens,1630205,10.889606396759985,11.94998105342933,-1.0603746566693442
Nick Richards,1630208,11.181202394041815,15.272063298843578,-4.0908609048017635
Omer Yurtseven,1630209,12.971953926027657,15.448101265822785,-2.476147339795128
Xavier Tillman,1630214,10.43806913660508,13.00370994940978,-2.5656408128047
Desmond Bane,1630217,17.24359881223122,20.845811844211273,-3.602213031980053
Jalen Green,1630224,17.43046156585491,21.56507066019827,-4.134609094343361
Daishen Nix,1630227,11.003411160940985,9.259762308998301,1.7436488519426838
Jonathan Kuminga,1630228,13.032223437772355,18.397828615742537,-5.365605177970181
Naji Marshall,1630230,12.621702309981382,14.049053089102763,-1.4273507791213813
KJ Martin,1630231,11.679637780101963,15.437786183555644,-3.7581484034536814
Trent Forrest,1630235,8.863792620686064,8.973214285714286,-0.10942166502822204
Anthony Lamb,1630237,11.196973095326921,12.207920792079209,-1.0109476967522877
Saben Lee,1630240,10.873381075987275,12.84102564102564,-1.9676445650383645
Ayo Dosunmu,1630245,10.31797795252552,11.683535281539559,-1.3655573290140381
Vít Krejčí,1630249,11.514112879777414,9.400468384074943,2.113644495702472
Jae'Sean Tate,1630256,13.379600109269322,15.064150943396227,-1.6845508341269042
Anthony Gill,1630264,9.839777590620903,12.522935779816514,-2.683158189195611
Facundo Campazzo,1630267,11.001001283701397,9.980465815176558,1.0205354685248391
Brandon Williams,1630314,15.724260081157535,17.381249999999998,-1.6569899188424628
Lindy Waters III,1630322,13.7249288268074,14.882882882882884,-1.157954056075484
Jeremiah Robinson-Earl,1630526,11.828745810968076,12.434645669291339,-0.6058998583232622
Brandon Boston,1630527,14.964139864798078,17.33994053518335,-2.3758006703852708
Josh Christopher,1630528,13.773922673997124,16.31568998109641,-2.541767307099285
Herbert Jones,1630529,10.278213519050144,11.683621091927206,-1.4054075728770616
Trey Murphy III,1630530,12.669661328254211,16.06987951807229,-3.40021818981808
Franz Wagner,1630532,14.613471578395426,19.17616683217478,-4.562695253779353
Ziaire Williams,1630533,12.51845525675421,13.401047120418848,-0.8825918636646382
Ochai Agbaji,1630534,12.892701571901824,13.905707196029777,-1.0130056241279526
Greg Brown III,1630535,11.830161098192715,12.493827160493828,-0.6636660623011128
Chris Duarte,1630537,14.646479169676724,15.95085995085995,-1.3043807811832266
Bones Hyland,1630538,18.21517814650645,20.346522282382338,-2.1313441358758887
Kai Jones,1630539,9.499380351374308,10.478048780487805,-0.9786684291134975
Miles McBride,1630540,11.908660192305991,9.846965699208445,2.061694493097546
Moses Moody,1630541,11.521364970111202,13.389473684210525,-1.868108714099323
Isaiah Jackson,1630543,11.66996902108841,17.10170562223626,-5.4317366011478505
Tre Mann,1630544,15.469039217600242,16.128677912907023,-0.6596386953067803
James Bouknight,1630547,14.767333151733405,14.655256723716382,0.11207642801702278
Day'Ron Sharpe,1630549,12.211519049649763,16.156282998944032,-3.94476394929427
JT Thor,1630550,10.123826943108803,9.66068515497553,0.46314178813327267
Jalen Johnson,1630552,11.788486387942646,13.84853700516351,-2.060050617220865
Keon Johnson,1630553,14.382212178076799,14.652291105121293,-0.2700789270444943
Kessler Edwards,1630556,11.340698861361183,10.024655547498186,1.3160433138629966
Corey Kispert,1630557,11.42387068632791,13.42153846153846,-1.9976677752105516
Davion Mitchell,1630558,12.562768852961952,13.385138967668746,-0.8223701147067946
Austin Reaves,1630559,10.195222178173541,14.088875268158137,-3.8936530899845962
Cam Thomas,1630560,15.378553056479479,19.917059377945332,-4.538506321465853
Joshua Primo,1630563,11.914299415854732,10.742209631728045,1.1720897841266869
Scottie Barnes,1630567,12.783024920683989,15.722809667673715,-2.9397847469897265
Trendon Watford,1630570,10.14873375024882,14.424537487828626,-4.275803737579807
Sandro Mamukelashvili,1630572,13.733369154188896,14.109022556390977,-0.3756534022020812
Sam Hauser,1630573,12.570353661880556,14.335403726708076,-1.7650500648275198
Alperen Sengun,1630578,13.662251512551283,17.714754098360658,-4.052502585809375
Jericho Sims,1630579,6.236344388241415,7.057790782735918,-0.8214463944945027
Josh Giddey,1630581,14.358588757414642,17.073075036782736,-2.714486279368094
Santi Aldama,1630583,12.371728978385624,14.590308370044053,-2.2185793916584284
Usman Garuba,1630586,8.14433022583541,8.135761589403973,0.008568636431437682
Isaiah Livers,1630587,10.268654522836519,10.620341124447252,-0.3516866016107336
Jalen Suggs,1630591,13.947986182702088,15.341950646298473,-1.3939644635963848
Cade Cunningham,1630595,16.860830462542133,19.608695652173914,-2.7478651896317814
Evan Mobley,1630596,13.0900126124436,16.487514863258024,-3.3975022508144246
Aaron Wiggins,1630598,10.937090267053119,12.831541218637994,-1.8944509515848758
Duane Washington Jr.,1630613,16.297138592474774,18.965466568699487,-2.668327976224713
Dalano Banton,1630625,11.527808884412556,12.799180327868854,-1.2713714434562977
Jose Alvarado,1630631,13.971449742769178,14.762348555452004,-0.7908988126828262
Eugene Omoruyi,1630647,13.948559320365867,15.405405405405405,-1.4568460850395386
Terry Taylor,1630678,11.607193318029646,14.96629213483146,-3.359098816801815
Ish Wainright,1630688,11.042320026213169,10.152395915161037,0.8899241110521317
Jordan Goodwin,1630692,12.361271052905057,13.176258992805755,-0.8149879399006981
MarJon Beauchamp,1630699,13.377587813172624,13.68,-0.30241218682737525
Dyson Daniels,1630700,8.532740282734506,7.788461538461538,0.7442787442729681
Jaden Hardy,1630702,16.721430740622502,21.386138613861384,-4.664707873238882
Jaden Ivey,1631093,15.161919660161187,18.83702737940026,-3.675107719239074
Paolo Banchero,1631094,15.256004864477504,21.26263871763255,-6.006633853155048
Jabari Smith Jr.,1631095,13.25814830311674,14.840816326530613,-1.5826680234138717
Bennedict Mathurin,1631097,14.835904161461883,21.08502024291498,-6.249116081453096
Keegan Murray,1631099,13.020825662851076,14.75682486350273,-1.735999200651655
AJ Griffin,1631100,13.509163291783842,16.466714387974232,-2.9575510961903895
Shaedon Sharpe,1631101,13.7697970924725,16.00225352112676,-2.2324564286542614
Malaki Branham,1631103,13.871210736254156,15.59073359073359,-1.7195228544794343
Blake Wesley,1631104,11.505191784498493,9.91616766467066,1.5890241198278332
Jalen Duren,1631105,9.65590307893623,13.169157202630005,-3.513254123693775
Tari Eason,1631106,13.505749070018943,15.475113122171948,-1.9693640521530043
Max Christie,1631108,9.350677440933131,8.964980544747082,0.3856968961860492
Mark Williams,1631109,11.723403940395022,16.82608695652174,-5.102683016126717
Jeremy Sochan,1631110,13.076996841041012,15.191752577319587,-2.1147557362785747
Jalen Williams,1631114,12.579494373248059,16.688323090430202,-4.108828717182144
Walker Kessler,1631117,10.167599931949924,14.37037037037037,-4.202770438420446
Jaylin Williams,1631119,10.373885476300869,11.306434023991276,-0.9325485476904074
Bryce McGowens,1631121,10.413743484052304,11.224334600760457,-0.810591116708153
Christian Braun,1631128,10.003214345037382,10.983050847457628,-0.9798365024202464
Christian Koloko,1631132,8.547943841156266,8.169576059850375,0.3783677813058919
Jabari Walker,1631133,12.032597562571228,12.58252427184466,-0.5499267092734321
Ousmane Dieng,1631172,12.204662830512998,12.253968253968253,-0.04930542345525524
Caleb Houstan,1631216,10.338007472403763,8.546125461254613,1.7918820111491502
David Roddy,1631223,12.910290897915619,13.293185419968305,-0.3828945220526858
Simone Fontecchio,1631323,15.639994029796947,15.375,0.26499402979694686
