stan_idx,nba_api_id,name,ra_per36_mean,ra_per36_sd,paint_per36_mean,paint_per36_sd,mid_per36_mean,mid_per36_sd,lc3_per36_mean,lc3_per36_sd,rc3_per36_mean,rc3_per36_sd,ab3_per36_mean,ab3_per36_sd,total_per36_mean
115,203459,Allen Crabbe,2.30220949375,0.8129084245206029,1.9074363875,0.97427394110054,1.73385301,1.2485860914761504,0.8790067443749998,0.5132935153634848,0.8256537975,0.4585094460261822,5.666528137499999,4.020278943767961,13.31468833125
116,203463,Ben McLemore,2.0440141875,0.43837651135136096,0.69926787125,0.23763688340269207,1.373624194375,0.616565425133771,1.6025813462500003,0.47891552067704235,1.383120518125,0.4207561941597514,7.7500656375,2.3131235222228392,14.852673025
117,203468,CJ McCollum,3.42570926875,0.5570120477657129,3.95063515,0.7859399963502954,4.00588575625,1.1753145939022787,0.607834890625,0.14574647267153643,0.524614780625,0.1479633851271236,6.7971263125000005,1.6459312777853994,19.311806750000002
118,203469,Cody Zeller,6.644930025,1.5857269567127956,2.1370083712499994,0.737448858525324,0.5181327969375,0.4067115550615585,0.2898831904375,0.1413359670832244,0.317048309375,0.16116209722602498,1.739686003125,0.8465764565580717,11.646689124999998
119,203471,Dennis Schröder,3.4401993125000003,0.5518408525895644,2.864421825,0.5718193403152295,2.78274128125,0.8111164929246729,0.5965690931250001,0.15118574198098825,0.3201915775,0.09928019047347257,3.7781197874999997,0.8624280337018445,13.7822439875
120,203473,Dewayne Dedmon,5.9958718,1.506673941452292,2.0513230262500004,0.6968345853378436,0.8673775900000001,0.4368377790199305,0.098385557125,0.05407655865320226,0.16478880850000002,0.07689914035501325,1.6099599,0.6418232836096027,10.7877072625
121,203476,Gorgui Dieng,4.58802015625,1.2671597632422038,1.97386000125,0.743234132415321,1.30375082125,0.6554627989526165,0.2201665409375,0.09749355801133487,0.2613845985625,0.1244661446537046,2.5209675787499997,1.0518129459688021,10.86814910625
122,203482,Kelly Olynyk,4.1264204499999995,0.6289576382188211,1.9203728018750001,0.42496713824153814,0.8622235325,0.2928964578247387,0.489646305625,0.129052935132249,0.4572617675,0.13352175596816496,4.7050705875,1.1016851364976201,12.560995056249999
123,203484,Kentavious Caldwell-Pope,2.34159905625,0.4003066663385046,1.152632755,0.2552821252076342,2.2660209050000004,0.690813415591653,1.132529341875,0.26740932141122625,0.94823570625,0.2339708799619222,3.416017425,0.8612091673572944,11.257035187500001
124,203486,Mason Plumlee,6.761987375,1.0093834384719635,1.6461980525000002,0.34968738235477875,0.45014825,0.1608946857260946,0.0851807031875,0.03492087260124661,0.0780133855625,0.03318605342259622,0.089522758125,0.03957429646404812,9.111050481249999
125,203487,Michael Carter-Williams,4.1770114375,1.0522870089722711,3.115906705625,1.0893226760088859,1.29809635125,0.8075946756351654,0.6508386318750001,0.3104008297845487,0.45796078906250004,0.2345181488887129,2.9316518393749997,1.420107956883392,12.6314658
126,203488,Mike Muscala,2.3125433687499997,0.4186278030479032,1.189166488125,0.29278091932401407,1.180136195625,0.38528189099920057,1.142350575,0.28833827769161713,0.7381312499999999,0.2115262605150895,7.0243095625,1.6615159036384313,13.586636237499999
127,203490,Otto Porter Jr.,2.8588991062499995,0.6841470512429244,1.8961810162500001,0.582238250371349,1.8325208637499997,0.7792284428942485,0.88007061875,0.32970311421866666,0.6741825981250001,0.2586872055254939,4.3094456,1.543557436731183,12.4512993125
128,203493,Reggie Bullock Jr.,1.33660157375,0.24376090658599167,0.621207845,0.16359479672589217,0.95104737,0.3240395824856808,1.38298422375,0.32140659816629846,1.292282403125,0.3303039374286025,3.94457256875,1.040041158426237,9.52869656875
129,203496,Robert Covington,2.90129439375,0.484531468331142,1.0425061025,0.26058424131950014,0.40037614250000003,0.1517270950919271,0.583407835,0.15923015323451312,0.5544581443750001,0.15210163873898938,5.5289643,1.3332501728643278,11.011006649999999
130,203497,Rudy Gobert,8.01201841875,1.1667049925272186,1.250508615,0.2819895320132412,0.14501765606249997,0.0607194890666439,0.028465612699999997,0.012443902291849494,0.026818599350000003,0.013242463480659281,0.0460623227,0.021010577809447366,9.5088920125
131,203500,Steven Adams,6.080509987500001,0.9915163886777161,2.0600145750000003,0.4546409445209971,0.19608094312500002,0.07651126446080457,0.04002851418125,0.018840212595633593,0.03375881036875,0.01642354039142983,0.04461722745625,0.02353207301524852,8.45501029375
132,203501,Tim Hardaway Jr.,2.48536528125,0.39490771029529276,1.6480573762500002,0.3447152660742191,2.36877448125,0.7095566144037457,1.0130634731250001,0.2434372910997035,1.083007601875,0.25924927585577673,6.847993081249999,1.6476178231840715,15.446261125000001
133,203503,Tony Snell,1.4468521425,0.3397374462197569,1.15525768125,0.3505477499519711,0.784686066875,0.37527764442271594,0.984801120625,0.29802992471750606,1.13239096,0.38265161080138504,3.0885174500000003,1.0976434923037386,8.59250498125
134,203504,Trey Burke,3.16005966875,0.8435918401286862,1.8199455612500004,0.6879815579636265,2.9871583143750002,1.3827478379057898,0.860268805625,0.37182075728348646,0.7975392375,0.3528723369910779,4.8139340624999996,2.1130678391350206,14.43890730625
135,203506,Victor Oladipo,3.8419785,0.7226893492992857,2.47500915625,0.6417621685915668,2.09208289625,0.7194778897718092,0.762070928125,0.23246947301223597,0.564488363125,0.1892176899471149,6.139215050000001,1.7866316257424184,15.8748464375
136,203507,Giannis Antetokounmpo,9.8429177875,1.506791955231413,3.3086809937500004,0.6706495606353962,2.8855626125,0.8096584363762906,0.1536320023125,0.05091153382367387,0.09426624831250001,0.038691187137971865,3.67846199375,0.8332255253111774,19.96352125
137,203516,James Ennis III,3.9060577562499996,1.0251275559180566,1.5958311768750002,0.6200345938235771,0.77949168875,0.4267701570106231,0.72308193125,0.2848705548968628,0.6681889924999999,0.3064484951256307,3.25515631625,1.5688912819877607,10.927808087500003
138,203521,Matthew Dellavedova,2.4076439799999996,0.8681663185775168,2.3054929425,1.1023247532439484,1.212529981875,1.0134331194096846,0.7474907793750001,0.42668045817517464,0.5574705164375,0.36117346969285163,4.48207337875,2.9398020100600335,11.71270144375
139,203524,Solomon Hill,2.45857525875,0.7332786786519863,1.1875027556250002,0.4827089639345259,0.7374183000000001,0.43297515640455053,1.005464795625,0.4090849959592323,0.835445331875,0.36088312166548014,3.7066364768750004,1.7770662002809379,9.93104256875
140,203526,Raul Neto,3.4368310125,0.5533639363175467,2.7989525375,0.6217472377824136,0.922743085625,0.3173619377498498,0.39258352125,0.12183945772636445,0.4306421,0.1385218265270405,2.90633489375,0.7413911896633002,10.88808705625
141,203552,Seth Curry,1.5512125937500003,0.2939737804897296,1.5238685799999998,0.3254498657547117,3.693538175,1.1404226895480658,0.70953799625,0.1712193823821904,0.7592359681249999,0.2075253807646359,5.29433874375,1.3007305982998496,13.531731662499999
142,203584,Troy Daniels,2.358881869375,0.8624220669744019,1.791648366875,0.9310828505437163,1.932259605625,1.331679982715435,1.0011287775,0.5322160170471002,0.8974035768749999,0.5060033247952358,6.7800584187499995,4.666051569609892,14.76138150625
143,203585,Rodney McGruder,2.3145228062500003,0.47912397807111207,1.6923119587499997,0.41426592024355957,0.768168610625,0.3200335181399993,1.5750307225,0.4150473005508113,1.123102321875,0.3351899261048421,3.5021979874999998,0.9814068904269905,10.975334912499997
144,203648,Thanasis Antetokounmpo,5.10098028125,1.4138891047761608,1.344461984375,0.64166593346543,0.7248088659375,0.5229695477577875,0.538601752875,0.3133179893964722,0.5686536464374999,0.3104252049932113,1.7942942056249997,1.2399328363108906,10.07180145625
145,203894,Shabazz Napier,3.10706318125,1.0471737037120763,1.938940154375,0.9147614400389088,1.89412873875,1.461880302573553,0.737858141875,0.41820719548708957,0.5372283325,0.3221287841469068,6.35822272375,4.099733894329062,14.5734429875
146,203895,Jordan McRae,3.5082248500000004,1.0767356181158643,2.583186923125,1.1518476941107394,3.030466096875,1.9988627253315985,0.878534753125,0.4900343156712545,0.5540598405,0.3402545701588986,5.561073104375001,3.801662316452599,16.11554335625
147,203897,Zach LaVine,5.486421206249999,0.7932505468069231,1.7175758662499998,0.362747154521832,3.2499645437500004,0.9186128309204411,0.679030121875,0.17357210218965782,0.555992431875,0.15332009615776598,6.49996865,1.4508942275105472,18.1889521875
148,203901,Elfrid Payton,4.66645731875,0.896703011867362,4.03680574375,1.0150877213849288,1.4795889393750001,0.6119885549154449,0.2516777843125,0.12027244120286772,0.6408289387499999,0.23106699134968953,1.461202725,0.5044817492568258,12.536562043750001
149,203903,Jordan Clarkson,3.40928265625,0.5239593364719555,5.179610787500001,1.020121585633671,1.3028387806249997,0.4198420343791802,0.966854811875,0.2218317842524155,0.6351141725,0.1652126495073894,7.825112381249999,1.9149015636060818,19.3188135625
150,203914,Gary Harris,2.5007740125,0.4072219563018119,1.250220379375,0.2779425113464054,1.16313959375,0.3782975918843606,1.384247611875,0.32896531602220425,1.02372882875,0.25493539724866704,3.6537077499999997,0.9027958748696671,10.97581769375
151,203915,Spencer Dinwiddie,3.7465202187499993,0.6269725629970897,2.8603517249999997,0.6127927047415987,1.600351009375,0.5388584386985293,0.536735680625,0.1406032377135965,0.703921704375,0.21044766814685661,5.4290184125,1.5505126801725875,14.876899000000002
152,203918,Rodney Hood,1.5332344187500002,0.3775061201404153,1.777084415625,0.5203702117038423,2.097248864375,0.8069851263895108,0.7047857706249999,0.2547489325797765,0.831972669375,0.3014264145927474,3.2259613000000003,1.1296975771145834,10.17028783125
153,203920,Khem Birch,4.10322531875,0.8698445183648618,2.8709078687500007,0.7715804746398914,0.6781118918749999,0.28107782605257026,0.2106337219375,0.0767229280763412,0.16012108075,0.06381854615286231,0.1991171788125,0.092263165364429,8.22211678125
154,203922,Glenn Robinson III,3.6259609875,1.2502797234922671,2.2039942318750003,1.025531038959819,1.90912987125,1.1346782128888777,0.7659838825,0.43304201392255515,0.8019730243750002,0.4668432000753104,3.123672175,2.188129864860899,12.43071385
155,203924,Jerami Grant,4.517707025,0.6721940712249881,2.21145880625,0.4562827578567784,2.854570175,0.8304925772033392,0.8876416018750001,0.2155910610451437,1.080359833125,0.28024911850480283,3.98206383125,0.9777742714078408,15.5338015625
156,203925,Joe Harris,2.57783386875,0.49208703745663257,1.090924236875,0.28197893046212164,0.8869660687500001,0.3641733617261294,0.8239688924999998,0.23476874606128836,1.03654828375,0.2994665025424726,5.8258044625,1.7244203663805662,12.242045575000002
157,203926,Doug McDermott,4.213318812500001,0.6672594726436747,1.8476592225000001,0.38850152061720006,1.079560926875,0.36078737562143376,1.12195809,0.2712820428513342,0.49419560500000004,0.14114539932545703,6.1093990812499985,1.5231964096174018,14.8660906875
158,203932,Aaron Gordon,5.7135530125,0.8768660121870386,1.858668259375,0.3967470460913425,1.51679612875,0.45852785612550534,0.6805207118749999,0.17619303820461057,0.543748229375,0.15038009295446328,2.5779722749999996,0.6386810854784642,12.8912577375
159,203933,T.J. Warren,3.5225793937499996,0.7657058155359472,3.6431418250000003,0.9788149115451651,3.2182199750000002,1.2013882222137853,0.860636479375,0.2767855913531394,0.6213040368749999,0.23203820708847014,2.392911391875,0.8604710966114678,14.258793687499999
160,203935,Marcus Smart,2.355894275,0.3909992054341023,2.3942429437499997,0.5467668101667262,0.849442748125,0.2922126717541582,0.786980616875,0.19065584568672775,0.512517950625,0.1426818249883528,5.164378306250001,1.2453674279327442,12.063456593749999
161,203937,Kyle Anderson,3.28608581875,0.5224907384217012,3.45212350625,0.7046120313091764,1.0687079124999999,0.32939190921659317,0.676082644375,0.1635707552376315,0.621588174375,0.16435686432551339,1.60614294,0.41403216649887714,10.71073095625
162,203939,Dwight Powell,6.2761682062499995,0.904804396333246,0.760310964375,0.1869260041367589,0.23455116475,0.09796342139384824,0.13344094456250002,0.04786225622757073,0.1337031696875,0.05203318684201975,0.53992483375,0.1602486325866967,8.07809935
163,203944,Julius Randle,4.7958362375000005,0.7396820114337772,3.04763640625,0.5920991576544823,3.2454047,0.9046865949528654,0.51998792125,0.1296074919259398,0.5917819025,0.15264640888594624,5.48814398125,1.2229870403094374,17.6887906875
164,203952,Andrew Wiggins,3.7317100375,0.5850399970380219,3.3002753937499993,0.6943059405628365,2.5482325437499997,0.7111421308373185,0.9865263974999999,0.24100886374974,0.519178816875,0.14718482179975145,4.95169100625,1.1405377932797973,16.03761425
165,203953,Jabari Parker,5.16954951875,1.5922390631551158,2.348621339375,1.0344729208075085,1.4929800087499998,1.0327426643863482,0.83116946625,0.47312171303824146,0.705571465875,0.4056948855978535,3.6929701450000003,2.6976469894780513,14.2408621
166,203954,Joel Embiid,6.3461082125,0.9831206397499901,4.68976979375,0.8928012758620447,4.81512773125,1.3084435338358282,0.09938212468749999,0.03354826676001752,0.0707180444375,0.027411749765198435,2.9992477937499995,0.6591656842831285,19.020353875
167,203967,Dario Saric,3.9823380437499996,0.7383681871165195,2.5512968999999996,0.625913284685179,1.091416265625,0.4155228798107633,0.57187208125,0.18495290935195072,0.607730618125,0.2002946529626254,4.239134256250001,1.1895805132516029,13.04378839375
168,203991,Clint Capela,8.97502341875,1.3675146280885353,2.0369352,0.44750878811938993,0.13573129306249998,0.056796440189576546,0.031176647449999997,0.015247548611250925,0.030495833406250002,0.014959115974005937,0.038803081262500004,0.020082878550683057,11.24816491875
169,203992,Bogdan Bogdanović,2.25566694375,0.3786123763357411,2.39242073125,0.4923395508940225,2.186167265625,0.6883888650555476,0.9126381412500001,0.2170569510566295,1.0371555106249999,0.25327655106011815,6.831549968749999,1.6577290402456644,15.615598749999998
170,203994,Jusuf Nurkić,7.6314405375000005,1.2551316683735658,2.846371175,0.6377584035451782,0.61388232125,0.22502769823387142,0.0690016010625,0.028461505706013343,0.1336219545,0.04588028936549542,1.76252806625,0.43269888967796577,13.056845081250001
171,203999,Nikola Jokić,6.4027850375,0.9800014990279983,5.1959921875,0.9980584767532862,1.9152412625,0.5607947289405075,0.06937613075,0.02474822958918965,0.077297040625,0.026472897504356926,2.8755137687499994,0.6435284294503694,16.53620375
172,204001,Kristaps Porziņģis,4.004612475,0.6150592043020122,3.6241430812500006,0.7196644282497701,3.25957851875,0.9293027210009359,0.1824752590625,0.05775677857330098,0.28209857125,0.08955546630473582,5.991109968749999,1.4264044648625918,17.344016625
173,204020,Tyler Johnson,2.08359866125,0.6190211029984521,1.4773731481249999,0.5772479126771691,1.992727209375,1.0091707039317968,0.7632911018749999,0.3392570587802599,0.9152510731250001,0.39855533155411155,5.365973618749999,2.4603382551776987,12.598214706250001
174,204038,Langston Galloway,2.493730519375,0.8684284133749294,2.041427640625,0.9331884493802713,1.7391062499999999,1.2545057831101498,1.0480880249999998,0.5062746050789192,1.0474983725,0.5053576073187667,5.372602666875,3.640187783484252,13.74245391875
175,204060,Joe Ingles,1.73702648375,0.34608824959719053,1.04950163625,0.24541460444922372,0.309329054625,0.12144149894640213,0.7974860793749999,0.20521819565828422,0.9362592243750001,0.2522586302137308,5.636776381249999,1.4032578521491397,10.46637869375
176,204456,T.J. McConnell,4.6988736125,0.7650496734449337,3.53410275625,0.7209566751782597,2.2862435537499994,0.7058000247335516,0.2617903828125,0.08539426403081443,0.308191225625,0.09657334918561107,1.00667283625,0.28151556477610734,12.095874125
177,1626144,Emmanuel Mudiay,3.22715910625,1.0372177490418244,2.811707406875,1.218200181803085,2.19452527125,1.4969046498721792,0.8418150887500001,0.4960578244162679,0.610027751375,0.36587673026176176,4.130083297500001,2.961368520586466,13.81531888125
178,1626145,Tyus Jones,1.7616034812499999,0.300921472211096,3.930563775,0.8006974024626121,1.8380974725,0.5663755520685684,0.794172005625,0.20345081876093382,0.4368841512500001,0.12561640966833165,4.20935298125,1.025046081920674,12.970673587499999
179,1626149,Montrezl Harrell,8.03043665,1.1663719372130625,2.5566597,0.5259023953311441,0.9058920875000002,0.2923628777448816,0.1160131734375,0.044661895486890035,0.09725729212499999,0.04314976164023766,0.3459882925,0.11282648440235317,12.052247643750002
180,1626153,Delon Wright,3.0932611750000003,0.49641581718151806,2.1906875937500003,0.47198276047915405,0.588105540625,0.22042351903646104,0.48614007687500005,0.13436369481689786,0.404952726875,0.12134185372846842,2.6160181875,0.6804442753681891,9.379165875
181,1626156,D'Angelo Russell,2.4700138000000003,0.3955150874299045,2.52979249375,0.508291058340931,3.08953696875,0.9204979746235181,0.5780112618750001,0.1484107585128376,0.38483928625,0.11154139450704752,7.8698554937499985,1.903152082727759,16.9220498125
182,1626157,Karl-Anthony Towns,5.531338037499999,0.868541609054885,3.60734749375,0.7433044792786171,1.7449329381249998,0.5456670702256613,0.344730754375,0.08637725104113955,0.199175295375,0.06140009993543957,5.269762925,1.19989871681439,16.697287437499998
183,1626158,Richaun Holmes,5.23706158125,1.0224318489111817,3.4953408,0.9018934953909387,1.0007914374999998,0.4159157921437537,0.1501912298125,0.07568884710874518,0.16073724193750002,0.07850676178982108,0.28617223781249995,0.14226902413993736,10.3302941375
184,1626159,Justise Winslow,4.1320223062500006,0.6794944715489735,2.8961329062500005,0.6314132688227982,1.1002919925,0.3777697975926575,0.72106907125,0.20982685498444884,0.514610188125,0.16611642263943302,1.6721822125,0.46933228064415206,11.036309093749999
185,1626161,Willie Cauley-Stein,6.253667812500001,1.580395138907463,1.62415544,0.6335925466186068,0.860123401875,0.4675989925906696,0.09425346337499999,0.054648987773395524,0.0778685099375,0.04640495528678235,0.30807629275,0.18426684042456246,9.218145
186,1626162,Kelly Oubre Jr.,4.95018065625,0.7635826421120911,2.85422725625,0.5833359139002023,1.293746599375,0.41467545152486734,1.052834883125,0.24830962662030337,1.3473597225,0.3306393473795625,5.273827825000001,1.1326213426377965,16.772175875000002
187,1626163,Frank Kaminsky,4.4061336625,1.1696080994423779,2.653349853125,0.9212411684455218,1.20188259625,0.7058641585560405,0.5434611231875001,0.27241257537740127,0.4443276256875,0.24920740653165635,4.2971989375,1.881204768262581,13.54635428125
188,1626164,Devin Booker,3.45319739375,0.5270905652518549,4.013817974999999,0.8027963482016465,5.49104325625,1.57159891521989,0.496810699375,0.13268840506616056,0.4860428718749999,0.13241228839431013,5.6959235999999995,1.330863120212045,19.636836625
189,1626166,Cameron Payne,3.15389338125,0.5068068363692716,4.2314867625,0.9105630476375695,2.1784996793749998,0.7232238079693677,0.407383524375,0.1258000694745959,0.4023357068749999,0.13109072330988836,5.7914422312500005,1.484673742506989,16.1650416875
190,1626167,Myles Turner,4.4770998875,0.7070056394235744,2.5635114875,0.5481755110713058,0.89942265875,0.2867455673555693,0.26765594187499997,0.07390174967344985,0.39524517625,0.11227121718917514,4.1026190499999995,0.9831090626888619,12.7055535375
191,1626168,Trey Lyles,3.92679690625,0.6427967890917131,1.57915217375,0.3733460551055077,0.7012784412499999,0.2625887890728778,0.9320660756250001,0.26052884050799185,0.9092874999999999,0.25766604010937294,4.0856542437500005,1.0593840546905324,12.13423455
192,1626169,Stanley Johnson,2.79428141875,0.6383333833099477,1.54435918625,0.5000224810745166,0.7251719231250001,0.36875575320323273,0.6770777099999999,0.24306258261452113,0.857027635625,0.313662352794865,2.673827865625,0.9643884428283437,9.2717460625
193,1626171,Bobby Portis,4.1577251,0.6676040349476364,3.1430871187500005,0.6359689333412921,2.87396435,0.8422898317347939,0.805156785625,0.19097940263128094,1.005886715625,0.2500515597979665,3.36447580625,0.7744495408750657,15.350296375000001
194,1626172,Kevon Looney,4.571879675,0.7883903952211077,1.5747941187499999,0.34094807134913285,0.7863318993749999,0.281280446788793,0.10205753543750001,0.041475468343446266,0.08696276037499999,0.040755673230083625,0.1493604234375,0.06036049555403223,7.271386343750001
195,1626174,Christian Wood,5.4716641374999995,0.790931993522124,2.83797491875,0.6021267572057551,1.36534082625,0.40085266369684674,0.41038286999999996,0.10666791974869647,0.601302500625,0.16540217016844128,4.6450781875,1.1460544336849647,15.331744375000001
196,1626178,Rondae Hollis-Jefferson,5.09172249375,1.5018592480715676,1.845564390625,0.9277184169818316,1.131707511875,0.8032654299710953,0.5071608899375001,0.3217873347516705,0.5606070264999999,0.33516631114358314,1.3780341800625002,1.1395794186939956,10.51479679375
197,1626179,Terry Rozier,4.17315806875,0.6281354719377483,3.1519215437500003,0.6385694988582326,2.2306482568750003,0.6714058927900374,1.597429530625,0.36707493118165646,0.81815571375,0.20405883272123218,5.87538494375,1.4158200173833437,17.846699375
198,1626181,Norman Powell,5.0190844312500005,0.786814677431685,2.39437005,0.4732409621557738,1.7602854693749999,0.573834299640699,1.307909559375,0.2925602925109096,0.8008038768750001,0.21157913851861782,4.541289525,1.1069789235427654,15.823743749999998
199,1626184,Chasson Randle,2.6833565299999997,0.8459941497848953,1.830330896875,0.8155861064664309,1.56663044625,0.9594091265916888,0.6962313324999999,0.3725098430277171,0.5672548304375,0.30937216905489706,5.329504006250001,2.8612284327911524,12.673308075
200,1626188,Quinn Cook,3.0519373968750005,0.9892699424313754,2.342008770625,1.0546311158541677,2.6806997525,1.732612969836852,0.9327516306250001,0.5444585511762975,0.699618409375,0.44780047612969665,5.504504184375,3.7125908051106897,15.2115207125
201,1626192,Pat Connaughton,2.3798346875,0.3953738773134896,0.64155290875,0.16168626163171043,0.3154804375,0.12808524983139585,0.786637733125,0.2022232534531468,1.290902483125,0.3172687095432115,5.3172905125,1.2863725170040607,10.73169961875
202,1626195,Willy Hernangomez,8.027358012499999,1.6162214310541347,3.22751960625,0.9313919042525318,0.52586693,0.27554055838686226,0.08198633812499999,0.04378631250374949,0.073965519375,0.04087765070179777,0.442381020875,0.21467396928926558,12.379077187500002
203,1626196,Josh Richardson,2.0636438937499997,0.34824799656857497,2.5073694625000003,0.52000660334205,2.43105223,0.7253766198822457,0.6786222275,0.1684125687606985,0.47160919,0.12800920348272385,5.114839875,1.2607760722000692,13.267136575
204,1626203,Treveon Graham,2.980668029375,1.009132151499178,2.056216610625,1.0298123242994097,1.146586459375,0.884319557217901,0.8671211149999999,0.4880688872442847,0.7094108237500001,0.4038943903895518,4.58501123625,3.1470589065179664,12.34501508125
205,1626204,Larry Nance Jr.,4.40350404375,0.6546547907461119,1.6841511599999999,0.3749089532178955,0.7113066068750001,0.24333843953125722,0.43237481937499994,0.1202873268286938,0.45438361125,0.13123892634908335,1.5645434287500002,0.40222135594886205,9.250263675
206,1626208,Keifer Sykes,2.71189694375,0.7549904374815596,1.5643770912500004,0.6620564025005812,2.6320078956249997,1.344493743273255,0.797835438125,0.37321056894893456,0.872555788125,0.4325616354798492,4.682735574999999,2.301553126430725,13.2614093375
207,1626209,Mario Hezonja,3.742879775,1.2696183971148376,1.7340903525,0.8419016313673918,1.28701093125,0.9819709278084289,0.533923725375,0.30938780358267437,0.598123505125,0.3578338914392715,3.221771789375,2.054522449436045,11.117799925
208,1626220,Royce O'Neale,1.9476210125,0.3420942102399934,0.7800010793750001,0.19008638686824228,0.1788980188125,0.0754459494961548,0.71398907375,0.1784157889793482,0.6317269249999999,0.16889926666429203,4.047514700000001,0.9347127154169002,8.29975079375
209,1626224,Cedi Osman,3.6123347562499997,0.569377495206555,1.4158221943749998,0.3058846302192059,0.577154045625,0.19861575456408234,0.9173917424999999,0.23094920873143826,0.780675984375,0.20922548969861832,5.8957025,1.533776954099218,13.199080924999999
210,1627732,Ben Simmons,4.5113190125,0.7664763870635708,2.99792293125,0.7278168781261845,0.54827550375,0.22632867718409544,0.1309822733125,0.056574778177716764,0.126991190625,0.05685298584531411,0.2194912265,0.10586742029883367,8.53498221875
211,1627734,Domantas Sabonis,6.6109339875,0.968383854509783,2.6318860437500002,0.5315130059596712,1.2743782475,0.3807884418663975,0.170859246875,0.054751715844632,0.1172141846875,0.04080739678121124,1.5899047025,0.41830552096155776,12.395176543749999
212,1627736,Malik Beasley,1.9015168062499999,0.30556888040749086,1.9227388124999998,0.3966128642767905,1.739852553125,0.5825838363631117,1.3271751118750001,0.31068389115997486,1.269296846875,0.32360503729357865,8.19350658125,1.995029531550191,16.354087875
213,1627737,Marquese Chriss,5.03822263125,1.4581937471816422,2.052557540625,0.9447525394908874,0.961530336,0.7265662157465367,0.5013880075625,0.3109619651945715,0.46622244962500003,0.3168695634469239,1.934204244375,1.3649653958307477,10.95412594375
214,1627739,Kris Dunn,3.49640980625,0.698763064013493,5.567650075,1.4442676624322859,0.6050983468750001,0.3285522200597974,0.41700271125,0.16478158904148052,0.3392173860625,0.1459695229422655,2.421054234375,0.8432021798206775,12.84643206875
215,1627741,Buddy Hield,2.7983317625,0.44541733942494155,1.408263418125,0.3038120495334526,1.7803013812500001,0.546130180638087,1.0864365525,0.237978371614118,0.645506261875,0.16853975299339485,8.4459239375,1.9525638349289944,16.164761375
216,1627742,Brandon Ingram,3.394224125,0.5292259635115556,3.76515616875,0.752911596078606,5.80522548125,1.6638296796356646,0.44876997125,0.12080334335320224,0.39140693624999995,0.10953035453357067,3.9821334312499994,0.9853899286815544,17.7869168125
217,1627745,Damian Jones,5.560345825,1.1163578525040456,1.68248013625,0.4867933043698593,0.7620456531249999,0.3202611439272454,0.11475267481250001,0.05287196393407483,0.10450972006250002,0.051237163631679405,0.51141862125,0.20066988546729939,8.7355523625
218,1627746,Skal Labissiere,3.8689321125000005,1.2492351899455971,2.299352069375,1.0059574163792488,1.56198103375,1.0999664066047898,0.4809102301875,0.31073438937702796,0.5310394339375,0.3652164137091344,1.8888237193750002,1.6775927026519768,10.631039375
219,1627747,Caris LeVert,3.9935630187499997,0.5923516875381758,4.10484089375,0.8211872340913726,1.7178854456250001,0.5342264571342296,0.610220969375,0.15552999078839164,0.49166369687499994,0.14837058842062076,4.655059237500001,1.0891257825230374,15.573231687500002
220,1627748,Thon Maker,3.59212501875,1.1658505002831623,1.9127241018749999,0.9186564389299927,1.184356264375,0.8585589765620113,0.7325449268750001,0.39670095715031717,0.73046711125,0.41733323573544484,2.493751171875,1.8383200617933653,10.64596865625
221,1627749,Dejounte Murray,3.4866173062500003,0.5082055118616446,3.93689561875,0.7646411639021385,4.42557910625,1.270753720600746,0.6677117831250001,0.16601255442109972,0.44977433375000003,0.12298821381147103,3.5791995875,0.8655460222029386,16.54577925
222,1627750,Jamal Murray,3.0593568687499997,0.5449694361615685,2.6794700875,0.6203864364343746,3.7819460000000005,1.231264643612006,0.584493781875,0.16684825822890478,0.45492169250000003,0.14327671824200608,6.251602131249999,1.7259495777393874,16.8117920625
223,1627751,Jakob Poeltl,6.1420894187499995,0.9571821939577907,3.9593501187499998,0.7439008161454882,0.5762653531249999,0.1932462515220274,0.03140791086875,0.015042353957791204,0.03072581315625,0.015928863101633047,0.0384691364875,0.02004613944476283,10.77830874375
224,1627752,Taurean Prince,3.0986276124999996,0.5062860807759036,1.712376123125,0.38494599611392794,1.2570032137499998,0.39472355545243537,1.3417109543749999,0.3246148700449789,1.0779110862499999,0.26426582510831553,3.98949719375,0.9680223576733326,12.477124537499998
225,1627756,Denzel Valentine,2.1896816706249997,0.7247886905938625,2.8464075206249997,1.1501372018141829,1.795181655625,1.1250554739372864,0.986314923125,0.44661504542017755,0.8326966987500001,0.40296160962149885,6.7566532937499995,3.6458977425973345,15.406934343749999
226,1627759,Jaylen Brown,4.93148500625,0.729255526442378,3.6032310187500003,0.6809983355171653,2.80696554375,0.8328571985169213,0.6922337024999998,0.17005156612078068,0.6501308362499999,0.16964514723136995,6.18105116875,1.4735767007331417,18.865097375
227,1627761,DeAndre' Bembry,4.256753424999999,0.8084387507805674,1.710079168125,0.4649239886830533,0.3749134259375,0.20362760328627066,0.5460035193749999,0.2073136155402085,0.43938627124999996,0.1775100543584966,1.28662554375,0.48518424233335505,8.613761487500001
228,1627763,Malcolm Brogdon,5.228783275,0.8265219036903374,2.5699898812500006,0.5510487260443022,2.3863200625000003,0.6833085314915371,0.544350165,0.14385753257797373,0.4641256287500001,0.13328156506350916,5.178194406249999,1.1824880428358557,16.3717626875
