stan_idx,nba_api_id,name,ra_fgp_mean,ra_fgp_sd,paint_fgp_mean,paint_fgp_sd,mid_fgp_mean,mid_fgp_sd,lc3_fgp_mean,lc3_fgp_sd,rc3_fgp_mean,rc3_fgp_sd,ab3_fgp_mean,ab3_fgp_sd
121,203476,Gorgui Dieng,0.7039409649999999,0.034657027136426814,0.45315161562499995,0.041545829323656316,0.400470303125,0.03082588014067871,0.32023916,0.026482000703438174,0.37063607625000006,0.020647382545172305,0.34566340062500006,0.019286887625829488
122,203482,Kelly Olynyk,0.6810731400000001,0.02169783560891846,0.422284534375,0.028480395916951687,0.38747314062499993,0.02849383564654116,0.37908850625,0.016826919055451323,0.37891367000000004,0.011403876193200713,0.352413643125,0.01400336135306503
123,203484,Kentavious Caldwell-Pope,0.619264988125,0.024312570121579783,0.38639537250000006,0.030516423713407896,0.420841841875,0.020688350268493413,0.402266218125,0.015559729525301732,0.3958294225,0.011843069318339472,0.371110305,0.015489448639984736
124,203486,Mason Plumlee,0.72148268,0.015640352556691297,0.377855024375,0.027315258862104546,0.394332340625,0.028724012730916435,0.37985321875000005,0.01923135777420951,0.37729516312500005,0.011899940136100066,0.34632368312500006,0.019665664940486126
125,203487,Michael Carter-Williams,0.59564211,0.03655136820904109,0.38898629375,0.03759165698467828,0.40205407750000005,0.031915150411935926,0.399656295625,0.01686123369661843,0.39465823437499997,0.01171249570915368,0.34958149125,0.01900023121000567
126,203488,Mike Muscala,0.66099794625,0.03182596767799623,0.44448691062499995,0.03995248202399492,0.40378403125,0.02881341608568001,0.38140348437499993,0.016744105384537744,0.37781555875,0.011912626791677745,0.36246426937500004,0.015690451344147566
127,203490,Otto Porter Jr.,0.684636628125,0.033531865379849264,0.41725410437500005,0.038322802683663164,0.400426843125,0.0294750728338967,0.38011565062499997,0.018195462672286247,0.37773104812499997,0.011867512769881858,0.35173631812500006,0.017424156672976213
128,203493,Reggie Bullock Jr.,0.6337198656249999,0.03125020915586115,0.409395063125,0.03789782491198063,0.4180067775,0.0275143283871421,0.39792634562499996,0.016181799015867127,0.398615445625,0.011189164032314628,0.34562651125000005,0.015079623352636278
129,203496,Robert Covington,0.631123618125,0.027932029362539995,0.36525330062500005,0.03316984875826991,0.389276759375,0.03156520883643454,0.38096886874999997,0.01677479608911904,0.37970206812499996,0.012082040351167264,0.35138260562500007,0.013695332347832722
130,203497,Rudy Gobert,0.74241449625,0.012936531162853739,0.36280845375,0.029653810497141185,0.39237499187499997,0.03292679415877454,0.318147775,0.026490863209003304,0.37033203,0.020472304259513633,0.34304218437500006,0.02066185983879188
131,203500,Steven Adams,0.652322296875,0.01855272155496978,0.45249367625000003,0.029701497716553553,0.3958732975,0.03218034365267086,0.31776429624999997,0.027035231072477184,0.3703678825,0.02009936359897233,0.34509098124999993,0.01963360374497378
132,203501,Tim Hardaway Jr.,0.59779364375,0.02611031684539343,0.390149146875,0.027022483975322344,0.40503924187499996,0.02211187529885517,0.3985779775,0.01729766369819184,0.3933130981249999,0.011393319660649678,0.36640102124999996,0.012695862895725066
133,203503,Tony Snell,0.6279535875,0.041322077146316034,0.39955769875,0.04116288439479488,0.414126398125,0.03254096998027443,0.40132457062500004,0.017134260261425414,0.39510904750000003,0.011713959658896036,0.363844649375,0.018396200609370052
134,203504,Trey Burke,0.58128416375,0.040912481895635296,0.420662425,0.04233585524700812,0.421712396875,0.029791862754103934,0.40095162937500006,0.01795483041118774,0.393466743125,0.01255356544436242,0.3566217725,0.018783123960106948
135,203506,Victor Oladipo,0.584816343125,0.03049678387040001,0.40120984312499997,0.03216063309713469,0.39778149999999995,0.02627885886154496,0.39335611937500004,0.018871861980210763,0.3923313725,0.012181553425876922,0.35309505625,0.01618361324787626
136,203507,Giannis Antetokounmpo,0.752226511875,0.010875354056069117,0.35994552500000004,0.02039594436378529,0.38452155750000006,0.019663956351194785,0.3805969225,0.018366607467806727,0.37635448062500004,0.012184679533726959,0.32443579874999995,0.014501350937266103
137,203516,James Ennis III,0.637791998125,0.035538736118749664,0.40968760125000003,0.04067834448886469,0.39731555125,0.030686490481743323,0.38362296749999997,0.01784918197572913,0.377152826875,0.012140947883995827,0.34742192187500004,0.018843689404931335
138,203521,Matthew Dellavedova,0.6081960831250001,0.04603752076035334,0.42237893249999997,0.04253244148612261,0.4104064925,0.031983634203056784,0.400107025625,0.01820702774020154,0.394336263125,0.012166860586091642,0.350229178125,0.01828512089822341
139,203524,Solomon Hill,0.627021845,0.03969593682860974,0.41553549937499995,0.04238545283269367,0.39476732312499996,0.03080781477044364,0.38003257812499996,0.018032004153141063,0.37677662437500004,0.01184985328314367,0.34589749,0.018082844318784586
140,203526,Raul Neto,0.621700771875,0.028528025927122683,0.434808683125,0.02994876883805435,0.434821663125,0.02926600048135447,0.400566945,0.01776212621649573,0.394174228125,0.01207365421097043,0.3479499468749999,0.017769699671640566
141,203552,Seth Curry,0.612150709375,0.0355804071067373,0.45298839187499995,0.031710322501388395,0.46976417437500007,0.0206808513324275,0.4020400043749999,0.017747379281406756,0.39807467062499996,0.011717454687596924,0.378473735,0.014761098896627751
142,203584,Troy Daniels,0.61408308,0.04722783926570588,0.421119734375,0.04551740900433117,0.410164915,0.033056728644941184,0.399630985625,0.017919906228805113,0.3948662725,0.012399745491319319,0.353800075625,0.0191617005682861
143,203585,Rodney McGruder,0.615766485625,0.037173242893659995,0.38017971250000004,0.037978061326472995,0.40494084625,0.03220222604920133,0.40024043312499996,0.01774942553128207,0.3931034674999999,0.012157202419407343,0.36238752875,0.017925912494672996
144,203648,Thanasis Antetokounmpo,0.65106051125,0.03935415480192179,0.41170849437499996,0.04287644903373492,0.3955882112500001,0.03047776886638642,0.381522624375,0.018269101957151066,0.377014164375,0.011850810561776181,0.34637666375000004,0.019067557122457664
145,203894,Shabazz Napier,0.626578408125,0.04157660826011796,0.40017023875,0.0418810782138157,0.41274105499999997,0.03215763987693243,0.39910554500000006,0.018575915515506226,0.39403007374999993,0.011483485308185444,0.35328033125,0.01847539125354382
146,203895,Jordan McRae,0.608164813125,0.042712143810595044,0.404266485625,0.041034801528273455,0.406563990625,0.03140501052971941,0.40075252625,0.017736116111604337,0.39448837,0.011558651974358862,0.354714828125,0.018336090143889292
147,203897,Zach LaVine,0.6584678375,0.014855114199236024,0.3969573925,0.026088139382791246,0.414694964375,0.0179714707338981,0.412617655,0.01885769585718852,0.39637178250000005,0.01141682813515618,0.362988793125,0.012051328510908153
148,203901,Elfrid Payton,0.562496514375,0.02827684040152901,0.397021756875,0.030103489290554262,0.39215632,0.030374834132347126,0.40075508374999996,0.017616313595975066,0.39295184624999996,0.011833063579441756,0.34859158874999996,0.018455857450843986
149,203903,Jordan Clarkson,0.61754158375,0.02123566803274001,0.48433806437500004,0.017346930902943057,0.40316423125,0.025203698254899487,0.39812414249999994,0.01714418287436569,0.39087298812499993,0.012499927983761904,0.34015634375,0.012253910721146778
150,203914,Gary Harris,0.6051142362499999,0.026954642802872308,0.385954984375,0.0326687622576848,0.389327185625,0.02708955301264527,0.40813367187500005,0.017403979775519995,0.39727878562499996,0.01230291044269275,0.352538193125,0.015448505170309448
151,203915,Spencer Dinwiddie,0.605733143125,0.020887527986968447,0.3832639275,0.022633477387787627,0.414087341875,0.024519510133488527,0.40963422375,0.02018467834029529,0.39489933625,0.012144022376644237,0.34214765812500003,0.013264642122622324
152,203918,Rodney Hood,0.629918050625,0.04113719853682385,0.39066562562499996,0.03891393028091571,0.40745910750000003,0.029345173906214012,0.40030855000000004,0.01852959731473542,0.39354080499999994,0.012076496524426073,0.35306216500000004,0.01865767440931546
153,203920,Khem Birch,0.6626254981249999,0.02931349361260521,0.44715726062499994,0.03134693727910591,0.39983403437500004,0.03105739049766486,0.315683659375,0.026143104890646588,0.37003781437499994,0.020321415850985097,0.34351294187500003,0.019602897576436157
154,203922,Glenn Robinson III,0.668094644375,0.03709963042474825,0.42540250874999996,0.04161236674823872,0.40446397687499996,0.030000995958656778,0.38069091374999997,0.01833600950268517,0.37748990500000007,0.011623322291559973,0.34832897562500004,0.017778350762269288
155,203924,Jerami Grant,0.6456516600000001,0.018393825136867263,0.377848063125,0.02455668300606558,0.38596282125000003,0.021127986853325578,0.38022735187500006,0.016438444407183395,0.37702323125,0.011353169366702122,0.36343949187499996,0.014973497497493162
156,203925,Joe Harris,0.63344356375,0.027407401291137324,0.40794238125,0.036256741560307074,0.41201841375000003,0.03158422551743688,0.411419474375,0.018943542797859734,0.39629094625,0.011776507631015272,0.38363724750000006,0.014724401792093073
157,203926,Doug McDermott,0.6593031049999999,0.022194548292265942,0.40700416500000003,0.031169253647148416,0.38017008187499995,0.027002061198016375,0.387267685,0.017531844935346222,0.378570246875,0.011570843804782682,0.37102440000000003,0.01463241074041629
158,203932,Aaron Gordon,0.7223315406249999,0.01486644261658113,0.3865132237500001,0.025989584052941977,0.3574570575,0.023462648672340762,0.37221576187500005,0.016985142549561412,0.37627707062499993,0.01071157336193601,0.35191751125000004,0.015570523003976888
159,203933,T.J. Warren,0.6890236462499999,0.028404068834409286,0.454672138125,0.03177718598047657,0.42643406,0.02645507342878961,0.38408443562499994,0.017992119628732074,0.37592228499999997,0.011859944074647865,0.348788695625,0.018263490977199044
160,203935,Marcus Smart,0.611714075625,0.02367448258206831,0.43479479624999995,0.026136712586316894,0.39036965375,0.02630421956336304,0.396640995,0.016465235077694002,0.394211263125,0.011971782629380647,0.341429730625,0.013061636388458841
161,203937,Kyle Anderson,0.618712066875,0.02294320458169265,0.47227700312500004,0.021349676942710755,0.38843296999999993,0.02526925743755344,0.378534996875,0.017218494420371523,0.379250203125,0.012118387993122898,0.34479533625000003,0.016249486056432245
162,203939,Dwight Powell,0.743147070625,0.01754322989027782,0.392209643125,0.035736443840682655,0.388197355,0.029951571579409236,0.38069464062499997,0.018672300935315245,0.377214819375,0.011631122219040155,0.341573678125,0.017992997508218898
163,203944,Julius Randle,0.637062024375,0.0163243142061935,0.44465848625000004,0.0198553939960546,0.3908734775,0.016653948927491453,0.37844619875,0.016763833732562444,0.37520592500000005,0.011530662310796592,0.34320984125000004,0.01198227354208284
164,203952,Andrew Wiggins,0.6932003593749999,0.019412290296748208,0.42869558999999996,0.022946373191000142,0.38960407875,0.02109655002435347,0.38820990875,0.017381276162128412,0.37640516187499995,0.012032376629252073,0.36136094625,0.01392711364621582
165,203953,Jabari Parker,0.6856802718749999,0.03548822294575989,0.42531173749999995,0.042998409579772176,0.3905429124999999,0.03272507831875417,0.38086579,0.01755616260365288,0.377679189375,0.012162213785265908,0.344219858125,0.018769538264845422
166,203954,Joel Embiid,0.7315908081250001,0.01352737403780974,0.45317838624999995,0.017289224241512715,0.44420404937499997,0.016025458435741772,0.318880183125,0.02582986407875756,0.369701803125,0.020433394869474462,0.3488387875000001,0.015253389970383427
167,203967,Dario Saric,0.6648838649999999,0.027583993645124615,0.417284225625,0.032760652966168397,0.368886209375,0.029663636985951116,0.382957888125,0.01778610613061102,0.377894085625,0.011896070608169041,0.349843401875,0.01702406000541209
168,203991,Clint Capela,0.6826435831250001,0.013118321779789143,0.41205723937499994,0.026523825234934056,0.400796548125,0.03290732830218345,0.318313665,0.026953806462752618,0.370022259375,0.01948537342151414,0.34419401875,0.019565615871495037
169,203992,Bogdan Bogdanović,0.6075396843749999,0.027434107430118003,0.46011620875000003,0.027288918340604366,0.431011460625,0.022988768952598347,0.401999419375,0.016627020312160554,0.39747122375,0.011620822781377658,0.366101876875,0.013344381703753277
170,203994,Jusuf Nurkić,0.634989173125,0.01841963840943689,0.43669667187499994,0.026215687632703037,0.399129000625,0.02989802101351149,0.31928299062500004,0.026618762209234807,0.369850784375,0.01965405651402862,0.34474535,0.018560125166267063
171,203999,Nikola Jokić,0.723173428125,0.013433391800605831,0.59029037875,0.015130021912378331,0.46720695625,0.02256110138915731,0.318994403125,0.025778138318774405,0.36969029875000003,0.01991452346855175,0.35332690624999996,0.0156876787986611
172,204001,Kristaps Porziņģis,0.708900429375,0.019133637286661207,0.45559170375,0.020901052864682104,0.41747228,0.019462583348578113,0.38385375749999995,0.017858157031275478,0.378121090625,0.0123947053875803,0.35377434625,0.013429300404762748
173,204020,Tyler Johnson,0.604790708125,0.044626415261302184,0.41440461562500003,0.044424397006716715,0.41208653375,0.03093459359534017,0.400439203125,0.01766919897935006,0.39460873,0.012034352639095301,0.35276209999999997,0.018253909884323412
174,204038,Langston Galloway,0.618532231875,0.04318490526802286,0.41254565562500006,0.041662748497153075,0.4115742275,0.03147611090640001,0.40450796375,0.01807974242477436,0.395302053125,0.011330785526180555,0.35203331812500005,0.018467371148309698
175,204060,Joe Ingles,0.6598396124999999,0.03205029666052007,0.4379297481250001,0.035047905469242156,0.391971624375,0.031458395111015766,0.38426050187499994,0.017752851892442422,0.37726136625,0.01157965326298076,0.36437842125000003,0.01490269171207163
176,204456,T.J. McConnell,0.6230955375,0.022313084520267333,0.48326936000000004,0.024972239172261868,0.42679834812499995,0.025269883809748393,0.40109528624999996,0.017801687309228893,0.39518877875,0.011811106885197018,0.3548088075,0.018585054052966697
177,1626144,Emmanuel Mudiay,0.6050211987499999,0.04302440115198291,0.42266617562500003,0.04042140924458882,0.4135515356250001,0.031094638415508725,0.39916323625000005,0.018684084541339883,0.39523740937499996,0.011709208250103298,0.355443430625,0.018919143491750286
178,1626145,Tyus Jones,0.582957858125,0.03016564904302154,0.47731799375,0.022389713745294085,0.41763893500000004,0.024637033926099446,0.41060880125,0.01851001054856529,0.39367570125,0.011749829951248165,0.35278265500000006,0.014691988818305881
179,1626149,Montrezl Harrell,0.70628112375,0.015743443235429342,0.435655654375,0.02677859574515472,0.38347638187500005,0.0279508713607876,0.38031427687499997,0.018460011531556943,0.3772713425,0.011797629692821509,0.339495104375,0.01873503901943444
180,1626153,Delon Wright,0.645997275625,0.025310295910970813,0.37840139875000006,0.030061145637990887,0.4143111325,0.029450968903882324,0.39895815937499995,0.016846632631336882,0.39334150749999996,0.012332352636305603,0.359156675625,0.016615411854484854
181,1626156,D'Angelo Russell,0.658903935625,0.02448985527749666,0.423597426875,0.02510286607505511,0.440661270625,0.019293376438913875,0.40299344562499995,0.01704963909594697,0.39449904,0.011014573589324735,0.365473564375,0.012019786756099536
182,1626157,Karl-Anthony Towns,0.694426868125,0.017207942037675044,0.467396863125,0.02307492623946803,0.39930256,0.024416636290117852,0.31552299875,0.0253779620027643,0.370076213125,0.020322259617294103,0.37256091062499996,0.015075598056549436
183,1626158,Richaun Holmes,0.718566150625,0.023087883458194843,0.50377644125,0.02839822088703883,0.41655888437500005,0.030057099804867333,0.38045052062499995,0.0180424059192732,0.37747543750000007,0.011624842493764968,0.3457685175,0.018476342462009188
184,1626159,Justise Winslow,0.616649568125,0.02949827600371942,0.37737567687500007,0.031320510352223115,0.378336536875,0.03086248877867176,0.378426525,0.016586330984183183,0.3759854787500001,0.012680966679961684,0.34022323625,0.017191717595812988
185,1626161,Willie Cauley-Stein,0.703218863125,0.02936674339215433,0.44912543499999996,0.041979817151662595,0.40163649812499996,0.03286040008808089,0.318075976875,0.026414264523077113,0.37015424062499996,0.02013705073279661,0.343562705625,0.020367576116347725
186,1626162,Kelly Oubre Jr.,0.633869528125,0.017366185905206964,0.41292181812500006,0.022842725544690294,0.39706670000000005,0.02575298702044095,0.38092803187499996,0.01629087368562101,0.37624425437500003,0.010802694458255234,0.33467307437500005,0.013979188599086978
187,1626163,Frank Kaminsky,0.646114525625,0.03454744104610851,0.43413242374999994,0.03996031503260999,0.389721945625,0.03047675119698076,0.382872609375,0.01788665817283338,0.37733132500000005,0.012331608010337704,0.34574057374999995,0.01823778140083275
188,1626164,Devin Booker,0.665312194375,0.01866850548839792,0.4880793125,0.018841554099545337,0.46806918750000004,0.01573306830210159,0.40163729000000004,0.01670381645080399,0.39412123250000003,0.012594354014188016,0.357390260625,0.012519892078266873
189,1626166,Cameron Payne,0.5732629993749999,0.028366179077214906,0.411380450625,0.024539632232142602,0.41245741249999995,0.02710252921006347,0.398433579375,0.019031075269508542,0.39383569125,0.011741284407845824,0.36334466,0.015505942496609162
190,1626167,Myles Turner,0.7040123762499999,0.018847192801076128,0.530028273125,0.026438497359811842,0.41840427187499996,0.02636058492374001,0.317228893125,0.025703854636692194,0.37175447,0.020900011098719543,0.349416726875,0.015401411196332877
191,1626168,Trey Lyles,0.6639462968750002,0.024175765972792675,0.4145068825,0.032354690238336294,0.38814768,0.031832136369675225,0.386543674375,0.017772876514322137,0.37781393812499997,0.011832552330617283,0.33818946875,0.015928002163297927
192,1626169,Stanley Johnson,0.6465784706250001,0.03705355246026199,0.42514481,0.03917124107092345,0.40052718437500007,0.03237895781590462,0.37912300937499993,0.018823809250634874,0.37662298,0.012267683495707329,0.34724528437499996,0.01828578830864302
193,1626171,Bobby Portis,0.6397136018749999,0.020378348390562014,0.49017049125,0.021307451239705406,0.423387104375,0.0208411306659687,0.383406295625,0.01589735855474836,0.37399095375,0.01141549881462089,0.371403863125,0.016103536558839806
194,1626172,Kevon Looney,0.6953965081249999,0.018647203480547263,0.4241087043749999,0.02872056274824243,0.3823319037500001,0.030622765322970688,0.38116572125,0.016882049611711795,0.37736506687500004,0.011806607981175317,0.34612260499999997,0.018486151697053525
195,1626174,Christian Wood,0.6928589687500001,0.017010211454124357,0.4787767925,0.024897391570969714,0.365741283125,0.025524532604324322,0.38220795125,0.016495094140800574,0.37709131,0.011862883086075662,0.3633841425,0.01427222932593902
196,1626178,Rondae Hollis-Jefferson,0.622987878125,0.03808476027927078,0.41502960125,0.043897522185993014,0.39508465875,0.03279008347391096,0.380977608125,0.017579828832843026,0.37693075562500006,0.01240349340708721,0.347061624375,0.019366034804510986
197,1626179,Terry Rozier,0.582691746875,0.019469788707034103,0.41397753374999996,0.020825453957209694,0.42068519625,0.020761403396302138,0.391889336875,0.016343654679787514,0.39464808937499996,0.011239788109385652,0.35564549125,0.01212810814811706
198,1626181,Norman Powell,0.61036099875,0.02047853479078761,0.40790931999999996,0.027068140280066343,0.41483388937499993,0.023478805444823787,0.410874878125,0.017230065375696386,0.39722165687499994,0.01097545323564773,0.36308253125,0.014842307162559784
199,1626184,Chasson Randle,0.628493315625,0.04129949985376344,0.39170342437499994,0.041980661981879,0.40460328062499995,0.031638055556076364,0.400737240625,0.018543402367896908,0.39405951437500003,0.011928446820093275,0.3546298950000001,0.017829659812205478
200,1626188,Quinn Cook,0.609794356875,0.046126829690330606,0.410699945625,0.04341597782836024,0.413325916875,0.03213317395653929,0.401582739375,0.01869430242270221,0.39511120812499995,0.011930663160311291,0.35434020375,0.018852406730103077
201,1626192,Pat Connaughton,0.649384683125,0.026415094540271196,0.4027702824999999,0.0355698255288481,0.404841160625,0.03155763134732349,0.399900898125,0.01779951811844906,0.3938456975,0.011157476070151068,0.35147687812499995,0.014423846244007577
202,1626195,Willy Hernangomez,0.6317066193750001,0.026140232214313813,0.45920904374999993,0.03673197269259215,0.39797225062499997,0.0334517714167772,0.31944045499999996,0.027507526382005435,0.37018176437499994,0.020871477334004317,0.34411561250000006,0.01877867895998927
203,1626196,Josh Richardson,0.61192191625,0.028296580330456643,0.42303658125,0.02504671345043893,0.43239580937499994,0.022622061230423658,0.402213084375,0.01628968712943118,0.39399264312499993,0.01191908269329126,0.35798806687499996,0.013584134357906388
204,1626203,Treveon Graham,0.592204196875,0.04161758449460535,0.414492496875,0.04160502316924893,0.409993548125,0.032604232096292866,0.398754268125,0.01875643649460723,0.39423919249999995,0.011720403044123258,0.3527983143749999,0.018863928702401663
205,1626204,Larry Nance Jr.,0.703461563125,0.021786885808864818,0.449683255625,0.03180282607562622,0.388534754375,0.030052614759934673,0.378952650625,0.017763672972208256,0.37844786437500005,0.011637600613087341,0.342080478125,0.01785220873763304
206,1626208,Keifer Sykes,0.6256645793750001,0.043148245339337955,0.405122755625,0.04411216301284891,0.39276094875,0.029872006191811483,0.40113571,0.01883671085525947,0.39441519875,0.011757453866026795,0.349063034375,0.018636450257175946
207,1626209,Mario Hezonja,0.64325174625,0.04086239460725914,0.42993579812500005,0.04389688116291545,0.39452607624999997,0.03215331691463473,0.381271456875,0.017309438439602545,0.377267040625,0.012468749040710726,0.347176490625,0.018527523277071117
208,1626220,Royce O'Neale,0.59573199875,0.026540864396624283,0.3761936887500001,0.033695228198338756,0.382605105,0.031422241570923534,0.379364116875,0.017333264988115056,0.37828712312499996,0.011597186850232916,0.36605821437499997,0.014646919168366716
209,1626224,Cedi Osman,0.640662053125,0.0222326571546296,0.37595769250000005,0.031760902875555094,0.384608308125,0.029257327605886767,0.384155299375,0.016048282495558508,0.379228179375,0.01217437628431944,0.344712415625,0.014202115111767008
210,1627732,Ben Simmons,0.6635200862499999,0.021015618265650928,0.41517415874999997,0.027432304125880467,0.40407942375000006,0.030009127998688767,0.400405511875,0.018077880080186643,0.39468434125,0.012291378100158193,0.352905243125,0.019471629804320833
211,1627734,Domantas Sabonis,0.7042986843750001,0.012635573460957594,0.470767436875,0.021030174753458784,0.39227785812500005,0.0244741168969995,0.37924038250000003,0.018296002404348984,0.37654001000000004,0.01224862570433516,0.34586557812499996,0.016076933443217537
212,1627736,Malik Beasley,0.61149220625,0.02831012769306173,0.41935948999999995,0.02783305911409398,0.40388851562500006,0.025472160494542973,0.403252019375,0.015690194032747,0.39364001125000003,0.011068751193839505,0.36090016312499995,0.012052985563243872
213,1627737,Marquese Chriss,0.66099200375,0.035992504628307484,0.422623880625,0.04137006488977114,0.39610422062500006,0.033171372420800586,0.38112076937500006,0.018876835215613792,0.37754008187500004,0.012058553395833659,0.34471551375,0.019277488098422235
214,1627739,Kris Dunn,0.6325315874999999,0.0358247086219985,0.45917668937499995,0.03148283700161704,0.403581078125,0.033039766414156464,0.3998935168749999,0.018025746503916702,0.39434783562500003,0.012200332907900745,0.35783188625,0.018737150870184637
215,1627741,Buddy Hield,0.61248959625,0.02301524393859939,0.3696326525,0.028727641319563527,0.414945255,0.022416804968315066,0.4078282912499999,0.01603509125602107,0.39715921125000003,0.012498067865339163,0.373624709375,0.010987986772205456
216,1627742,Brandon Ingram,0.661853799375,0.020466076560167183,0.458276310625,0.021089808311223153,0.4485695149999999,0.01640284779401202,0.37953197812500006,0.01677785465420554,0.3782073675,0.012022828380676228,0.358861475625,0.014751927775994426
217,1627745,Damian Jones,0.75864909125,0.02587100749488553,0.44278429812500003,0.038988650733248593,0.41009574812500005,0.03273471752302414,0.318151894375,0.026159548177973533,0.37015607125000005,0.020308923313193474,0.3451872475,0.01956208094471275
218,1627746,Skal Labissiere,0.662326106875,0.04135175211066277,0.4312479450000001,0.0412629124314223,0.401786146875,0.03381666722398591,0.38101098875000006,0.018725265903115327,0.37708014375,0.011849632018045368,0.34731368687499997,0.018894433592266738
219,1627747,Caris LeVert,0.607094868125,0.020218090099975668,0.40540902125,0.019777405223753403,0.381439165625,0.02362194297519138,0.40101438062499994,0.016880404677895006,0.39362521125,0.012076526753856981,0.3552299018750001,0.01365100886559292
220,1627748,Thon Maker,0.6669477574999999,0.04007561607954323,0.421062601875,0.045467279353394584,0.39679047437500004,0.030526285923967944,0.38062375375,0.018278427568020204,0.377316030625,0.011681776290966504,0.347207348125,0.018151946050132862
221,1627749,Dejounte Murray,0.6361889293749999,0.017321975182752317,0.444974713125,0.017684328992559423,0.44522522875,0.016258368369671154,0.4035836325,0.015936072616471217,0.39312345749999994,0.01177557885029198,0.34054678499999996,0.013085807142044199
222,1627750,Jamal Murray,0.65179029,0.023007881609698445,0.432887574375,0.02651988659385101,0.42118986875,0.019402494398183017,0.4059690556250001,0.01789981958631234,0.396571599375,0.012218563006400328,0.3702622125000001,0.013372099419167274
223,1627751,Jakob Poeltl,0.72807077375,0.015808427063122407,0.49451661874999997,0.02099351675630237,0.3904035125,0.029677283900166704,0.31860405,0.026254993803203418,0.370091129375,0.019807359774560745,0.34506137249999996,0.019718069849696082
224,1627752,Taurean Prince,0.624580759375,0.026983356566668545,0.41761091125,0.03160984246011633,0.400296714375,0.027714797972703924,0.38670890874999997,0.01696685250055011,0.37904859625,0.011711687696890058,0.346161605625,0.015403119937859776
225,1627756,Denzel Valentine,0.61548867375,0.04186515135348027,0.403235148125,0.037664569435627224,0.41112575625,0.03364424389287246,0.39976229875,0.018914749392359088,0.39397997437500004,0.012094059464773124,0.3519638218750001,0.018201210780574364
226,1627759,Jaylen Brown,0.6922369475000001,0.015296714483991123,0.42020925562499994,0.01958984867291682,0.45047652937500005,0.020589304235370295,0.39710111437500006,0.01668188486941129,0.3925090962500001,0.01188839347791517,0.35812918062500004,0.01230212355811994
227,1627761,DeAndre' Bembry,0.6437204887500001,0.02777971260294774,0.40178845374999994,0.037492019372766,0.40388788062500003,0.03231706607562597,0.400426444375,0.01758645715328718,0.394468296875,0.012156301027244687,0.34952962499999995,0.017659124638996833
228,1627763,Malcolm Brogdon,0.5656328362499999,0.02069345289978659,0.428409584375,0.02665267232667075,0.4317264975,0.023700905010568558,0.4048239275,0.01735811512829788,0.392864928125,0.012389412877199184,0.370600596875,0.014797107878673969
229,1627774,Jake Layman,0.6674408074999999,0.03522164304785403,0.4110502637499999,0.042844845038133655,0.39996641499999996,0.032585785084895916,0.3794284925,0.01892255251105658,0.376526586875,0.01279388019313151,0.34770958124999995,0.01839718434739807
230,1627775,Patrick McCaw,0.6062185737500001,0.04504990813971834,0.412264693125,0.0458479376378066,0.410882035,0.03178030508843134,0.39911381062500007,0.019809570942911966,0.394783270625,0.011837438696615797,0.3544279725000001,0.01954345608267621
231,1627777,Georges Niang,0.65311361,0.030069729698928953,0.43436408,0.03215567048529077,0.384332273125,0.028659636316098424,0.3892809225,0.01760778057202962,0.37947502687500007,0.011943270892322702,0.367372163125,0.01426272960696918
232,1627780,Gary Payton II,0.7051326625000001,0.030366792008620927,0.446106444375,0.041326109469053046,0.41050678250000006,0.03254068088274573,0.400061346875,0.01768186364870945,0.39438109999999993,0.011531810817310957,0.352698264375,0.01807091068034428
233,1627783,Pascal Siakam,0.674833254375,0.016105936756625437,0.45164242562500007,0.015465443980192369,0.384408000625,0.01841761970595344,0.3839468906250001,0.01760397149473414,0.37562450625,0.012175913943364208,0.33619843125000004,0.014512015895854146
234,1627788,Furkan Korkmaz,0.636688804375,0.032705865195536504,0.39737073750000007,0.035714232057767865,0.39699307687499996,0.029278032252970234,0.39661819062500003,0.01682409436579833,0.39500226874999994,0.012069684565794311,0.35272453,0.015515559715221363
235,1627789,Timothe Luwawu-Cabarrot,0.580190671875,0.036879477898730605,0.396376195,0.04127308350324368,0.408901380625,0.03155133209692975,0.40383029,0.017993711518775105,0.393667505625,0.012072017863999305,0.34712924937500006,0.017236705745615578
236,1627812,Yogi Ferrell,0.605903784375,0.045049249391725506,0.41407895250000004,0.04408775863777545,0.41778694250000004,0.03134935187775728,0.401092605625,0.018177941280095318,0.39462846437500004,0.011899176233776895,0.35268595500000005,0.01919125928953009
237,1627814,Damion Lee,0.6460582943750001,0.028165197246250884,0.39834868125,0.0303629886627354,0.394776388125,0.024897488552863802,0.41085807437499994,0.018430842442088567,0.393357985625,0.01136337121139314,0.362440135,0.01569137103671234
238,1627823,Juancho Hernangomez,0.6574418812499999,0.030533241758977186,0.408698681875,0.04438188396768068,0.391404651875,0.03197406107819171,0.38093559312499997,0.0185105161328656,0.37743347937500005,0.012512024517222406,0.336726674375,0.017128039128928137
239,1627826,Ivica Zubac,0.6878182749999999,0.015553850040122703,0.4988118006249999,0.02555394986615816,0.416141760625,0.030574642693919168,0.318401730625,0.026631689070786745,0.37017868249999997,0.020929872521600407,0.344195089375,0.020563341605059893
