nba_api_id,name,context,alpha,test_team,prior_team,role_mode,baseline_fga_per36,blended_fga_per36,baseline_3pa_per36,blended_3pa_per36,baseline_pts_fg_per36,blended_pts_fg_per36,actual_fga,actual_3pa,actual_pts_fg
1627863,Danuel House Jr.,stayer,0.6,PHI,PHI,team_with_absorption,10.08281294125,10.43936640286995,5.486149776875,5.665353247061294,11.096964004679036,11.528423502993324,7.455621301775148,3.550295857988166,7.739644970414201
1627884,Derrick Jones Jr.,mover,0.5,DAL,CHI,trade,8.589082390625,9.78587913038593,3.176982789375,4.5260644186259285,10.176189460155811,10.963838695807056,10.011235955056181,4.833707865168539,11.325842696629213
1627936,Alex Caruso,stayer,1.0,CHI,CHI,team,8.335404198125,8.335404198125,3.90522744875,3.90522744875,8.954485946446324,8.954485946446324,9.547058823529412,5.876470588235295,11.329411764705881
1628365,Markelle Fultz,stayer,0.6,ORL,ORL,team_with_absorption,12.759368814750001,13.614083937452653,2.4646007103749996,2.340987380200759,13.410192298420409,14.355461023254255,12.896703296703297,0.712087912087912,12.342857142857143
1628368,De'Aaron Fox,stayer,1.0,SAC,SAC,team,17.775506163750002,17.775506163750002,5.379025745,5.379025745,19.208097229392276,19.208097229392276,20.971793907484017,7.852576156449793,22.39338097028958
1628369,Jayson Tatum,stayer,0.6,BOS,BOS,team_with_absorption,19.0787611825,22.033368620427595,8.182309369999999,9.566482458832558,20.447539329338692,23.850754031081635,19.386706948640484,8.279456193353473,21.385196374622357
1628370,Malik Monk,stayer,1.0,SAC,SAC,team,15.130278593125,15.130278593125,8.081520331875,8.081520331875,16.40475797179676,16.40475797179676,17.154749199573104,8.125933831376734,18.057630736392746
1628371,Jonathan Isaac,stayer,0.6,ORL,ORL,team_with_absorption,12.28538362925,13.560729368555315,4.5885838205,4.508886284132037,13.216583927917677,14.58752877808464,11.252459016393441,4.406557377049181,13.140983606557377
1628372,Dennis Smith Jr.,mover,0.5,BKN,CHA,trade,11.323662355562501,12.799882947978169,2.9913465905625,4.791075542769849,11.239970708043618,12.542459437546093,11.490084985835693,3.7053824362606234,11.082152974504249
1628374,Lauri Markkanen,stayer,0.6,UTA,UTA,team_with_absorption,15.25745986375,17.97435398286652,7.597739585625,8.611168393431907,16.996486209340624,19.97058312264126,17.57542512342293,8.669226549643446,20.320351069665385
1628378,Donovan Mitchell,stayer,0.6,CLE,CLE,team_with_absorption,20.320117325625,21.445531907468414,9.523112900624998,9.900320521173963,22.041293345989637,23.374502189506494,20.166666666666668,9.148148148148147,22.0
1628379,Luke Kennard,mover,0.5,MEM,LAC,trade,12.019069965624999,12.69310803353165,7.5537180206249985,6.379432818033923,13.447515473160395,13.971206033457563,11.34,8.568,14.004000000000001
1628380,Zach Collins,stayer,0.6,SAS,SAS,team_with_absorption,12.498516686499999,13.717869163384307,3.7107334821249998,3.8547914517609585,13.775674220755024,15.155572259439094,14.503597122302159,4.26160889470242,15.398299542184434
1628381,John Collins,mover,0.5,UTA,ATL,trade,12.891957533125002,12.518377798629412,4.0685362650000005,5.267251638563564,14.863945739160922,14.060885555885761,14.14218009478673,4.398104265402844,16.682464454976305
1628384,OG Anunoby,stayer,0.6,TOR,TOR,team_with_absorption,12.934504439999998,14.458812325648273,5.728073731249999,6.146624815113805,14.05597412476028,15.70514395381469,12.182991202346042,5.637536656891495,14.06217008797654
1628386,Jarrett Allen,stayer,0.6,CLE,CLE,team_with_absorption,9.813554698437502,10.424842641685341,0.2870841171875,0.2562720142981373,12.623374411043754,13.38585390978392,12.07865628840639,0.08848832445718968,15.308480131093814
1628389,Bam Adebayo,stayer,0.6,MIA,MIA,team_with_absorption,13.633787994131248,14.983276820846868,0.23472356600624997,0.22009510958065528,15.267456450258054,16.662933857595988,15.16024844720497,0.6260869565217392,16.024844720496894
1628392,Isaiah Hartenstein,stayer,0.6,NYK,NYK,team_with_absorption,9.097948432125,9.20029218730205,0.8621882391875,0.9419849238926349,10.728921914860864,10.90315542730078,6.926726410121244,0.05693199789140749,8.938323668950975
1628398,Kyle Kuzma,stayer,0.6,WAS,WAS,team_with_absorption,16.1647760275,19.200937045071427,6.957510506875,8.152506304125,17.034566277161183,20.2341475939551,20.73157894736842,7.105263157894737,21.58421052631579
1628401,Derrick White,stayer,0.6,BOS,BOS,team_with_absorption,13.194440345625,14.027671959312986,6.477130649375001,7.038526451640505,14.024146042900352,14.978832445547575,12.69075630252101,7.487394957983193,14.672268907563025
1628404,Josh Hart,mover,0.5,NYK,POR,trade,9.770130458125,12.635703961816716,4.209569635625,5.422107250106828,11.044226111483662,13.867706648071927,9.033259423503326,3.432372505543237,8.913525498891353
1628415,Dillon Brooks,mover,0.5,HOU,MEM,trade,17.670013759999996,14.80671136299859,7.041182759999999,6.115515978447013,17.271320028957028,14.773881889740569,12.41490794791199,5.981140547822182,12.786708576560395
1628418,Thomas Bryant,mover,0.5,MIA,LAL,trade,12.11371006025,12.221574656293225,2.0582634733750003,4.968384073136098,14.767272788071974,14.14000940431928,12.108352144469526,1.7878103837471782,14.302483069977425
1628420,Monte Morris,mover,0.5,MIN,WAS,trade,12.019181758125,12.675617572692127,4.6940089431250005,5.500608677704999,12.875269146370137,13.811268674758704,11.59578947368421,5.3052631578947365,11.444210526315791
1628436,Luke Kornet,stayer,0.6,BOS,BOS,team_with_absorption,8.9296648141875,8.820427948011778,1.5222993326249998,1.191743911842658,11.391072129844765,11.401819004585475,7.404255319148936,0.03647416413373861,10.395136778115502
1628449,Chris Boucher,stayer,0.6,TOR,TOR,team_with_absorption,13.158764097499997,13.772305654339998,5.072469260625,5.146262285859873,14.718329172324612,15.403869719136175,11.080851063829787,4.8,12.817021276595746
1628464,Daniel Theis,mover,0.5,LAC,IND,trade,11.203865865,11.448300255862275,3.793072744375,5.039241810041219,12.908370938553048,12.628748887564786,10.392118226600985,2.5182266009852214,11.988177339901478
1628467,Maxi Kleber,stayer,0.6,DAL,DAL,team_with_absorption,8.602228866874999,8.563143771737902,5.483000749375,5.544252062528226,9.607266609656342,9.615124642421547,6.041379310344828,3.806896551724138,6.537931034482759
1628470,Torrey Craig,mover,0.5,CHI,PHX,trade,10.43454240625,10.93443366886488,4.955356774375,4.732831823086062,11.48500772668746,12.000055226410659,8.5893536121673,5.23574144486692,9.444866920152093
1628960,Grayson Allen,mover,0.5,PHX,MIL,trade,11.582222164375,12.085525625779436,7.438056316250001,5.944468468969144,12.719290416943972,12.822299113287816,9.7699960206924,6.3748507759649815,12.678074015121368
1628963,Marvin Bagley III,mover,0.5,WAS,DET,trade,13.146900040625,14.004472732181082,2.9751273400000002,4.001017032416355,14.735142474795193,15.082650365801356,13.975261655566129,0.7878211227402474,16.681255946717414
1628964,Mo Bamba,mover,0.5,PHI,ORL,trade,12.4436837084375,11.467042775641836,5.6009513496875,5.3159607017185895,14.078370519322988,12.781505467154613,9.645466847090663,3.117726657645467,10.668470906630581
1628966,Keita Bates-Diop,mover,0.5,PHX,SAS,trade,10.959098945,11.773964016091936,3.4147015025000003,3.9327910620941435,12.288446082898481,12.57597635780746,8.919402985074626,3.707462686567164,8.865671641791044
1628969,Mikal Bridges,mover,0.5,BKN,PHX,trade,12.409154457500001,13.342628998946918,4.837374045624999,5.714089270301098,13.745513957044544,14.52684100470304,16.316637478108582,7.464798598949212,16.99754816112084
1628970,Miles Bridges,fa,0.3,CHA,,fa,13.1499438,13.424434359512194,5.584492314375,5.078884279678354,14.67930800583672,14.690615719872092,16.844547563805104,6.2645011600928076,17.749419953596288
1628971,Bruce Brown,mover,0.5,IND,DEN,trade,10.58469598875,11.180621773942185,3.042115535,4.483312422759185,11.599686811938152,12.364159641596908,11.228295819935692,3.1639871382636655,11.7491961414791
1628972,Troy Brown Jr.,mover,0.5,DET,LAL,trade,9.567667263125,11.11722953778787,5.1280748337499995,4.798896810920549,10.26180966361347,11.754179142016746,9.837968561064088,6.137847642079806,9.359129383313181
1628973,Jalen Brunson,stayer,0.6,NYK,NYK,team_with_absorption,15.291287713125,18.193816595314335,4.6568186068749995,5.307424497458333,16.367013502026364,19.451613619999463,21.739831440087944,6.938805423231953,23.62623671674606
1628975,Jevon Carter,mover,0.5,CHI,MIL,trade,11.349716578750002,11.392020755114881,6.945174956874999,5.727740914336062,11.926662628609236,11.984035433182735,13.113772455089821,8.407185628742516,12.682634730538922
1628976,Wendell Carter Jr.,stayer,0.6,ORL,ORL,team_with_absorption,12.625585768187502,13.270935545282597,3.8055846925625003,4.388598147030206,14.348582620259021,15.025692490475045,10.889679715302492,4.3814946619217086,13.067615658362989
1628978,Donte DiVincenzo,mover,0.5,NYK,GSW,trade,11.50272478,13.502001122754216,7.30784539125,6.971245127919327,12.373383847693464,14.262503799905751,15.295810410495134,10.740584003385527,17.8705035971223
1628981,Bruno Fernando,mover,0.5,ATL,HOU,trade,10.696909945062501,10.951544294223659,3.4508961546875,3.707986693864905,11.974773819411984,12.031687599994775,9.856515373352854,0.2108345534407028,11.490483162518302
1628983,Shai Gilgeous-Alexander,stayer,0.6,OKC,OKC,team_with_absorption,17.0715401784375,19.27922118268003,4.3266906909375,3.8894525610250565,18.002457926127697,20.348288037872333,20.960062646828504,3.791699295223179,23.77916992952232
1628984,Devonte' Graham,mover,0.5,SAS,NOP,trade,13.55633418625,12.665187172764263,9.38418318375,6.263488452506045,13.80984897289024,12.693412236284853,12.38216560509554,9.51592356687898,11.579617834394904
1628988,Aaron Holiday,mover,0.5,HOU,ATL,trade,11.34962390375,11.64651643487359,4.53903055875,4.864439877822012,11.344482440687074,11.864337825609331,11.829787234042552,6.156028368794326,12.936170212765958
1628989,Kevin Huerter,stayer,1.0,SAC,SAC,team,13.34950302875,13.34950302875,7.719853339375,7.719853339375,14.815729277008689,14.815729277008689,12.881789137380192,7.844089456869009,14.238977635782748
1628991,Jaren Jackson Jr.,stayer,0.6,MEM,MEM,team_with_absorption,15.403928063749998,16.97695450483437,6.263510075625,6.484088369395467,16.797959753279514,18.624567504965427,19.69491525423729,6.203389830508474,19.474576271186443
1628995,Kevin Knox II,stayer,0.6,DET,DET,team_with_absorption,12.3854595175,12.880901592937757,6.534766441875,6.871207649027233,13.462389032755791,14.092700432495056,11.935828877005347,6.032085561497326,13.026737967914439
1628997,Caleb Martin,stayer,0.6,MIA,MIA,team_with_absorption,10.52480352625,11.0391755796188,4.42725427375,4.756008968113736,11.54899490587332,12.03115695474215,11.447098976109213,4.75085324232082,11.529010238907851
1628998,Cody Martin,stayer,0.6,CHA,CHA,team_with_absorption,8.650050695000001,9.164448032231736,3.072770560625,3.3757450906762685,9.595546147258267,10.121420536682244,10.26525198938992,4.106100795755968,9.119363395225463
1629001,De'Anthony Melton,stayer,0.6,PHI,PHI,team_with_absorption,12.640316644375002,13.229766194803439,7.2018038493750005,7.791937328212362,13.340550578619409,14.134853561935309,12.68101761252446,7.538160469667319,12.504892367906066
1629002,Chimezie Metu,mover,0.5,PHX,SAC,trade,11.840064410625,12.214446748904436,3.644203805,4.047542213344143,13.547883695309146,13.4217947841137,10.225844004656578,3.9394644935972063,11.483119906868453
1629003,Shake Milton,mover,0.5,MIN,PHI,trade,12.579247920625,12.95565065394213,4.460683109375,5.38394576083,13.10533781474035,13.629916983285408,12.061855670103093,3.9587628865979383,10.886597938144329
1629004,Svi Mykhailiuk,mover,0.5,BOS,CHA,trade,12.730229300625,11.667381652831391,7.784262599375,6.388352962156014,13.499843345382361,12.282690205748484,11.913043478260871,9.391304347826086,13.565217391304348
1629006,Josh Okogie,stayer,0.6,PHX,PHX,team_with_absorption,9.287405139375,11.321760591043397,4.4999761806250005,5.4357720585233675,9.791917554758104,11.90261374465746,7.692946058091286,3.5103734439834025,7.5062240663900415
1629008,Michael Porter Jr.,stayer,0.6,DEN,DEN,team_with_absorption,15.372572994999999,16.87036920632831,7.898201736250002,8.83526979111304,17.47290157441759,19.18520845572128,15.1320607713284,7.769380599922089,17.726529022204907
1629011,Mitchell Robinson,stayer,0.6,NYK,NYK,team_with_absorption,6.725141514650001,7.091661113768502,0.12055975152500001,0.072335850915,9.256572538639286,9.840953999415728,5.968668407310705,0.0,6.861618798955614
1629012,Collin Sexton,stayer,0.6,UTA,UTA,team_with_absorption,14.795608241875,15.563901098377913,4.59229355875,4.700501424528267,15.631431875828543,16.547799056775656,18.017357762777245,5.641272902603664,19.78784956605593
1629013,Landry Shamet,mover,0.5,WAS,PHX,trade,12.723769956875,13.792907690306084,8.61650040125,6.821703563041355,13.397513762800113,13.91264000029777,13.56808803301238,7.774415405777166,14.310866574965612
1629014,Anfernee Simons,stayer,0.6,POR,POR,team_with_absorption,15.903365175,18.52348969323529,9.205583911875,10.349600347125,17.16880482532273,20.032133021050576,19.034744156664562,9.210360075805433,19.9216677195199
1629018,Gary Trent Jr.,stayer,0.6,TOR,TOR,team_with_absorption,15.460758105,16.939014479166943,8.235297975625,8.646351821836129,16.262277743661066,17.809635670531403,15.291875626880643,8.17853560682046,16.248746238716148
1629020,Jarred Vanderbilt,mover,0.5,LAL,UTA,trade,7.441866992812501,9.634632061903055,1.1498082266249998,2.8739989221418147,8.936792194675409,10.843140890421962,7.039451114922813,1.6672384219554033,7.780445969125214
1629021,Moritz Wagner,stayer,0.6,ORL,ORL,team_with_absorption,12.614810810062501,12.98782459792599,5.6501062475,5.6281951482299775,14.5413135307858,15.129384001330902,14.063694267515924,2.9299363057324843,17.88535031847134
1629022,Lonnie Walker IV,mover,0.5,BKN,LAL,trade,14.665318319375,14.470710929884417,7.0817946725,6.836299583738599,15.22226387805205,14.84536176470978,17.45024630541872,9.611822660098523,18.443349753694584
1629023,P.J. Washington,stayer,0.6,CHA,CHA,team_with_absorption,12.69631526625,15.16617891526952,5.9630518525,6.794710559909718,13.704438315854048,16.184366093552786,13.151351351351352,6.697297297297297,13.621621621621623
1629026,Kenrich Williams,stayer,0.6,OKC,OKC,team_with_absorption,10.466017901874999,10.91169930630293,4.076518915625,4.275328584680816,11.53306138066428,12.10268886252111,9.795918367346939,4.932944606413994,11.12536443148688
1629027,Trae Young,stayer,0.6,ATL,ATL,team_with_absorption,18.8322182598125,19.77422023504826,7.692283059812499,7.394317217439135,19.29138507397323,20.213729032415635,18.724458204334365,8.712074303405574,19.3374613003096
1629028,Deandre Ayton,mover,0.5,POR,PHX,trade,14.068707649937501,12.978514244688464,0.5490499936875001,2.4622086984941918,16.920708289965614,15.618092589965059,15.1228266965788,0.20190689848569826,17.2630398205272
1629029,Luka Dončić,stayer,0.6,DAL,DAL,team_with_absorption,19.9540624233125,23.068314178315816,8.1476620045625,9.065139689133481,22.061516742497187,25.584174048775267,22.664634146341463,10.207317073170731,25.95731707317073
1629048,Goga Bitadze,stayer,0.6,ORL,ORL,team_with_absorption,12.415911320375,11.473881032932741,4.251861153125,3.399534819112272,14.27988400777056,13.366679934443626,7.853862212943633,0.5260960334029228,9.544885177453027
1629052,Oshae Brissett,mover,0.5,BOS,IND,trade,10.792901813124999,10.698717909081392,5.26525483625,5.128849080593514,11.417992121805028,11.08683768532002,8.742857142857142,3.142857142857143,8.628571428571428
1629060,Rui Hachimura,stayer,0.6,LAL,LAL,team_with_absorption,13.44640369,15.459795569208374,3.84094593375,4.349072679703925,14.276149452125043,16.505276332762435,13.334794520547945,4.576438356164384,16.254246575342467
1629111,Jock Landale,mover,0.5,HOU,PHX,trade,12.247449079375,12.09542902268609,3.3986114175000006,4.2942303071970125,14.307267865803283,13.767331121492063,9.732283464566928,1.889763779527559,10.488188976377952
1629130,Duncan Robinson,stayer,0.6,MIA,MIA,team_with_absorption,12.4259361925,12.82228986001488,9.867370120625,10.169359370735444,13.735613968553203,14.077032703268053,12.762605042016807,8.943277310924369,15.031512605042018
1629139,Yuta Watanabe,mover,0.5,PHX,BKN,trade,9.8654175575,11.227123322341937,5.19918372375,4.825032172719143,10.852970198573056,11.857107816803424,8.980645161290322,6.580645161290323,8.283870967741935
1629162,Jordan McLaughlin,stayer,0.6,MIN,MIN,team_with_absorption,8.707791579375,8.6573941135055,4.041144738124999,4.204551446832119,9.258733015391842,9.1914986989449,8.338658146964857,5.118210862619808,10.466453674121405
1629216,Gabe Vincent,mover,0.5,LAL,MIA,trade,12.36306906375,12.095233097371805,7.56426885625,6.081229236954314,12.925383325043462,12.674354676838536,8.129032258064516,4.64516129032258,5.474654377880185
1629234,Drew Eubanks,mover,0.5,PHX,POR,trade,8.865599952625,10.727214519904438,0.73692789325,2.5939042574691435,10.595807749080137,12.192184101456183,7.818025751072962,0.09270386266094421,9.486695278969956
1629312,Haywood Highsmith,stayer,0.6,MIA,MIA,team_with_absorption,9.0617944925,9.248923908006647,4.172544180625,4.49845370694512,9.88382971318904,10.085368249616216,8.683284457478006,5.067448680351907,10.082111436950147
1629599,Amir Coffey,stayer,0.6,LAC,LAC,team_with_absorption,9.838530717500001,9.79201954647866,4.140296026250001,3.611630942642847,10.286760731425074,10.13967330657973,8.685400959561344,4.540095956134339,9.919122686771761
1629611,Terance Mann,stayer,0.6,LAC,LAC,team_with_absorption,10.281136218125,11.251382270331531,3.642628574375,4.141398040147388,11.517115250158476,12.753587217296367,9.460554371002132,3.9147121535181237,11.110874200426439
1629614,Andrew Nembhard,stayer,0.6,IND,IND,team_with_absorption,11.75435930125,11.87573116975252,5.252192232500001,5.151273294017222,12.227727036109805,12.37233305511765,11.093270365997638,3.6340023612750887,12.347107438016529
1629622,Max Strus,mover,0.5,CLE,MIA,trade,13.128274253125,12.024268902793626,9.545029805625,7.622827133015079,14.336314450867707,13.12059825170777,11.694779116465865,7.694779116465863,12.465863453815262
1629626,Bol Bol,mover,0.5,PHX,ORL,trade,11.4953606706875,12.042094878935686,2.6114814938125,3.5311810577503935,13.602746491602574,13.688663329260585,11.615384615384617,4.0,16.0
1629627,Zion Williamson,stayer,1.0,NOP,NOP,team,13.954786296312498,13.954786296312498,1.0789863438125,1.0789863438125,16.992831398858293,16.992831398858293,17.82081447963801,0.29321266968325793,20.427149321266967
1629628,RJ Barrett,mover,0.5,TOR,NYK,trade,15.24138423,13.883250984701728,5.31502240625,5.430274154459379,15.315187203194302,13.960269741978577,17.236126224156692,4.896626768226333,18.84221980413493
1629629,Cam Reddish,mover,0.5,LAL,POR,trade,12.184225524375,12.005811327684308,5.651191159375,5.1246903885168145,12.674971509099223,12.511140454523108,8.560975609756097,4.024390243902439,8.012195121951219
1629631,De'Andre Hunter,stayer,0.6,ATL,ATL,team_with_absorption,13.055118414374999,13.951721794840287,4.833760695624999,5.032364277067648,13.55823173852106,14.444084632677455,14.190249702734839,6.50653983353151,15.517241379310343
1629632,Coby White,stayer,1.0,CHI,CHI,team,13.5048515925,13.5048515925,7.747538680625,7.747538680625,14.298068455859077,14.298068455859077,15.1125,6.95,16.1375
1629636,Darius Garland,stayer,0.6,CLE,CLE,team_with_absorption,15.539060369375001,16.973082406874433,6.477718250624999,6.784489168570195,16.409240210858535,17.907959708454328,15.934736842105263,6.745263157894737,16.71157894736842
1629637,Jaxson Hayes,mover,0.5,LAL,NOP,trade,9.403922363000003,10.615659746996805,1.355398893,2.9767942553293145,11.652419025743793,12.438067685805787,7.150964812712826,0.32690124858115777,10.29738933030647
1629638,Nickeil Alexander-Walker,mover,0.5,MIN,UTA,trade,14.18294409375,13.757498740504627,7.5644842243750015,6.93584631833,14.562342467058158,14.055420113671026,10.061298701298702,6.264935064935065,11.276883116883118
1629639,Tyler Herro,stayer,0.6,MIA,MIA,team_with_absorption,16.32850907875,18.062332793043524,7.8691956224999995,8.90714474390861,17.145532030749905,19.0611858882391,18.80597014925373,8.520255863539445,19.957356076759062
1629640,Keldon Johnson,stayer,0.6,SAS,SAS,team_with_absorption,15.453595579375001,18.156404681353518,5.894907643125,6.657272930539689,16.430836515083264,19.36726518719266,15.21922511034821,6.479646885728298,16.049043648847476
1629642,Nassir Little,mover,0.5,PHX,POR,trade,10.341189335625,11.465009211404436,5.140187613749999,4.795534117719143,11.212440321694176,12.118827105058635,9.704347826086956,5.478260869565218,10.56521739130435
1629643,Chuma Okeke,stayer,0.6,ORL,ORL,team_with_absorption,10.357526841875,9.75081326217796,6.127305788125,6.096968344872541,10.670903416769407,10.096628781600488,9.354988399071924,6.849187935034802,8.60324825986079
1629646,Charles Bassey,stayer,0.6,SAS,SAS,team_with_absorption,9.59252137975,9.841014456476243,0.7602439553750001,0.7493623212548768,11.605095851780602,11.96721940891772,7.093596059113301,0.17733990147783252,10.285714285714285
1629650,Moses Brown,mover,0.5,POR,LAC,trade,10.0843109535,10.986315896469712,0.431827841,2.403597622150442,11.89912602295541,12.495960057224877,11.64179104477612,0.0,11.82089552238806
1629651,Nic Claxton,stayer,0.6,BKN,BKN,team_with_absorption,8.98455852976875,10.15763248974063,0.17132418289375,0.11930244624418651,12.081834257361095,13.782045938346425,9.906382978723405,0.0851063829787234,12.476595744680852
1629652,Luguentz Dort,stayer,0.6,OKC,OKC,team_with_absorption,13.551320154375,14.58510875177844,7.310839066250001,7.417734496465778,13.53547741234009,14.621134744000141,10.53072128227961,6.347284060552092,11.732858414959928
1629655,Daniel Gafford,stayer,0.6,WAS,WAS,team_with_absorption,8.55609608146875,9.737891770923591,0.26373667709375004,0.15824200625625,11.613825824859218,13.255981246815281,9.536423841059603,0.0,13.827814569536425
1629656,Quentin Grimes,stayer,0.6,NYK,NYK,team_with_absorption,10.994877270624999,11.863516532701228,7.802367938749999,8.189974123760276,12.35511734056487,13.542998076399824,11.52,8.429268292682927,11.414634146341463
1629659,Talen Horton-Tucker,stayer,0.6,UTA,UTA,team_with_absorption,13.56959618375,15.713421362211323,5.243527491875,5.774019318279478,13.789135111253492,15.952740810466898,16.640159045725646,6.512922465208748,15.31610337972167
1629661,Cameron Johnson,stayer,0.6,BKN,BKN,team_with_absorption,13.195154839375002,14.984743663266208,7.718851424375,8.404252558271125,14.513183636314121,16.433828376493615,13.9275,7.9425,15.525
1629667,Jalen McDaniels,mover,0.5,TOR,CHA,trade,10.987064659375,11.756091199389225,4.359780677500001,4.952653290084379,11.88717256669396,12.556634893225072,12.646840148698885,4.75092936802974,9.50185873605948
1629669,Jaylen Nowell,mover,0.5,MEM,MIN,trade,15.726105242499997,14.546625671969151,6.79139916,5.998273387721424,16.539993784971223,15.308870343871636,13.245283018867923,4.9245283018867925,12.566037735849056
1629670,Jordan Nwora,mover,0.5,TOR,MIL,trade,13.400390844375,12.962754291889226,6.37480691,5.9601664063343796,14.008268029185482,13.584512034176974,15.16056338028169,6.642253521126761,16.225352112676056
1629673,Jordan Poole,mover,0.5,WAS,GSW,trade,16.820854380625,15.841449902181086,9.3659891675,7.196447946166356,17.792737000532846,16.606219996365045,18.19948849104859,8.654731457800512,17.861892583120206
1629675,Naz Reid,stayer,0.6,MIN,MIN,team_with_absorption,15.216496625250002,16.6018195675976,5.643324770625,6.314295112553919,17.61818935786649,19.21000635116824,15.59877800407332,7.478615071283095,17.9816700610998
1629680,Matisse Thybulle,stayer,0.6,POR,POR,team_with_absorption,7.506754143125,8.299652076106744,4.224994875,4.68986195763575,8.49254349733993,9.435623950698087,7.669354838709678,5.588709677419355,8.032258064516128
1629684,Grant Williams,mover,0.5,DAL,BOS,trade,8.377949236875,9.68031255351093,4.67729527875,5.276220663313428,9.238904111997774,10.65099083770664,10.244590780809032,5.689557855126999,11.48071495766698
1629723,John Konchar,stayer,0.6,MEM,MEM,team_with_absorption,8.240633115,8.682980097203744,4.09812145,4.46498487923409,9.261109409478191,9.863906322831488,6.372765957446808,3.676595744680851,6.556595744680851
1629726,Garrison Mathews,mover,0.5,ATL,HOU,trade,10.525683425687498,10.86593103453616,8.564317981875,6.264697607458654,11.490591186753027,11.7162881706679,8.218181818181819,7.0181818181818185,10.581818181818182
1629731,Dean Wade,stayer,0.6,CLE,CLE,team_with_absorption,8.42023643625,8.323550710612139,5.394344299999999,5.489997572560993,9.32604247446113,9.23484770361301,7.504043126684636,6.533692722371968,8.765498652291106
1630162,Anthony Edwards,stayer,0.6,MIN,MIN,team_with_absorption,17.180906081875,19.964157346471037,8.278172109375,8.681471327266905,18.18929974574903,21.119838189091347,20.211891891891895,6.901621621621622,21.094054054054055
1630163,LaMelo Ball,stayer,0.6,CHA,CHA,team_with_absorption,17.800133682500004,20.065237357271286,9.58049116,10.43594350841774,18.65201459024774,21.03952904938237,21.3876404494382,9.96067415730337,22.04494382022472
1630164,James Wiseman,stayer,0.6,DET,DET,team_with_absorption,13.652058493168749,14.181445401605496,1.3499931169187498,1.240340697737457,15.510389743236063,16.219434619640047,10.082644628099175,0.06611570247933884,12.363636363636363
1630165,Killian Hayes,stayer,0.6,DET,DET,team_with_absorption,11.676211688750001,13.646118581706876,4.744741185624999,5.2605052439863815,11.301719994847506,13.102036016674667,10.107142857142858,2.642857142857143,9.142857142857142
1630166,Deni Avdija,stayer,0.6,WAS,WAS,team_with_absorption,9.897034233749999,11.292084963802695,4.452944554375,4.811459953802634,10.572767591214863,12.225489467999475,12.796812749003983,3.745019920318725,14.342629482071713
1630167,Obi Toppin,mover,0.5,IND,NYK,trade,12.86125430125,12.318900930192187,6.26718889,6.095849100259185,14.874913060987232,14.028699079651895,12.048554913294799,5.264739884393064,15.939884393063585
1630168,Onyeka Okongwu,stayer,0.6,ATL,ATL,team_with_absorption,8.146973221375001,9.085459301684681,0.432812983875,0.381114817352027,10.226277657257203,11.479920548519686,9.352313167259787,1.7679715302491104,12.017081850533808
1630169,Tyrese Haliburton,stayer,0.6,IND,IND,team_with_absorption,13.871113426250002,15.053602562786459,6.927459271250001,7.3580969819177975,15.429326108769876,16.92140009450399,16.948787061994608,8.652291105121293,19.326145552560646
1630170,Devin Vassell,stayer,0.6,SAS,SAS,team_with_absorption,15.108181980625,16.94076511847007,7.593506961875001,7.939484212525674,15.682484911909915,17.547651111171632,16.926090828138914,7.148708815672306,18.625111308993766
1630171,Isaac Okoro,stayer,0.6,CLE,CLE,team_with_absorption,7.740283649625,8.198613882723329,3.3635445187500004,3.6792990320486947,8.771348660223435,9.36713905954091,9.138022210470652,4.093072448439979,10.546800634584876
1630172,Patrick Williams,stayer,1.0,CHI,CHI,team,10.17463743125,10.17463743125,3.893978564375,3.893978564375,10.793139827110197,10.793139827110197,11.008517887563885,4.538330494037478,11.560477001703578
1630173,Precious Achiuwa,mover,0.5,NYK,TOR,trade,11.46904748375,13.485162474629215,2.901562055,4.768103459794328,12.485978695702428,14.408699297821833,10.39655172413793,2.1502463054187193,10.995073891625616
1630174,Aaron Nesmith,stayer,0.6,IND,IND,team_with_absorption,11.305424243749998,11.769623392879126,6.6578003699999995,6.639173506347302,12.173063715944725,12.755506252430742,11.470145509282489,6.033115905669845,13.90868038133467
1630175,Cole Anthony,stayer,0.6,ORL,ORL,team_with_absorption,14.322117378687501,14.684251538277717,5.884786033687501,5.612313004761661,14.325437284825535,14.621447603240286,15.10891089108911,5.445544554455445,14.990099009900991
1630177,Theo Maledon,stayer,0.6,CHA,CHA,team_with_absorption,11.312596744375,11.801787389146478,5.534527708125,5.088621860793795,11.31630481242123,11.764211007154481,11.775700934579438,5.046728971962616,7.570093457943925
1630178,Tyrese Maxey,stayer,0.6,PHI,PHI,team_with_absorption,14.307076622499999,16.9915562571843,5.733508576875,6.852170525025445,15.32620141977082,18.34214604964255,19.46798780487805,7.8064024390243905,20.414634146341463
1630180,Saddiq Bey,mover,0.5,ATL,DET,trade,13.967677620625,12.58692813200491,7.8774276543749995,5.921252443708655,14.558050722889025,13.008221257424196,12.180582524271845,6.25631067961165,12.110679611650484
1630182,Josh Green,stayer,0.6,DAL,DAL,team_with_absorption,8.746934361249998,9.873388185020481,3.7378203025,4.275357981239922,10.0528395412403,11.507716762898731,8.946179401993357,4.473089700996678,10.285714285714285
